startedAt;percentage_prod;percentage_prod;percentage_prod;percentage_prod;valueprod;valueprod;valueprod;valueprod;total_sum_prod
2025-07-01 15:45:00+00:00;70.653;0.321;17.24;11.785;2.422;0.011;0.591;0.404;3.428
2025-07-01 16:00:00+00:00;82.161;0.337;11.626;5.876;3.901;0.016;0.552;0.279;4.747999999999999
2025-07-01 16:15:00+00:00;87.447;0.573;8.863;3.117;4.124;0.027;0.418;0.147;4.716
2025-07-01 16:30:00+00:00;91.298;0.635;6.961;1.105;3.305;0.023;0.252;0.04;3.62
2025-07-01 16:45:00+00:00;93.384;0.532;6.084;0.0;2.809;0.016;0.183;0.0;3.008
2025-07-01 17:00:00+00:00;93.407;0.589;6.005;0.0;2.38;0.015;0.153;0.0;2.548
2025-07-01 17:15:00+00:00;93.788;0.7;5.512;0.0;3.08;0.023;0.181;0.0;3.2840000000000003
2025-07-01 17:30:00+00:00;94.424;0.867;4.709;0.0;3.048;0.028;0.152;0.0;3.228
2025-07-01 17:45:00+00:00;97.26;0.856;1.884;0.0;2.272;0.02;0.044;0.0;2.336
2025-07-01 18:00:00+00:00;95.056;1.348;3.596;0.0;1.692;0.024;0.064;0.0;1.78
2025-07-01 18:15:00+00:00;95.39;2.128;2.482;0.0;1.076;0.024;0.028;0.0;1.1280000000000001
2025-07-01 18:30:00+00:00;96.241;3.759;0.0;0.0;0.512;0.02;0.0;0.0;0.532
2025-07-01 18:45:00+00:00;0.0;100.0;0.0;0.0;0.0;0.024;0.0;0.0;0.024
2025-07-01 19:00:00+00:00;0.0;100.0;0.0;0.0;0.0;0.024;0.0;0.0;0.024
2025-07-01 19:15:00+00:00;0.0;100.0;0.0;0.0;0.0;0.028;0.0;0.0;0.028
2025-07-01 19:30:00+00:00;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.0;0.004
2025-07-01 19:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-01 20:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-01 20:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-01 20:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-01 20:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-01 21:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-01 21:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-01 21:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-01 21:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-01 22:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-01 22:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.004
2025-07-01 22:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-01 22:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-01 23:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-01 23:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-01 23:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.004
2025-07-01 23:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 00:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 00:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.004
2025-07-02 00:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 00:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 01:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.004
2025-07-02 01:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 01:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 01:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 02:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 02:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 02:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.004
2025-07-02 02:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 03:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 03:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 03:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 03:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 04:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 04:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 04:30:00+00:00;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.136;0.136
2025-07-02 04:45:00+00:00;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.504;0.504
2025-07-02 05:00:00+00:00;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.22;0.22
2025-07-02 05:15:00+00:00;0.0;0.0;0.505;99.495;0.0;0.0;0.004;0.788;0.792
2025-07-02 05:30:00+00:00;0.0;0.0;0.0;100.0;0.0;0.0;0.0;1.032;1.032
2025-07-02 05:45:00+00:00;0.0;0.867;48.218;50.915;0.0;0.018;1.001;1.057;2.0759999999999996
2025-07-02 06:00:00+00:00;0.943;0.822;58.438;39.797;0.039;0.034;2.417;1.646;4.135999999999999
2025-07-02 06:15:00+00:00;0.0;1.776;55.766;42.458;0.0;0.077;2.418;1.841;4.336
2025-07-02 06:30:00+00:00;0.0;2.348;45.494;52.158;0.0;0.136;2.635;3.021;5.792
2025-07-02 06:45:00+00:00;0.0;2.835;48.164;49.001;0.0;0.122;2.073;2.109;4.304
2025-07-02 07:00:00+00:00;15.375;1.445;41.605;41.574;0.5;0.047;1.353;1.352;3.2520000000000002
2025-07-02 07:15:00+00:00;14.065;1.014;48.854;36.067;0.319;0.023;1.108;0.818;2.268
2025-07-02 07:30:00+00:00;19.91;1.846;43.064;35.18;0.399;0.037;0.863;0.705;2.004
2025-07-02 07:45:00+00:00;21.786;2.083;41.667;34.464;0.366;0.035;0.7;0.579;1.68
2025-07-02 08:00:00+00:00;23.387;0.403;42.994;33.216;0.464;0.008;0.853;0.659;1.984
2025-07-02 08:15:00+00:00;25.245;0.196;43.64;30.92;0.516;0.004;0.892;0.632;2.044
2025-07-02 08:30:00+00:00;26.633;0.107;42.398;30.862;0.995;0.004;1.584;1.153;3.736
2025-07-02 08:45:00+00:00;29.081;0.151;39.541;31.227;0.962;0.005;1.308;1.033;3.308
2025-07-02 09:00:00+00:00;29.346;0.098;39.014;31.543;0.601;0.002;0.799;0.646;2.048
2025-07-02 09:15:00+00:00;31.055;0.092;36.927;31.927;0.677;0.002;0.805;0.696;2.18
2025-07-02 09:30:00+00:00;32.5;0.134;36.071;31.295;0.728;0.003;0.808;0.701;2.24
2025-07-02 09:45:00+00:00;34.498;0.123;36.266;29.112;0.839;0.003;0.882;0.708;2.432
2025-07-02 10:00:00+00:00;35.21;0.155;35.714;28.921;0.907;0.004;0.92;0.745;2.576
2025-07-02 10:15:00+00:00;36.492;0.161;34.395;28.952;0.905;0.004;0.853;0.718;2.48
2025-07-02 10:30:00+00:00;37.312;0.171;33.458;29.059;1.094;0.005;0.981;0.852;2.932
2025-07-02 10:45:00+00:00;38.066;0.0;32.256;29.678;2.791;0.0;2.365;2.176;7.332000000000001
2025-07-02 11:00:00+00:00;38.681;0.0;31.851;29.468;1.948;0.0;1.604;1.484;5.036
2025-07-02 11:15:00+00:00;40.185;0.062;31.914;27.84;1.953;0.003;1.551;1.353;4.859999999999999
2025-07-02 11:30:00+00:00;40.754;0.09;32.047;27.11;0.908;0.002;0.714;0.604;2.2279999999999998
2025-07-02 11:45:00+00:00;40.996;0.106;32.15;26.748;0.774;0.002;0.607;0.505;1.888
2025-07-02 12:00:00+00:00;40.942;0.155;32.712;26.19;0.791;0.003;0.632;0.506;1.932
2025-07-02 12:15:00+00:00;40.723;0.105;31.761;27.411;0.777;0.002;0.606;0.523;1.908
2025-07-02 12:30:00+00:00;41.667;0.097;31.298;26.938;0.86;0.002;0.646;0.556;2.064
2025-07-02 12:45:00+00:00;43.061;0.138;31.434;25.368;0.937;0.003;0.684;0.552;2.176
2025-07-02 13:00:00+00:00;43.888;0.138;32.031;23.943;0.955;0.003;0.697;0.521;2.176
2025-07-02 13:15:00+00:00;45.433;0.144;30.673;23.75;0.945;0.003;0.638;0.494;2.08
2025-07-02 13:30:00+00:00;46.862;0.101;29.15;23.887;0.926;0.002;0.576;0.472;1.976
2025-07-02 13:45:00+00:00;41.791;0.14;30.317;27.752;0.896;0.003;0.65;0.595;2.144
2025-07-02 14:00:00+00:00;46.283;0.105;27.67;25.942;1.768;0.004;1.057;0.991;3.8200000000000003
2025-07-02 14:15:00+00:00;49.82;1.171;26.532;22.477;1.106;0.026;0.589;0.499;2.2199999999999998
2025-07-02 14:30:00+00:00;46.325;14.894;22.969;15.812;0.958;0.308;0.475;0.327;2.068
2025-07-02 14:45:00+00:00;58.233;0.604;23.867;17.296;1.542;0.016;0.632;0.458;2.648
2025-07-02 15:00:00+00:00;72.803;0.396;26.801;0.0;3.678;0.02;1.354;0.0;5.052
2025-07-02 15:15:00+00:00;71.709;0.527;27.764;0.0;3.944;0.029;1.527;0.0;5.5
2025-07-02 15:30:00+00:00;80.052;0.369;19.579;0.0;5.213;0.024;1.275;0.0;6.5120000000000005
2025-07-02 15:45:00+00:00;83.955;0.373;15.672;0.0;6.3;0.028;1.176;0.0;7.504
2025-07-02 16:00:00+00:00;87.114;0.423;12.462;0.0;5.76;0.028;0.824;0.0;6.611999999999999
2025-07-02 16:15:00+00:00;86.929;0.451;12.621;0.0;5.4;0.028;0.784;0.0;6.212
2025-07-02 16:30:00+00:00;56.866;0.969;42.165;0.0;1.408;0.024;1.044;0.0;2.476
2025-07-02 16:45:00+00:00;0.0;9.091;90.909;0.0;0.0;0.024;0.24;0.0;0.264
2025-07-02 17:00:00+00:00;0.0;61.538;38.462;0.0;0.0;0.032;0.02;0.0;0.052000000000000005
2025-07-02 17:15:00+00:00;0.0;14.286;85.714;0.0;0.0;0.032;0.192;0.0;0.224
2025-07-02 17:30:00+00:00;0.0;14.815;85.185;0.0;0.0;0.032;0.184;0.0;0.216
2025-07-02 17:45:00+00:00;0.0;100.0;0.0;0.0;0.0;0.024;0.0;0.0;0.024
2025-07-02 18:00:00+00:00;0.0;100.0;0.0;0.0;0.0;0.032;0.0;0.0;0.032
2025-07-02 18:15:00+00:00;0.0;100.0;0.0;0.0;0.0;0.028;0.0;0.0;0.028
2025-07-02 18:30:00+00:00;0.0;100.0;0.0;0.0;0.0;0.024;0.0;0.0;0.024
2025-07-02 18:45:00+00:00;0.0;100.0;0.0;0.0;0.0;0.028;0.0;0.0;0.028
2025-07-02 19:00:00+00:00;0.0;100.0;0.0;0.0;0.0;0.024;0.0;0.0;0.024
2025-07-02 19:15:00+00:00;0.0;100.0;0.0;0.0;0.0;0.028;0.0;0.0;0.028
2025-07-02 19:30:00+00:00;0.0;100.0;0.0;0.0;0.0;0.028;0.0;0.0;0.028
2025-07-02 19:45:00+00:00;0.0;100.0;0.0;0.0;0.0;0.024;0.0;0.0;0.024
2025-07-02 20:00:00+00:00;0.0;100.0;0.0;0.0;0.0;0.024;0.0;0.0;0.024
2025-07-02 20:15:00+00:00;0.0;100.0;0.0;0.0;0.0;0.008;0.0;0.0;0.008
2025-07-02 20:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 20:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.004
2025-07-02 21:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 21:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 21:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 21:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 22:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.004
2025-07-02 22:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 22:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 22:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.004
2025-07-02 23:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 23:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 23:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-02 23:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-03 00:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-03 00:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.004
2025-07-03 00:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-03 00:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-03 01:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-03 01:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.004
2025-07-03 01:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-03 01:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-03 02:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-03 02:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-03 02:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-03 02:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.004
2025-07-03 03:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-03 03:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-03 03:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-03 03:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.004
2025-07-03 04:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-03 04:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.004
2025-07-03 04:30:00+00:00;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.28;0.28
2025-07-03 04:45:00+00:00;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.332;0.332
2025-07-03 05:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-07-03 05:15:00+00:00;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.58;0.58
2025-07-03 05:30:00+00:00;0.0;1.31;0.0;98.69;0.0;0.024;0.0;1.808;1.832
2025-07-03 05:45:00+00:00;0.0;6.152;2.051;91.797;0.0;0.063;0.021;0.94;1.024
2025-07-03 06:00:00+00:00;0.0;2.807;24.866;72.326;0.0;0.042;0.372;1.082;1.496
2025-07-03 06:15:00+00:00;0.0;1.362;56.712;41.926;0.0;0.014;0.583;0.431;1.028
2025-07-03 06:30:00+00:00;0.0;1.46;56.529;42.01;0.0;0.017;0.658;0.489;1.1640000000000001
2025-07-03 06:45:00+00:00;4.796;1.319;53.777;40.108;0.08;0.022;0.897;0.669;1.6680000000000001
2025-07-03 07:00:00+00:00;11.301;1.712;49.429;37.557;0.099;0.015;0.433;0.329;0.876
2025-07-03 07:15:00+00:00;13.636;2.153;47.727;36.483;0.114;0.018;0.399;0.305;0.8360000000000001
2025-07-03 07:30:00+00:00;15.819;0.931;47.27;35.98;0.255;0.015;0.762;0.58;1.612
2025-07-03 07:45:00+00:00;20.849;0.158;44.423;34.569;0.658;0.005;1.402;1.091;3.1559999999999997
2025-07-03 08:00:00+00:00;22.937;0.165;43.069;33.828;0.278;0.002;0.522;0.41;1.212
2025-07-03 08:15:00+00:00;26.146;0.176;41.27;32.407;0.593;0.004;0.936;0.735;2.268
2025-07-03 08:30:00+00:00;27.652;0.126;39.236;32.986;0.876;0.004;1.243;1.045;3.168
2025-07-03 08:45:00+00:00;29.725;0.172;37.285;32.818;0.346;0.002;0.434;0.382;1.164
2025-07-03 09:00:00+00:00;30.949;0.075;36.295;32.681;0.411;0.001;0.482;0.434;1.3279999999999998
2025-07-03 09:15:00+00:00;31.94;0.158;35.41;32.492;0.405;0.002;0.449;0.412;1.268
2025-07-03 09:30:00+00:00;33.133;0.226;35.392;31.25;0.44;0.003;0.47;0.415;1.3279999999999998
2025-07-03 09:45:00+00:00;33.416;0.249;36.097;30.237;0.536;0.004;0.579;0.485;1.604
2025-07-03 10:00:00+00:00;35.799;0.0;33.58;30.621;1.21;0.0;1.135;1.035;3.38
2025-07-03 10:15:00+00:00;38.901;0.0;35.237;25.862;1.083;0.0;0.981;0.72;2.784
2025-07-03 10:30:00+00:00;39.943;0.0;34.283;25.774;0.981;0.0;0.842;0.633;2.456
2025-07-03 10:45:00+00:00;48.351;0.0;40.22;11.429;1.671;0.0;1.39;0.395;3.456
2025-07-03 11:00:00+00:00;47.796;0.0;38.783;13.421;1.453;0.0;1.179;0.408;3.04
2025-07-03 11:15:00+00:00;51.362;0.032;39.883;8.722;1.584;0.001;1.23;0.269;3.084
2025-07-03 11:30:00+00:00;53.428;0.15;40.49;5.931;2.135;0.006;1.618;0.237;3.9959999999999996
2025-07-03 11:45:00+00:00;46.672;0.157;35.273;17.898;1.781;0.006;1.346;0.683;3.816
2025-07-03 12:00:00+00:00;41.354;0.204;30.077;28.365;2.028;0.01;1.475;1.391;4.904
2025-07-03 12:15:00+00:00;43.34;0.416;31.53;24.714;1.666;0.016;1.212;0.95;3.844
2025-07-03 12:30:00+00:00;43.125;0.234;31.328;25.312;0.552;0.003;0.401;0.324;1.28
2025-07-03 12:45:00+00:00;42.941;0.106;31.476;25.478;0.809;0.002;0.593;0.48;1.884
2025-07-03 13:00:00+00:00;43.891;0.15;31.109;24.85;1.171;0.004;0.83;0.663;2.668
2025-07-03 13:15:00+00:00;52.545;0.15;35.529;11.776;2.106;0.006;1.424;0.472;4.007999999999999
2025-07-03 13:30:00+00:00;61.5;0.188;38.312;0.0;0.984;0.003;0.613;0.0;1.6
2025-07-03 13:45:00+00:00;57.602;0.219;33.406;8.772;0.788;0.003;0.457;0.12;1.368
2025-07-03 14:00:00+00:00;49.086;0.108;27.258;23.548;0.913;0.002;0.507;0.438;1.8599999999999999
2025-07-03 14:15:00+00:00;51.803;0.102;26.122;21.973;1.523;0.003;0.768;0.646;2.94
2025-07-03 14:30:00+00:00;55.095;0.178;25.533;19.194;0.93;0.003;0.431;0.324;1.688
2025-07-03 14:45:00+00:00;58.588;0.255;22.364;18.793;0.689;0.003;0.263;0.221;1.176
2025-07-03 15:00:00+00:00;61.979;0.174;20.66;17.188;0.714;0.002;0.238;0.198;1.152
2025-07-03 15:15:00+00:00;67.188;0.223;20.387;12.202;0.903;0.003;0.274;0.164;1.344
2025-07-03 15:30:00+00:00;73.199;0.208;16.343;10.249;1.057;0.003;0.236;0.148;1.444
2025-07-03 15:45:00+00:00;79.019;0.241;13.344;7.395;0.983;0.003;0.166;0.092;1.244
2025-07-03 16:00:00+00:00;89.559;0.351;8.653;1.437;2.805;0.011;0.271;0.045;3.132
2025-07-03 16:15:00+00:00;92.605;0.393;7.003;0.0;1.415;0.006;0.107;0.0;1.528
2025-07-03 16:30:00+00:00;94.092;0.36;5.548;0.0;1.306;0.005;0.077;0.0;1.388
2025-07-03 16:45:00+00:00;96.41;0.522;3.068;0.0;1.477;0.008;0.047;0.0;1.532
2025-07-03 17:00:00+00:00;98.382;0.551;1.066;0.0;2.676;0.015;0.029;0.0;2.72
2025-07-03 17:15:00+00:00;97.753;0.787;1.461;0.0;1.74;0.014;0.026;0.0;1.78
2025-07-03 17:30:00+00:00;97.958;0.743;1.3;0.0;1.583;0.012;0.021;0.0;1.6159999999999999
2025-07-03 17:45:00+00:00;98.994;1.006;0.0;0.0;2.756;0.028;0.0;0.0;2.784
2025-07-03 18:00:00+00:00;98.548;1.452;0.0;0.0;2.172;0.032;0.0;0.0;2.204
2025-07-03 18:15:00+00:00;98.446;1.554;0.0;0.0;1.52;0.024;0.0;0.0;1.544
2025-07-03 18:30:00+00:00;95.833;4.167;0.0;0.0;0.644;0.028;0.0;0.0;0.672
2025-07-03 18:45:00+00:00;0.0;100.0;0.0;0.0;0.0;0.024;0.0;0.0;0.024
2025-07-03 19:00:00+00:00;0.0;100.0;0.0;0.0;0.0;0.028;0.0;0.0;0.028
2025-07-03 19:15:00+00:00;0.0;100.0;0.0;0.0;0.0;0.024;0.0;0.0;0.024
2025-07-03 19:30:00+00:00;0.0;100.0;0.0;0.0;0.0;0.024;0.0;0.0;0.024
2025-07-03 19:45:00+00:00;0.0;100.0;0.0;0.0;0.0;0.028;0.0;0.0;0.028
