startedAt;valueprodnet;valueprodnet;valueprodnet;valueprodnet;valueprodauto;valueprodauto;valueprodshared;valueprodshared;valueprodshared;valueprodsold;valueprodsold;valueprodsold
;df-prod-Gaby;df-prod-MarcNord;df-prod-MarcSud;df-prod-Véronique;df-prod-Gaby;df-prod-Véronique;df-prod-Gaby;df-prod-MarcNord;df-prod-Véronique;df-prod-Gaby;df-prod-MarcNord;df-prod-Véronique
2025-04-12 06:00:00+00:00;0.148;0.0;1.356;2.256;0.148;0.692;0.0;0.0;1.564;;0.0;0.0
2025-04-12 06:15:00+00:00;0.2;0.0;1.788;2.84;0.2;2.84;0.0;0.0;0.0;;0.0;0.0
2025-04-12 06:30:00+00:00;0.268;0.0;2.196;3.328;0.268;3.328;0.0;0.0;0.0;;0.0;0.0
2025-04-12 06:45:00+00:00;0.48;0.0;2.6;3.828;0.48;3.828;0.0;0.0;0.0;;0.0;0.0
2025-04-12 07:00:00+00:00;0.732;0.0;2.988;4.276;0.58;4.276;0.152;0.0;0.0;;0.0;0.0
2025-04-12 07:15:00+00:00;1.116;0.0;3.4;4.752;0.944;4.752;0.172;0.0;0.0;;0.0;0.0
2025-04-12 07:30:00+00:00;1.564;0.0;3.74;5.136;1.564;5.136;0.0;0.0;0.0;;0.0;0.0
2025-04-12 07:45:00+00:00;2.092;0.092;4.132;5.62;1.916;5.62;0.176;0.092;0.0;;0.0;0.0
2025-04-12 08:00:00+00:00;2.62;0.164;4.44;5.904;1.648;5.236;0.287;0.048;0.197;;0.116;0.471
2025-04-12 08:15:00+00:00;3.132;0.248;4.688;6.232;1.036;5.224;0.413;0.049;0.198;;0.199;0.81
2025-04-12 08:30:00+00:00;3.644;0.14;4.988;6.564;1.18;5.26;0.595;0.034;0.315;;0.106;0.989
2025-04-12 08:45:00+00:00;4.076;0.252;5.156;6.74;1.052;6.74;1.1;0.092;0.0;;0.16;0.0
2025-04-12 09:00:00+00:00;4.532;0.26;5.372;6.948;0.728;6.948;2.606;0.178;0.0;;0.082;0.0
2025-04-12 09:15:00+00:00;4.984;0.168;5.632;7.22;1.784;5.252;1.056;0.055;0.649;;0.113;1.319
2025-04-12 09:30:00+00:00;5.412;0.072;5.816;7.384;1.952;5.264;1.592;0.033;0.975;;0.039;1.145
2025-04-12 09:45:00+00:00;5.744;0.02;5.936;7.452;0.636;5.048;0.445;0.002;0.209;;0.018;2.195
2025-04-12 10:00:00+00:00;6.14;0.004;6.084;7.588;0.524;0.284;0.928;0.001;1.207;;0.003;6.097
2025-04-12 10:15:00+00:00;6.492;0.0;6.208;7.708;0.676;0.248;2.599;0.0;3.333;;0.0;4.127
2025-04-12 10:30:00+00:00;6.756;0.0;6.272;7.728;0.624;1.34;4.428;0.0;4.612;;0.0;1.776
2025-04-12 10:45:00+00:00;6.988;0.0;6.256;7.672;1.068;5.324;5.92;0.0;2.348;;0.0;0.0
2025-04-12 11:00:00+00:00;7.204;0.0;6.248;7.588;1.044;5.344;6.16;0.0;2.244;;0.0;0.0
2025-04-12 11:15:00+00:00;7.408;0.028;6.216;7.516;0.632;5.332;5.983;0.025;1.928;;0.003;0.256
2025-04-12 11:30:00+00:00;7.56;0.0;6.196;7.46;0.704;5.32;5.371;0.0;1.677;;0.0;0.463
2025-04-12 11:45:00+00:00;7.644;0.0;6.1;7.3;0.62;5.324;5.582;0.0;1.57;;0.0;0.406
2025-04-12 12:00:00+00:00;7.76;0.0;6.0;7.12;0.732;5.24;5.731;0.0;1.533;;0.0;0.347
2025-04-12 12:15:00+00:00;7.94;0.0;5.868;6.988;0.72;5.376;6.118;0.0;1.366;;0.0;0.246
2025-04-12 12:30:00+00:00;7.992;0.0;5.676;6.74;0.924;5.336;6.377;0.0;1.267;;0.0;0.137
2025-04-12 12:45:00+00:00;7.876;0.0;5.448;6.436;0.616;5.336;7.128;0.0;1.08;;0.0;0.02
2025-04-12 13:00:00+00:00;7.956;0.0;5.26;6.176;0.652;5.364;7.304;0.0;0.812;;0.0;0.0
2025-04-12 13:15:00+00:00;7.784;0.0;5.012;5.828;1.036;5.356;6.748;0.0;0.472;;0.0;0.0
2025-04-12 13:30:00+00:00;7.644;0.0;4.792;5.492;1.168;5.368;6.476;0.0;0.124;;0.0;0.0
2025-04-12 13:45:00+00:00;7.564;0.0;4.508;5.128;0.708;5.128;6.856;0.0;0.0;;0.0;0.0
2025-04-12 14:00:00+00:00;7.428;0.0;4.208;4.732;0.548;4.732;6.88;0.0;0.0;;0.0;0.0
2025-04-12 14:15:00+00:00;7.216;0.052;3.868;4.3;0.556;4.3;6.66;0.052;0.0;;0.0;0.0
2025-04-12 14:30:00+00:00;6.892;0.148;3.484;3.808;0.568;3.808;2.009;0.047;0.0;;0.101;0.0
2025-04-12 14:45:00+00:00;6.648;0.036;3.144;3.22;1.444;3.22;2.463;0.017;0.0;;0.019;0.0
2025-04-12 15:00:00+00:00;5.868;0.044;2.58;2.404;1.408;2.404;3.288;0.032;0.0;;0.012;0.0
2025-04-12 15:15:00+00:00;2.336;0.004;1.072;1.044;2.336;1.044;0.0;0.004;0.0;;0.0;0.0
2025-04-12 15:30:00+00:00;1.532;0.0;0.896;1.032;1.532;1.032;0.0;0.0;0.0;;0.0;0.0
2025-04-12 15:45:00+00:00;1.968;0.012;1.128;1.26;1.396;1.26;0.572;0.012;0.0;;0.0;0.0
2025-04-12 16:00:00+00:00;3.104;0.052;1.308;1.272;1.052;1.272;2.052;0.052;0.0;;0.0;0.0
2025-04-12 16:15:00+00:00;1.988;0.048;1.08;1.18;0.884;1.18;1.104;0.048;0.0;;0.0;0.0
2025-04-12 16:30:00+00:00;1.724;0.12;1.052;1.172;1.724;1.172;0.0;0.12;0.0;;0.0;0.0
2025-04-12 16:45:00+00:00;1.928;0.112;0.904;1.004;1.668;1.004;0.26;0.112;0.0;;0.0;0.0
2025-04-12 17:00:00+00:00;2.428;0.092;0.58;0.652;2.34;0.652;0.088;0.092;0.0;;0.0;0.0
2025-04-12 17:15:00+00:00;1.448;0.024;0.224;0.304;0.924;0.304;0.524;0.024;0.0;;0.0;0.0
2025-04-12 17:30:00+00:00;0.14;0.024;0.124;0.168;0.14;0.168;0.0;0.024;0.0;;0.0;0.0
2025-04-12 17:45:00+00:00;0.024;0.02;0.06;0.092;0.024;0.092;0.0;0.02;0.0;;0.0;0.0
2025-04-12 18:00:00+00:00;0.0;0.012;0.008;0.02;0.0;0.02;0.0;0.012;0.0;;0.0;0.0
2025-04-12 18:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-12 18:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-12 18:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-12 19:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-12 19:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-12 19:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-12 19:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-12 20:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-12 20:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-12 20:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-12 20:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-12 21:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-12 21:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-12 21:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-12 21:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-12 22:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-12 22:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-12 22:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-12 22:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-12 23:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-12 23:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-12 23:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-12 23:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 00:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 00:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 00:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 00:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 01:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 01:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 01:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 01:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 02:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 02:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 02:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 02:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 03:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 03:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 03:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 03:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 04:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 04:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 04:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 04:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 05:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 05:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 05:30:00+00:00;0.0;0.0;0.012;0.048;0.0;0.048;0.0;0.0;0.0;;0.0;0.0
2025-04-13 05:45:00+00:00;0.012;0.0;0.108;0.16;0.012;0.16;0.0;0.0;0.0;;0.0;0.0
2025-04-13 06:00:00+00:00;0.028;0.0;0.08;0.12;0.028;0.12;0.0;0.0;0.0;;0.0;0.0
2025-04-13 06:15:00+00:00;0.028;0.0;0.068;0.112;0.028;0.112;0.0;0.0;0.0;;0.0;0.0
2025-04-13 06:30:00+00:00;0.28;0.0;0.292;0.392;0.28;0.392;0.0;0.0;0.0;;0.0;0.0
2025-04-13 06:45:00+00:00;0.364;0.0;0.34;0.428;0.364;0.428;0.0;0.0;0.0;;0.0;0.0
2025-04-13 07:00:00+00:00;0.5;0.0;0.432;0.536;0.5;0.536;0.0;0.0;0.0;;0.0;0.0
2025-04-13 07:15:00+00:00;1.008;0.004;0.808;0.968;0.44;0.216;0.238;0.002;0.316;;0.002;0.436
2025-04-13 07:30:00+00:00;0.912;0.004;0.784;0.94;0.432;0.268;0.272;0.002;0.382;;0.002;0.29
2025-04-13 07:45:00+00:00;0.512;0.0;0.44;0.548;0.476;0.548;0.036;0.0;0.0;;0.0;0.0
2025-04-13 08:00:00+00:00;0.68;0.008;0.54;0.684;0.68;0.684;0.0;0.008;0.0;;0.0;0.0
2025-04-13 08:15:00+00:00;1.16;0.048;0.888;1.096;1.16;1.096;0.0;0.048;0.0;;0.0;0.0
2025-04-13 08:30:00+00:00;1.668;0.196;1.216;1.468;1.668;1.468;0.0;0.196;0.0;;0.0;0.0
2025-04-13 08:45:00+00:00;1.952;0.264;1.528;1.892;0.788;1.892;1.164;0.264;0.0;;0.0;0.0
2025-04-13 09:00:00+00:00;1.956;0.136;1.56;1.88;1.92;1.88;0.036;0.136;0.0;;0.0;0.0
2025-04-13 09:15:00+00:00;0.884;0.016;0.724;0.848;0.884;0.204;0.0;0.016;0.644;;0.0;0.0
2025-04-13 09:30:00+00:00;0.96;0.0;0.752;0.928;0.96;0.212;0.0;0.0;0.716;;0.0;0.0
2025-04-13 09:45:00+00:00;0.976;0.0;0.824;1.04;0.976;0.216;0.0;0.0;0.824;;0.0;0.0
2025-04-13 10:00:00+00:00;1.52;0.06;1.268;1.596;1.108;1.596;0.412;0.06;0.0;;0.0;0.0
2025-04-13 10:15:00+00:00;1.364;0.108;1.252;1.5;1.364;1.5;0.0;0.108;0.0;;0.0;0.0
2025-04-13 10:30:00+00:00;0.328;0.0;0.264;0.34;0.328;0.272;0.0;0.0;0.068;;0.0;0.0
2025-04-13 10:45:00+00:00;0.876;0.0;0.612;0.756;0.544;0.292;0.332;0.0;0.464;;0.0;0.0
2025-04-13 11:00:00+00:00;1.416;0.0;1.02;1.252;0.796;0.42;0.62;0.0;0.832;;0.0;0.0
2025-04-13 11:15:00+00:00;1.172;0.0;0.964;1.212;0.444;1.212;0.728;0.0;0.0;;0.0;0.0
2025-04-13 11:30:00+00:00;0.588;0.0;0.448;0.556;0.444;0.556;0.144;0.0;0.0;;0.0;0.0
2025-04-13 11:45:00+00:00;1.68;0.036;1.208;1.468;0.548;0.212;0.252;0.008;0.28;;0.028;0.976
2025-04-13 12:00:00+00:00;1.3;0.02;0.972;1.188;0.668;0.224;0.372;0.012;0.568;;0.008;0.396
2025-04-13 12:15:00+00:00;0.792;0.0;0.668;0.768;0.524;0.768;0.268;0.0;0.0;;0.0;0.0
2025-04-13 12:30:00+00:00;0.924;0.0;0.724;0.896;0.504;0.896;0.42;0.0;0.0;;0.0;0.0
2025-04-13 12:45:00+00:00;1.664;0.092;1.26;1.528;0.424;1.528;1.188;0.088;0.0;;0.004;0.0
2025-04-13 13:00:00+00:00;1.92;0.012;1.388;1.68;0.444;1.68;1.476;0.012;0.0;;0.0;0.0
2025-04-13 13:15:00+00:00;1.568;0.016;1.3;1.54;0.624;1.54;0.944;0.016;0.0;;0.0;0.0
2025-04-13 13:30:00+00:00;0.604;0.0;0.576;0.728;0.604;0.728;0.0;0.0;0.0;;0.0;0.0
2025-04-13 13:45:00+00:00;2.452;0.188;1.696;1.92;0.484;0.38;0.273;0.026;0.213;;0.162;1.327
2025-04-13 14:00:00+00:00;4.616;0.04;2.968;3.444;0.544;0.26;0.237;0.002;0.185;;0.038;2.999
2025-04-13 14:15:00+00:00;5.624;0.024;3.4;3.74;1.056;0.372;0.911;0.005;0.672;;0.019;2.696
2025-04-13 14:30:00+00:00;5.116;0.024;2.66;2.988;0.852;2.988;4.264;0.024;0.0;;0.0;0.0
2025-04-13 14:45:00+00:00;4.74;0.036;2.644;2.912;1.004;2.912;1.093;0.011;0.0;;0.025;0.0
2025-04-13 15:00:00+00:00;4.356;0.04;2.276;2.36;0.84;0.26;0.254;0.003;0.151;;0.037;1.949
2025-04-13 15:15:00+00:00;2.452;0.032;1.412;1.596;0.516;0.284;0.142;0.002;0.096;;0.03;1.216
2025-04-13 15:30:00+00:00;2.228;0.028;1.364;1.508;0.54;0.576;0.26;0.004;0.144;;0.024;0.788
2025-04-13 15:45:00+00:00;1.62;0.02;1.116;1.288;0.724;1.288;0.896;0.02;0.0;;0.0;0.0
2025-04-13 16:00:00+00:00;0.624;0.024;0.584;0.744;0.624;0.744;0.0;0.024;0.0;;0.0;0.0
2025-04-13 16:15:00+00:00;0.26;0.024;0.316;0.416;0.26;0.416;0.0;0.024;0.0;;0.0;0.0
2025-04-13 16:30:00+00:00;0.236;0.016;0.228;0.32;0.236;0.32;0.0;0.016;0.0;;0.0;0.0
2025-04-13 16:45:00+00:00;0.464;0.0;0.364;0.464;0.428;0.464;0.036;0.0;0.0;;0.0;0.0
2025-04-13 17:00:00+00:00;1.012;0.0;0.564;0.648;0.504;0.316;0.508;0.0;0.332;;0.0;0.0
2025-04-13 17:15:00+00:00;0.728;0.0;0.444;0.516;0.728;0.516;0.0;0.0;0.0;;0.0;0.0
2025-04-13 17:30:00+00:00;0.8;0.0;0.304;0.352;0.792;0.352;0.008;0.0;0.0;;0.0;0.0
2025-04-13 17:45:00+00:00;0.396;0.0;0.228;0.268;0.396;0.268;0.0;0.0;0.0;;0.0;0.0
2025-04-13 18:00:00+00:00;0.016;0.0;0.04;0.064;0.016;0.064;0.0;0.0;0.0;;0.0;0.0
2025-04-13 18:15:00+00:00;0.0;0.0;0.0;0.004;0.0;0.004;0.0;0.0;0.0;;0.0;0.0
2025-04-13 18:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 18:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 19:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 19:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 19:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 19:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 20:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 20:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 20:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 20:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 21:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 21:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 21:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2025-04-13 21:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
