startedAt;valueprodnet;valueprodnet;valueprodnet;valueprodauto;valueprodauto;valueprodshared;valueprodshared;valueprodsold
;df-prod-Gaby;df-prod-Marc;df-prod-Véronique;df-prod-Gaby;df-prod-Véronique;df-prod-Gaby;df-prod-Véronique;df-prod-Véronique
2025-04-08 07:15:00+00:00;1.04;3.484;4.932;0.668;1.604;0.083;0.741;2.587
2025-04-08 07:30:00+00:00;1.48;3.78;5.236;0.608;0.304;0.123;0.697;4.235
2025-04-08 07:45:00+00:00;2.004;4.148;5.64;0.628;4.552;0.574;0.453;0.635
2025-04-08 08:00:00+00:00;2.544;4.46;5.996;0.8;3.008;0.942;1.614;1.374
2025-04-08 08:15:00+00:00;3.096;4.796;6.368;1.412;0.264;1.073;3.891;2.213
2025-04-08 08:30:00+00:00;3.64;5.092;6.732;3.64;0.268;0.0;4.452;2.012
2025-04-08 08:45:00+00:00;4.16;5.348;7.06;4.16;0.256;0.0;4.816;1.988
2025-04-08 09:00:00+00:00;4.64;5.584;7.312;3.948;0.244;0.207;2.117;4.951
2025-04-08 09:15:00+00:00;5.132;5.792;7.492;1.236;0.644;0.821;1.443;5.405
2025-04-08 09:30:00+00:00;5.528;5.96;7.616;1.184;6.248;2.117;0.667;0.701
2025-04-08 09:45:00+00:00;5.924;6.104;7.724;1.18;0.272;0.904;1.42;6.032
2025-04-08 10:00:00+00:00;6.244;6.144;7.744;2.936;0.256;0.37;0.838;6.65
2025-04-08 10:15:00+00:00;6.464;6.168;7.716;0.876;0.252;0.505;0.675;6.789
2025-04-08 10:30:00+00:00;6.792;6.204;7.692;0.776;0.26;0.437;0.539;6.893
2025-04-08 10:45:00+00:00;7.028;6.256;7.688;0.772;0.264;0.319;0.38;7.044
2025-04-08 11:00:00+00:00;7.276;6.32;7.712;0.924;0.256;0.22;0.258;7.198
2025-04-08 11:15:00+00:00;7.248;6.096;7.412;0.68;0.256;0.289;0.314;6.842
2025-04-08 11:30:00+00:00;7.292;5.932;7.236;0.512;0.36;0.299;0.303;6.573
2025-04-08 11:45:00+00:00;7.704;6.068;7.328;0.396;0.26;0.297;0.287;6.781
2025-04-08 12:00:00+00:00;7.104;5.376;6.496;0.604;0.256;1.876;1.801;4.439
2025-04-08 12:15:00+00:00;7.616;5.696;6.824;0.644;0.26;3.24;3.05;3.514
2025-04-08 12:30:00+00:00;6.892;4.996;5.992;0.888;0.26;1.905;1.819;3.913
2025-04-08 12:45:00+00:00;7.784;5.456;6.44;0.916;0.256;2.027;1.825;4.359
2025-04-08 13:00:00+00:00;7.708;5.252;6.184;1.456;0.26;2.007;1.901;4.023
2025-04-08 13:15:00+00:00;7.988;5.248;6.112;1.392;0.256;2.076;1.844;4.012
2025-04-08 13:30:00+00:00;7.724;4.876;5.64;0.92;0.256;0.365;0.289;5.095
2025-04-08 13:45:00+00:00;7.556;4.528;5.176;1.036;0.26;0.261;0.197;4.719
2025-04-08 14:00:00+00:00;7.404;4.22;4.772;1.608;0.26;0.725;0.564;3.948
2025-04-08 14:15:00+00:00;6.952;3.756;4.168;1.124;0.252;0.84;0.564;3.352
2025-04-08 14:30:00+00:00;6.836;3.472;3.78;0.96;0.26;1.198;0.718;2.802
2025-04-08 14:45:00+00:00;6.704;3.184;3.308;0.98;0.268;0.948;0.504;2.536
2025-04-08 15:00:00+00:00;6.332;2.74;2.608;1.18;0.256;0.986;0.45;1.902
2025-04-08 15:15:00+00:00;5.592;2.092;1.852;0.824;0.244;1.271;0.429;1.179
2025-04-08 15:30:00+00:00;5.468;1.924;1.272;0.572;0.256;1.481;0.307;0.709
2025-04-08 15:45:00+00:00;5.68;1.536;0.892;0.736;0.26;3.096;0.396;0.236
2025-04-08 16:00:00+00:00;6.352;1.008;0.584;0.616;0.272;4.45;0.242;0.07
2025-04-08 16:15:00+00:00;5.644;0.728;0.432;0.596;0.256;2.872;0.1;0.076
2025-04-08 16:30:00+00:00;4.932;0.508;0.372;0.812;0.24;3.221;0.103;0.029
2025-04-08 16:45:00+00:00;4.204;0.336;0.348;0.624;0.256;3.549;0.091;0.001
2025-04-08 17:00:00+00:00;3.468;0.236;0.324;0.516;0.272;2.952;0.052;0.0
2025-04-08 17:15:00+00:00;2.244;0.156;0.252;0.56;0.252;1.684;0.0;0.0
2025-04-08 17:30:00+00:00;1.564;0.108;0.184;0.388;0.184;1.176;0.0;0.0
2025-04-08 17:45:00+00:00;0.424;0.052;0.1;0.424;0.1;0.0;0.0;0.0
2025-04-08 18:00:00+00:00;0.008;0.008;0.024;0.008;0.024;0.0;0.0;0.0
2025-04-08 18:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-04-08 18:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-04-08 18:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-04-08 19:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-04-08 19:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-04-08 19:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-04-08 19:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-04-08 20:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-04-08 20:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-04-08 20:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-04-08 20:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-04-08 21:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-04-08 21:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-04-08 21:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-04-08 21:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
