startedAt;valueprodnet;valueprodnet;valueprodnet
;df-prod-Gaby_Prod;df-prod-MarcSud;df-prod-Véronique-Prod
2025-03-30 14:15:00+00:00;4.924;2.956;3.4
2025-03-30 14:30:00+00:00;4.432;2.232;2.596
2025-03-30 14:45:00+00:00;3.56;1.648;1.944
2025-03-30 15:00:00+00:00;1.072;0.68;0.816
2025-03-30 15:15:00+00:00;2.836;1.264;1.376
2025-03-30 15:30:00+00:00;3.876;1.784;1.58
2025-03-30 15:45:00+00:00;5.724;1.888;1.336
2025-03-30 16:00:00+00:00;4.056;1.232;0.896
2025-03-30 16:15:00+00:00;3.156;0.668;0.52
2025-03-30 16:30:00+00:00;2.376;0.448;0.46
2025-03-30 16:45:00+00:00;2.024;0.292;0.344
2025-03-30 17:00:00+00:00;1.732;0.252;0.324
2025-03-30 17:15:00+00:00;0.524;0.152;0.204
2025-03-30 17:30:00+00:00;0.212;0.06;0.096
2025-03-30 17:45:00+00:00;0.004;0.008;0.028
2025-03-30 18:00:00+00:00;0.0;0.0;0.0
2025-03-30 18:15:00+00:00;0.0;0.0;0.0
2025-03-30 18:30:00+00:00;0.0;0.0;0.0
2025-03-30 18:45:00+00:00;0.0;0.0;0.0
2025-03-30 19:00:00+00:00;0.0;0.0;0.0
2025-03-30 19:15:00+00:00;0.0;0.0;0.0
2025-03-30 19:30:00+00:00;0.0;0.0;0.0
2025-03-30 19:45:00+00:00;0.0;0.0;0.0
2025-03-30 20:00:00+00:00;0.0;0.0;0.0
2025-03-30 20:15:00+00:00;0.0;0.0;0.0
2025-03-30 20:30:00+00:00;0.0;0.0;0.0
2025-03-30 20:45:00+00:00;0.0;0.0;0.0
2025-03-30 21:00:00+00:00;0.0;0.0;0.0
2025-03-30 21:15:00+00:00;0.0;0.0;0.0
2025-03-30 21:30:00+00:00;0.0;0.0;0.0
2025-03-30 21:45:00+00:00;0.0;0.0;0.0
2025-03-30 22:00:00+00:00;0.0;0.0;0.0
2025-03-30 22:15:00+00:00;0.0;0.0;0.0
2025-03-30 22:30:00+00:00;0.0;0.0;0.0
2025-03-30 22:45:00+00:00;0.0;0.0;0.0
2025-03-30 23:00:00+00:00;0.0;0.0;0.0
2025-03-30 23:15:00+00:00;0.0;0.0;0.0
2025-03-30 23:30:00+00:00;0.0;0.0;0.0
2025-03-30 23:45:00+00:00;0.0;0.0;0.0
2025-03-31 00:00:00+00:00;0.0;0.0;0.0
2025-03-31 00:15:00+00:00;0.0;0.0;0.0
2025-03-31 00:30:00+00:00;0.0;0.0;0.0
2025-03-31 00:45:00+00:00;0.0;0.0;0.0
2025-03-31 01:00:00+00:00;0.0;0.0;0.0
2025-03-31 01:15:00+00:00;0.0;0.0;0.0
2025-03-31 01:30:00+00:00;0.0;0.0;0.0
2025-03-31 01:45:00+00:00;0.0;0.0;0.0
2025-03-31 02:00:00+00:00;0.0;0.0;0.0
2025-03-31 02:15:00+00:00;0.0;0.0;0.0
2025-03-31 02:30:00+00:00;0.0;0.0;0.0
2025-03-31 02:45:00+00:00;0.0;0.0;0.0
2025-03-31 03:00:00+00:00;0.0;0.0;0.0
2025-03-31 03:15:00+00:00;0.0;0.0;0.0
2025-03-31 03:30:00+00:00;0.0;0.0;0.0
2025-03-31 03:45:00+00:00;0.0;0.0;0.0
2025-03-31 04:00:00+00:00;0.0;0.0;0.0
2025-03-31 04:15:00+00:00;0.0;0.0;0.0
2025-03-31 04:30:00+00:00;0.0;0.0;0.0
2025-03-31 04:45:00+00:00;0.0;0.0;0.0
2025-03-31 05:00:00+00:00;0.0;0.0;0.0
2025-03-31 05:15:00+00:00;0.0;0.004;0.012
2025-03-31 05:30:00+00:00;0.0;0.072;0.128
2025-03-31 05:45:00+00:00;0.012;0.204;0.324
2025-03-31 06:00:00+00:00;0.212;0.628;1.04
2025-03-31 06:15:00+00:00;0.316;1.112;1.772
2025-03-31 06:30:00+00:00;0.356;1.54;2.148
2025-03-31 06:45:00+00:00;0.204;0.536;0.82
2025-03-31 07:00:00+00:00;0.416;0.844;1.236
2025-03-31 07:15:00+00:00;0.476;0.888;1.264
2025-03-31 07:30:00+00:00;0.924;1.716;2.388
2025-03-31 07:45:00+00:00;1.116;2.06;2.9
2025-03-31 08:00:00+00:00;1.076;1.892;2.472
2025-03-31 08:15:00+00:00;1.216;2.072;2.644
2025-03-31 08:30:00+00:00;1.04;1.804;2.276
2025-03-31 08:45:00+00:00;1.104;1.7;2.216
2025-03-31 09:00:00+00:00;2.168;3.828;4.832
2025-03-31 09:15:00+00:00;1.264;1.756;2.396
2025-03-31 09:30:00+00:00;2.456;3.816;4.66
2025-03-31 09:45:00+00:00;3.236;4.644;5.816
2025-03-31 10:00:00+00:00;1.892;2.912;3.576
2025-03-31 10:15:00+00:00;3.932;5.98;6.86
2025-03-31 10:30:00+00:00;4.336;6.412;7.572
2025-03-31 10:45:00+00:00;4.968;6.304;7.992
2025-03-31 11:00:00+00:00;4.052;5.452;6.476
2025-03-31 11:15:00+00:00;5.0;6.596;7.832
2025-03-31 11:30:00+00:00;4.628;5.78;6.696
2025-03-31 11:45:00+00:00;4.58;5.52;6.652
2025-03-31 12:00:00+00:00;5.244;5.428;6.924
2025-03-31 12:15:00+00:00;4.236;5.772;6.652
2025-03-31 12:30:00+00:00;5.448;5.66;6.92
2025-03-31 12:45:00+00:00;4.844;5.14;6.116
2025-03-31 13:00:00+00:00;5.012;4.772;5.856
2025-03-31 13:15:00+00:00;4.948;4.636;5.584
2025-03-31 13:30:00+00:00;5.236;4.716;5.668
2025-03-31 13:45:00+00:00;5.016;4.368;5.184
2025-03-31 14:00:00+00:00;4.876;4.084;4.788
2025-03-31 14:15:00+00:00;4.776;3.764;4.34
2025-03-31 14:30:00+00:00;4.624;3.452;3.876
2025-03-31 14:45:00+00:00;4.432;3.092;3.336
2025-03-31 15:00:00+00:00;3.86;2.328;2.288
2025-03-31 15:15:00+00:00;3.844;2.232;1.932
2025-03-31 15:30:00+00:00;3.648;1.828;1.26
2025-03-31 15:45:00+00:00;3.368;1.424;0.868
2025-03-31 16:00:00+00:00;2.996;0.956;0.532
2025-03-31 16:15:00+00:00;2.664;0.644;0.424
2025-03-31 16:30:00+00:00;2.272;0.44;0.372
2025-03-31 16:45:00+00:00;1.812;0.252;0.3
2025-03-31 17:00:00+00:00;0.588;0.156;0.232
2025-03-31 17:15:00+00:00;0.256;0.1;0.156
2025-03-31 17:30:00+00:00;0.332;0.06;0.108
2025-03-31 17:45:00+00:00;0.004;0.016;0.04
2025-03-31 18:00:00+00:00;0.0;0.0;0.004
2025-03-31 18:15:00+00:00;0.0;0.0;0.0
2025-03-31 18:30:00+00:00;0.0;0.0;0.0
2025-03-31 18:45:00+00:00;0.0;0.0;0.0
2025-03-31 19:00:00+00:00;0.0;0.0;0.0
2025-03-31 19:15:00+00:00;0.0;0.0;0.0
2025-03-31 19:30:00+00:00;0.0;0.0;0.0
2025-03-31 19:45:00+00:00;0.0;0.0;0.0
2025-03-31 20:00:00+00:00;0.0;0.0;0.0
2025-03-31 20:15:00+00:00;0.0;0.0;0.0
2025-03-31 20:30:00+00:00;0.0;0.0;0.0
2025-03-31 20:45:00+00:00;0.0;0.0;0.0
2025-03-31 21:00:00+00:00;0.0;0.0;0.0
2025-03-31 21:15:00+00:00;0.0;0.0;0.0
2025-03-31 21:30:00+00:00;0.0;0.0;0.0
2025-03-31 21:45:00+00:00;0.0;0.0;0.0
