startedAt;percentage_cons;percentage_cons;percentage_cons;valuecons;valuecons;valuecons;total_sum_cons;percentage_prod;percentage_prod;valueprod;valueprod;total_sum_prod;cons_vs_prod;cons_vs_prod_limit;max_possible_cons_tot;total_to_be_paid;community_power_used-Véronique;power_used_by_community;has_to_pay-Véronique;community_power_used-Christian;has_to_pay-Christian;community_power_used-Marc;has_to_pay-Marc;power_sold_to_grid;has_to_receive-Véronique;has_to_receive-Marc;sun_visible
;df-cons-Christian;df-cons-Marc;df-cons-Véronique;df-cons-Christian;df-cons-Marc;df-cons-Véronique;;df-prod-Marc;df-prod-Véronique;df-prod-Marc;df-prod-Véronique;;;;;;;;;;;;;;;;
2025-01-22 17:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 17:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 17:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 18:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 18:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 18:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 18:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 19:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 19:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 19:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 19:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 20:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 20:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 20:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 20:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 21:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 21:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 21:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 21:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 22:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 22:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 22:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 22:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 23:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 23:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 23:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-22 23:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 00:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 00:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 00:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 00:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 01:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 01:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 01:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 01:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 02:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 02:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 02:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 02:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 03:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 03:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 03:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 03:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 04:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 04:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 04:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 04:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 05:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 05:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 05:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 05:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 06:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 06:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 06:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 06:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 07:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 07:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 07:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 07:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 08:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 08:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 08:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 08:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 09:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 09:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 09:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 09:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 10:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 10:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 10:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 10:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 11:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 11:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 11:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 11:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 12:00:00+00:00;18.75;9.375;71.875;0.006;0.003;0.023;0.032;100.0;0.0;0.032;0.0;0.032;100.0;100.0;0.032;0.00088;0.023;0.032;0.0006325;0.006;0.000165;0.003;8.25e-05;0.0;0.0;0.00088;True
2025-01-23 12:15:00+00:00;25.0;25.0;50.0;0.002;0.002;0.004;0.008;100.0;0.0;0.008;0.0;0.008;100.0;100.0;0.008;0.00022;0.004;0.008;0.00011;0.002;5.5e-05;0.002;5.5e-05;0.0;0.0;0.00022;True
2025-01-23 12:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 12:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 13:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 13:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 13:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 13:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 14:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 14:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 14:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 14:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 15:00:00+00:00;31.452;68.548;0.0;0.039;0.085;0.0;0.124;0.0;100.0;0.0;0.124;0.124;100.0;100.0;0.124;0.00341;0.0;0.124;0.0;0.039000480000000004;0.0010725132;0.08499952;0.0023374868;0.0;0.00341;0.0;True
2025-01-23 15:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 15:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 15:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 16:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 16:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 16:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 16:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 17:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 17:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-23 17:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 17:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 18:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 18:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 18:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 18:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 19:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 19:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 19:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 19:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 20:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 20:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 20:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 20:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 21:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 21:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 21:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 21:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 22:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 22:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 22:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 22:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 23:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 23:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 23:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-23 23:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 00:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 00:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 00:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 00:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 01:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 01:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 01:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 01:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 02:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 02:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 02:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 02:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 03:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 03:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 03:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 03:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 04:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 04:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 04:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 04:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 05:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 05:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 05:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 05:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 06:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 06:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 06:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 06:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 07:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 07:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 07:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 07:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 08:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 08:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;False
2025-01-24 08:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-24 08:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-24 09:00:00+00:00;34.615;65.385;0.0;0.108;0.204;0.0;0.312;0.0;100.0;0.0;0.312;0.312;100.0;100.0;0.312;0.00858;0.0;0.31200000000000006;0.0;0.1079988;0.0029699670000000004;0.20400120000000002;0.005610033000000001;-5.551115123125783e-17;0.00858;0.0;True
2025-01-24 09:15:00+00:00;35.688;64.312;0.0;0.394;0.71;0.0;1.104;0.0;100.0;0.0;1.104;1.104;100.0;100.0;1.104;0.03036;0.0;1.104;0.0;0.39399552000000004;0.010834876800000002;0.71000448;0.0195251232;0.0;0.03036;0.0;True
2025-01-24 09:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-24 09:45:00+00:00;38.462;23.077;38.462;0.02;0.012;0.02;0.052000000000000005;100.0;0.0;0.052;0.0;0.052;100.0;100.0;0.052000000000000005;0.00143;0.020000240000000002;0.05200052000000001;0.0005500066;0.020000240000000002;0.0005500066;0.012000040000000003;0.00033000110000000005;-5.200000000107896e-07;0.0;0.00143;True
2025-01-24 10:00:00+00:00;49.107;50.893;0.0;0.055;0.057;0.0;0.112;0.0;100.0;0.0;0.112;0.112;100.0;100.0;0.112;0.0030800000000000003;0.0;0.112;0.0;0.05499984;0.0015124956000000002;0.05700016;0.0015675044;0.0;0.0030800000000000003;0.0;True
2025-01-24 10:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-24 10:30:00+00:00;90.236;9.764;0.0;1.072;0.116;0.0;1.1880000000000002;2.02;97.98;0.024;1.164;1.188;100.0;100.0;1.1880000000000002;0.032670000000000005;0.0;1.1880000000000002;0.0;1.0720036800000001;0.029480101200000004;0.11599632;0.0031898988000000003;-2.220446049250313e-16;0.032010066000000004;0.000659934;True
2025-01-24 10:45:00+00:00;49.425;50.575;0.0;0.516;0.528;0.0;1.044;0.383;99.617;0.004;1.04;1.044;100.0;100.0;1.044;0.028710000000000003;0.0;1.044;0.0;0.515997;0.014189917500000001;0.528003;0.014520082500000002;0.0;0.028600040700000003;0.00010995930000000002;True
2025-01-24 11:00:00+00:00;56.792;43.208;0.0;0.393;0.299;0.0;0.692;2.89;97.11;0.02;0.672;0.6920000000000001;100.0;100.0;0.692;0.01903;0.0;0.692;0.0;0.39300063999999996;0.010807517599999998;0.29899935999999994;0.008222482399999998;1.1102230246251565e-16;0.018480032999999996;0.000549967;True
2025-01-24 11:15:00+00:00;52.778;2.778;44.444;0.019;0.001;0.016;0.036;100.0;0.0;0.036;0.0;0.036;100.0;100.0;0.036;0.00099;0.015999839999999998;0.036;0.0004399956;0.01900008;0.0005225022000000001;0.00100008;2.75022e-05;0.0;0.0;0.00099;True
2025-01-24 11:30:00+00:00;40.0;5.0;55.0;0.016;0.002;0.022;0.04;100.0;0.0;0.04;0.0;0.04;100.0;100.0;0.04;0.0011;0.022000000000000002;0.04000000000000001;0.0006050000000000001;0.016;0.00044000000000000007;0.002;5.500000000000001e-05;-6.938893903907228e-18;0.0;0.0011;True
2025-01-24 11:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-24 12:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-24 12:15:00+00:00;11.538;13.462;75.0;0.006;0.007;0.039;0.052;100.0;0.0;0.052;0.0;0.052;100.0;100.0;0.052;0.0014299999999999998;0.039;0.052;0.0010724999999999999;0.00599976;0.00016499339999999997;0.007000239999999999;0.00019250659999999996;0.0;0.0;0.0014299999999999998;True
2025-01-24 12:30:00+00:00;47.263;52.737;0.0;0.259;0.289;0.0;0.548;2.19;97.81;0.012;0.536;0.548;100.0;100.0;0.548;0.015070000000000002;0.0;0.548;0.0;0.25900124;0.007122534100000001;0.28899876;0.0079474659;0.0;0.014739967000000001;0.00033003300000000003;True
2025-01-24 12:45:00+00:00;33.304;66.696;0.0;0.377;0.755;0.0;1.1320000000000001;0.0;100.0;0.0;1.132;1.132;100.0;100.0;1.1320000000000001;0.031130000000000005;0.0;1.1320000000000001;0.0;0.37700128000000005;0.010367535200000002;0.7549987200000001;0.0207624648;-2.220446049250313e-16;0.031130000000000005;0.0;True
2025-01-24 13:00:00+00:00;33.333;19.444;47.222;0.024;0.014;0.034;0.07200000000000001;100.0;0.0;0.072;0.0;0.072;100.0;100.0;0.07200000000000001;0.0019800000000000004;0.03399984;0.07199928;0.0009349956000000003;0.02399976;0.0006599934;0.013999680000000002;0.00038499120000000007;7.199999999957241e-07;0.0;0.0019800000000000004;True
2025-01-24 13:15:00+00:00;65.909;2.273;31.818;0.029;0.001;0.014;0.044;100.0;0.0;0.044;0.0;0.044;100.0;100.0;0.044;0.00121;0.01399992;0.044000000000000004;0.0003849978;0.02899996;0.0007974989;0.00100012;2.7503299999999998e-05;-6.938893903907228e-18;0.0;0.00121;True
2025-01-24 13:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-24 13:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-24 14:00:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-24 14:15:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-24 14:30:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
2025-01-24 14:45:00+00:00;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;;True
