startedAt;percentage_prod;percentage_prod;percentage_prod;percentage_prod;valueprod;valueprod;valueprod;valueprod;total_sum_prod
2025-05-08 19:00:00+00:00;0.0;100.0;0.0;0.0;0.0;0.02;0.0;0.0;0.02
2025-05-08 19:15:00+00:00;0.0;100.0;0.0;0.0;0.0;0.024;0.0;0.0;0.024
2025-05-08 19:30:00+00:00;0.0;100.0;0.0;0.0;0.0;0.008;0.0;0.0;0.008
2025-05-08 19:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-08 20:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-08 20:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-08 20:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-08 20:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-08 21:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-08 21:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-08 21:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-08 21:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-08 22:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-08 22:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-08 22:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.004
2025-05-08 22:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-08 23:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-08 23:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-08 23:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-08 23:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 00:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 00:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 00:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 00:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 01:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 01:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 01:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 01:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 02:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 02:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 02:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 02:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 03:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 03:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 03:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 03:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.004
2025-05-09 04:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 04:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 04:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 04:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 05:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 05:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 05:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.192;0.0;0.192
2025-05-09 05:45:00+00:00;0.0;0.0;9.28;90.72;0.0;0.0;0.147;1.437;1.584
2025-05-09 06:00:00+00:00;0.0;0.0;58.803;41.197;0.0;0.0;0.668;0.468;1.1360000000000001
2025-05-09 06:15:00+00:00;0.0;0.0;20.559;79.441;0.0;0.0;0.537;2.075;2.612
2025-05-09 06:30:00+00:00;5.078;1.618;93.304;0.0;0.091;0.029;1.672;0.0;1.7919999999999998
2025-05-09 06:45:00+00:00;11.83;1.766;86.404;0.0;0.804;0.12;5.872;0.0;6.796
2025-05-09 07:00:00+00:00;0.0;1.457;98.543;0.0;0.0;0.081;5.479;0.0;5.5600000000000005
2025-05-09 07:15:00+00:00;0.0;4.324;95.676;0.0;0.0;0.096;2.124;0.0;2.22
2025-05-09 07:30:00+00:00;7.703;4.202;84.384;3.711;0.11;0.06;1.205;0.053;1.4280000000000002
2025-05-09 07:45:00+00:00;23.449;2.663;73.888;0.0;0.907;0.103;2.858;0.0;3.8680000000000003
2025-05-09 08:00:00+00:00;30.242;1.208;68.551;0.0;1.177;0.047;2.668;0.0;3.8920000000000003
2025-05-09 08:15:00+00:00;22.651;0.252;65.52;11.577;0.27;0.003;0.781;0.138;1.1920000000000002
2025-05-09 08:30:00+00:00;27.183;0.146;48.726;23.945;0.747;0.004;1.339;0.658;2.748
2025-05-09 08:45:00+00:00;23.192;0.083;43.521;33.204;0.834;0.003;1.565;1.194;3.596
2025-05-09 09:00:00+00:00;25.635;0.115;43.245;31.005;0.444;0.002;0.749;0.537;1.732
2025-05-09 09:15:00+00:00;38.984;0.156;53.281;7.578;0.499;0.002;0.682;0.097;1.28
2025-05-09 09:30:00+00:00;24.518;0.069;42.355;33.058;0.356;0.001;0.615;0.48;1.452
2025-05-09 09:45:00+00:00;25.91;0.067;41.307;32.716;0.769;0.002;1.226;0.971;2.968
2025-05-09 10:00:00+00:00;30.969;0.09;38.285;30.655;0.69;0.002;0.853;0.683;2.2279999999999998
2025-05-09 10:15:00+00:00;31.172;0.157;38.075;30.596;0.596;0.003;0.728;0.585;1.912
2025-05-09 10:30:00+00:00;33.319;0.085;36.715;29.881;0.785;0.002;0.865;0.704;2.356
2025-05-09 10:45:00+00:00;36.866;0.0;34.288;28.846;0.901;0.0;0.838;0.705;2.444
2025-05-09 11:00:00+00:00;37.767;0.0;34.058;28.174;1.059;0.0;0.955;0.79;2.804
2025-05-09 11:15:00+00:00;38.039;0.094;34.709;27.158;0.811;0.002;0.74;0.579;2.132
2025-05-09 11:30:00+00:00;38.043;0.109;34.239;27.609;0.35;0.001;0.315;0.254;0.9199999999999999
2025-05-09 11:45:00+00:00;39.48;0.062;33.416;27.042;0.638;0.001;0.54;0.437;1.616
2025-05-09 12:00:00+00:00;40.741;0.074;32.519;26.667;1.1;0.002;0.878;0.72;2.7
2025-05-09 12:15:00+00:00;41.343;0.093;32.269;26.296;0.893;0.002;0.697;0.568;2.16
2025-05-09 12:30:00+00:00;37.138;0.091;34.511;28.261;0.41;0.001;0.381;0.312;1.104
2025-05-09 12:45:00+00:00;37.969;0.085;33.532;28.413;0.445;0.001;0.393;0.333;1.1720000000000002
2025-05-09 13:00:00+00:00;45.591;0.081;27.589;26.739;2.254;0.004;1.364;1.322;4.944
2025-05-09 13:15:00+00:00;46.541;0.113;28.12;25.226;1.238;0.003;0.748;0.671;2.66
2025-05-09 13:30:00+00:00;47.8;0.1;27.5;24.6;0.478;0.001;0.275;0.246;1.0
2025-05-09 13:45:00+00:00;48.849;0.082;26.562;24.507;0.594;0.001;0.323;0.298;1.216
2025-05-09 14:00:00+00:00;49.894;0.106;25.742;24.258;0.471;0.001;0.243;0.229;0.944
2025-05-09 14:15:00+00:00;52.594;0.144;24.135;23.127;0.73;0.002;0.335;0.321;1.388
2025-05-09 14:30:00+00:00;56.386;0.164;23.253;20.197;1.033;0.003;0.426;0.37;1.8319999999999999
2025-05-09 14:45:00+00:00;59.955;0.113;20.814;19.118;0.53;0.001;0.184;0.169;0.8840000000000001
2025-05-09 15:00:00+00:00;63.431;0.196;19.51;16.863;0.647;0.002;0.199;0.172;1.02
2025-05-09 15:15:00+00:00;68.675;0.201;17.771;13.353;0.684;0.002;0.177;0.133;0.996
2025-05-09 15:30:00+00:00;74.755;0.245;13.399;11.601;0.915;0.003;0.164;0.142;1.224
2025-05-09 15:45:00+00:00;83.658;0.216;9.307;6.818;0.773;0.002;0.086;0.063;0.9239999999999999
2025-05-09 16:00:00+00:00;88.919;0.302;7.82;2.959;2.945;0.01;0.259;0.098;3.312
2025-05-09 16:15:00+00:00;92.139;0.365;6.402;1.094;2.274;0.009;0.158;0.027;2.468
2025-05-09 16:30:00+00:00;92.402;0.368;6.863;0.368;0.754;0.003;0.056;0.003;0.8160000000000001
2025-05-09 16:45:00+00:00;93.029;0.481;6.49;0.0;1.161;0.006;0.081;0.0;1.248
2025-05-09 17:00:00+00:00;96.464;0.329;3.207;0.0;1.173;0.004;0.039;0.0;1.216
2025-05-09 17:15:00+00:00;96.625;0.799;2.575;0.0;2.176;0.018;0.058;0.0;2.252
2025-05-09 17:30:00+00:00;99.041;0.844;0.115;0.0;2.583;0.022;0.003;0.0;2.608
2025-05-09 17:45:00+00:00;97.17;2.83;0.0;0.0;0.824;0.024;0.0;0.0;0.848
2025-05-09 18:00:00+00:00;92.661;5.505;1.835;0.0;0.404;0.024;0.008;0.0;0.43600000000000005
2025-05-09 18:15:00+00:00;93.103;6.897;0.0;0.0;0.324;0.024;0.0;0.0;0.34800000000000003
2025-05-09 18:30:00+00:00;0.0;100.0;0.0;0.0;0.0;0.024;0.0;0.0;0.024
2025-05-09 18:45:00+00:00;0.0;100.0;0.0;0.0;0.0;0.02;0.0;0.0;0.02
2025-05-09 19:00:00+00:00;0.0;100.0;0.0;0.0;0.0;0.016;0.0;0.0;0.016
2025-05-09 19:15:00+00:00;0.0;83.333;16.667;0.0;0.0;0.02;0.004;0.0;0.024
2025-05-09 19:30:00+00:00;0.0;100.0;0.0;0.0;0.0;0.02;0.0;0.0;0.02
2025-05-09 19:45:00+00:00;0.0;83.333;16.667;0.0;0.0;0.02;0.004;0.0;0.024
2025-05-09 20:00:00+00:00;0.0;100.0;0.0;0.0;0.0;0.016;0.0;0.0;0.016
2025-05-09 20:15:00+00:00;0.0;100.0;0.0;0.0;0.0;0.02;0.0;0.0;0.02
2025-05-09 20:30:00+00:00;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.0;0.004
2025-05-09 20:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.004
2025-05-09 21:00:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.004
2025-05-09 21:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 21:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 21:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 22:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 22:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 22:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 22:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 23:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 23:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 23:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-09 23:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 00:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 00:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 00:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 00:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 01:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 01:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 01:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 01:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 02:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 02:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 02:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 02:45:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.004
2025-05-10 03:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 03:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 03:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 03:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 04:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 04:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 04:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 04:45:00+00:00;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.588;0.588
2025-05-10 05:00:00+00:00;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.496;0.496
2025-05-10 05:15:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.012;0.0;0.012
2025-05-10 05:30:00+00:00;0.0;0.0;0.287;99.713;0.0;0.0;0.004;1.392;1.396
2025-05-10 05:45:00+00:00;0.0;0.0;12.946;87.054;0.0;0.0;0.145;0.975;1.1199999999999999
2025-05-10 06:00:00+00:00;0.0;0.0;25.372;74.628;0.0;0.0;0.751;2.209;2.96
2025-05-10 06:15:00+00:00;0.0;0.267;32.384;67.349;0.0;0.003;0.364;0.757;1.124
2025-05-10 06:30:00+00:00;0.0;5.538;13.291;81.171;0.0;0.035;0.084;0.513;0.632
2025-05-10 06:45:00+00:00;9.564;1.705;59.28;29.451;0.101;0.018;0.626;0.311;1.056
2025-05-10 07:00:00+00:00;12.876;1.717;59.227;26.18;0.24;0.032;1.104;0.488;1.864
2025-05-10 07:15:00+00:00;21.256;1.904;72.97;3.871;0.335;0.03;1.15;0.061;1.576
2025-05-10 07:30:00+00:00;20.461;0.949;54.607;23.984;0.302;0.014;0.806;0.354;1.476
2025-05-10 07:45:00+00:00;19.89;0.2;45.691;34.218;0.397;0.004;0.912;0.683;1.996
2025-05-10 08:00:00+00:00;22.078;1.515;43.29;33.117;0.204;0.014;0.4;0.306;0.924
2025-05-10 08:15:00+00:00;25.427;0.384;41.766;32.423;0.596;0.009;0.979;0.76;2.344
2025-05-10 08:30:00+00:00;27.212;0.103;40.844;31.842;1.058;0.004;1.588;1.238;3.888
2025-05-10 08:45:00+00:00;28.01;0.087;40.271;31.632;0.642;0.002;0.923;0.725;2.292
2025-05-10 09:00:00+00:00;29.122;0.133;39.894;30.851;0.219;0.001;0.3;0.232;0.752
2025-05-10 09:15:00+00:00;30.0;0.161;39.194;30.645;0.186;0.001;0.243;0.19;0.62
2025-05-10 09:30:00+00:00;31.852;0.185;37.963;30.0;0.172;0.001;0.205;0.162;0.54
2025-05-10 09:45:00+00:00;32.947;0.166;37.086;29.801;0.199;0.001;0.224;0.18;0.604
2025-05-10 10:00:00+00:00;38.542;0.139;40.625;20.694;0.555;0.002;0.585;0.298;1.44
2025-05-10 10:15:00+00:00;38.35;0.083;40.879;20.688;0.925;0.002;0.986;0.499;2.412
2025-05-10 10:30:00+00:00;36.78;0.074;37.149;25.997;0.996;0.002;1.006;0.704;2.708
2025-05-10 10:45:00+00:00;37.719;0.063;35.088;27.13;0.602;0.001;0.56;0.433;1.596
2025-05-10 11:00:00+00:00;37.745;0.163;34.15;27.941;0.231;0.001;0.209;0.171;0.612
2025-05-10 11:15:00+00:00;39.03;0.105;33.65;27.215;0.37;0.001;0.319;0.258;0.948
2025-05-10 11:30:00+00:00;39.965;0.087;34.904;25.044;0.916;0.002;0.8;0.574;2.292
2025-05-10 11:45:00+00:00;39.116;0.216;33.728;26.94;0.363;0.002;0.313;0.25;0.9279999999999999
2025-05-10 12:00:00+00:00;38.536;4.972;31.077;25.414;0.279;0.036;0.225;0.184;0.724
2025-05-10 12:15:00+00:00;35.128;15.662;27.026;22.184;0.711;0.317;0.547;0.449;2.024
2025-05-10 12:30:00+00:00;35.562;16.266;26.283;21.889;1.303;0.596;0.963;0.802;3.664
2025-05-10 12:45:00+00:00;36.778;15.473;25.982;21.767;0.637;0.268;0.45;0.377;1.732
2025-05-10 13:00:00+00:00;41.889;5.054;29.237;23.82;1.384;0.167;0.966;0.787;3.3040000000000003
2025-05-10 13:15:00+00:00;45.794;0.0;29.206;25.0;1.35;0.0;0.861;0.737;2.9480000000000004
2025-05-10 13:30:00+00:00;49.437;0.0;28.938;21.624;1.406;0.0;0.823;0.615;2.844
2025-05-10 13:45:00+00:00;49.864;0.0;26.255;23.881;1.47;0.0;0.774;0.704;2.948
2025-05-10 14:00:00+00:00;50.531;0.177;25.943;23.349;0.857;0.003;0.44;0.396;1.696
2025-05-10 14:15:00+00:00;53.271;0.078;24.533;22.118;0.684;0.001;0.315;0.284;1.284
2025-05-10 14:30:00+00:00;56.446;0.12;23.795;19.639;0.937;0.002;0.395;0.326;1.6600000000000001
2025-05-10 14:45:00+00:00;60.449;0.164;20.405;18.982;1.105;0.003;0.373;0.347;1.828
2025-05-10 15:00:00+00:00;63.01;0.191;19.324;17.474;0.988;0.003;0.303;0.274;1.568
2025-05-10 15:15:00+00:00;68.819;0.275;17.72;13.187;1.002;0.004;0.258;0.192;1.456
2025-05-10 15:30:00+00:00;74.545;0.26;13.182;12.013;1.148;0.004;0.203;0.185;1.54
2025-05-10 15:45:00+00:00;81.631;0.293;10.211;7.864;1.391;0.005;0.174;0.134;1.704
2025-05-10 16:00:00+00:00;89.376;0.26;6.278;4.086;2.406;0.007;0.169;0.11;2.692
2025-05-10 16:15:00+00:00;97.036;0.375;1.205;1.384;5.958;0.023;0.074;0.085;6.14
2025-05-10 16:30:00+00:00;94.097;0.441;5.463;0.0;4.272;0.02;0.248;0.0;4.54
2025-05-10 16:45:00+00:00;94.146;0.528;5.326;0.0;2.139;0.012;0.121;0.0;2.272
2025-05-10 17:00:00+00:00;94.776;0.597;4.627;0.0;1.27;0.008;0.062;0.0;1.34
2025-05-10 17:15:00+00:00;95.536;0.744;3.72;0.0;1.284;0.01;0.05;0.0;1.344
2025-05-10 17:30:00+00:00;89.769;1.65;8.581;0.0;1.088;0.02;0.104;0.0;1.2120000000000002
2025-05-10 17:45:00+00:00;0.0;21.739;78.261;0.0;0.0;0.02;0.072;0.0;0.092
2025-05-10 18:00:00+00:00;0.0;66.667;33.333;0.0;0.0;0.024;0.012;0.0;0.036000000000000004
2025-05-10 18:15:00+00:00;0.0;100.0;0.0;0.0;0.0;0.024;0.0;0.0;0.024
2025-05-10 18:30:00+00:00;0.0;100.0;0.0;0.0;0.0;0.02;0.0;0.0;0.02
2025-05-10 18:45:00+00:00;0.0;100.0;0.0;0.0;0.0;0.02;0.0;0.0;0.02
2025-05-10 19:00:00+00:00;0.0;100.0;0.0;0.0;0.0;0.02;0.0;0.0;0.02
2025-05-10 19:15:00+00:00;0.0;100.0;0.0;0.0;0.0;0.02;0.0;0.0;0.02
2025-05-10 19:30:00+00:00;0.0;100.0;0.0;0.0;0.0;0.02;0.0;0.0;0.02
2025-05-10 19:45:00+00:00;0.0;100.0;0.0;0.0;0.0;0.02;0.0;0.0;0.02
2025-05-10 20:00:00+00:00;0.0;100.0;0.0;0.0;0.0;0.016;0.0;0.0;0.016
2025-05-10 20:15:00+00:00;0.0;100.0;0.0;0.0;0.0;0.02;0.0;0.0;0.02
2025-05-10 20:30:00+00:00;0.0;100.0;0.0;0.0;0.0;0.012;0.0;0.0;0.012
2025-05-10 20:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 21:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 21:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 21:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 21:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 22:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 22:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 22:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 22:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 23:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 23:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 23:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-10 23:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-11 00:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-11 00:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-11 00:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-11 00:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-11 01:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-11 01:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-11 01:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-11 01:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-11 02:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-11 02:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-11 02:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.004
2025-05-11 02:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-11 03:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-11 03:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-11 03:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-11 03:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-11 04:00:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-11 04:15:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-11 04:30:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-11 04:45:00+00:00;;;;;0.0;0.0;0.0;0.0;0.0
2025-05-11 05:00:00+00:00;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.436;0.436
2025-05-11 05:15:00+00:00;0.0;0.0;28.571;71.429;0.0;0.0;0.008;0.02;0.028
2025-05-11 05:30:00+00:00;0.0;0.0;100.0;0.0;0.0;0.0;0.12;0.0;0.12
2025-05-11 05:45:00+00:00;0.0;0.0;88.85;11.15;0.0;0.0;1.283;0.161;1.444
2025-05-11 06:00:00+00:00;0.0;0.201;82.286;17.513;0.0;0.003;1.231;0.262;1.496
2025-05-11 06:15:00+00:00;0.0;4.383;95.617;0.0;0.0;0.118;2.574;0.0;2.6919999999999997
2025-05-11 06:30:00+00:00;8.333;1.608;44.298;45.76;0.057;0.011;0.303;0.313;0.6839999999999999
2025-05-11 06:45:00+00:00;8.387;1.129;38.065;52.419;0.052;0.007;0.236;0.325;0.62
2025-05-11 07:00:00+00:00;12.805;1.524;42.835;42.835;0.084;0.01;0.281;0.281;0.656
2025-05-11 07:15:00+00:00;11.91;2.169;48.326;37.595;0.313;0.057;1.27;0.988;2.628
2025-05-11 07:30:00+00:00;16.955;1.458;48.002;33.585;0.314;0.027;0.889;0.622;1.852
2025-05-11 07:45:00+00:00;30.837;1.211;67.952;0.0;0.28;0.011;0.617;0.0;0.908
2025-05-11 08:00:00+00:00;23.214;1.042;44.345;31.399;0.156;0.007;0.298;0.211;0.6719999999999999
2025-05-11 08:15:00+00:00;25.172;0.172;42.759;31.897;0.146;0.001;0.248;0.185;0.58
2025-05-11 08:30:00+00:00;26.282;0.128;43.462;30.128;0.205;0.001;0.339;0.235;0.78
2025-05-11 08:45:00+00:00;26.919;0.113;41.479;31.49;0.477;0.002;0.735;0.558;1.772
2025-05-11 09:00:00+00:00;29.382;0.121;39.378;31.119;1.455;0.006;1.95;1.541;4.952
2025-05-11 09:15:00+00:00;30.479;0.073;39.332;30.116;0.84;0.002;1.084;0.83;2.7560000000000002
2025-05-11 09:30:00+00:00;32.143;0.085;36.905;30.867;0.378;0.001;0.434;0.363;1.176
2025-05-11 09:45:00+00:00;32.157;0.101;37.802;29.94;0.319;0.001;0.375;0.297;0.992
2025-05-11 10:00:00+00:00;36.085;0.118;38.915;24.882;0.306;0.001;0.33;0.211;0.848
2025-05-11 10:15:00+00:00;35.954;0.129;36.985;26.933;0.279;0.001;0.287;0.209;0.776
2025-05-11 10:30:00+00:00;36.313;0.14;35.475;28.073;0.26;0.001;0.254;0.201;0.716
2025-05-11 10:45:00+00:00;37.022;0.137;34.29;28.552;0.271;0.001;0.251;0.209;0.732
2025-05-11 11:00:00+00:00;37.356;0.144;34.339;28.161;0.26;0.001;0.239;0.196;0.696
2025-05-11 11:15:00+00:00;40.812;0.107;37.179;21.902;0.382;0.001;0.348;0.205;0.9359999999999999
2025-05-11 11:30:00+00:00;39.319;1.526;34.272;24.883;0.335;0.013;0.292;0.212;0.852
2025-05-11 11:45:00+00:00;34.626;13.235;29.412;22.727;0.259;0.099;0.22;0.17;0.748
2025-05-11 12:00:00+00:00;34.593;14.68;27.907;22.82;0.238;0.101;0.192;0.157;0.688
2025-05-11 12:15:00+00:00;33.801;17.219;26.913;22.066;0.265;0.135;0.211;0.173;0.784
2025-05-11 12:30:00+00:00;34.881;16.897;26.482;21.739;0.353;0.171;0.268;0.22;1.012
2025-05-11 12:45:00+00:00;35.769;16.538;26.077;21.615;0.465;0.215;0.339;0.281;1.3
2025-05-11 13:00:00+00:00;39.094;16.52;25.789;18.596;1.337;0.565;0.882;0.636;3.42
2025-05-11 13:15:00+00:00;39.926;14.762;24.26;21.053;0.971;0.359;0.59;0.512;2.432
2025-05-11 13:30:00+00:00;40.476;14.069;24.242;21.212;0.374;0.13;0.224;0.196;0.924
2025-05-11 13:45:00+00:00;41.667;13.854;23.438;21.042;0.4;0.133;0.225;0.202;0.9600000000000001
2025-05-11 14:00:00+00:00;43.483;13.539;22.753;20.225;0.774;0.241;0.405;0.36;1.78
2025-05-11 14:15:00+00:00;49.232;6.798;23.282;20.687;1.347;0.186;0.637;0.566;2.7359999999999998
2025-05-11 14:30:00+00:00;49.465;11.631;21.658;17.246;0.74;0.174;0.324;0.258;1.496
2025-05-11 14:45:00+00:00;52.579;10.582;19.775;17.063;0.795;0.16;0.299;0.258;1.512
2025-05-11 15:00:00+00:00;55.749;8.972;18.815;16.463;0.64;0.103;0.216;0.189;1.1480000000000001
2025-05-11 15:15:00+00:00;61.751;8.698;17.339;12.212;1.072;0.151;0.301;0.212;1.736
2025-05-11 15:30:00+00:00;66.802;12.169;11.507;9.521;1.312;0.239;0.226;0.187;1.964
2025-05-11 15:45:00+00:00;76.61;8.634;9.244;5.512;3.141;0.354;0.379;0.226;4.1
2025-05-11 16:00:00+00:00;70.369;21.582;5.816;2.233;2.553;0.783;0.211;0.081;3.6279999999999997
2025-05-11 16:15:00+00:00;67.625;25.239;6.034;1.102;1.412;0.527;0.126;0.023;2.088
2025-05-11 16:30:00+00:00;70.041;23.777;5.707;0.476;1.031;0.35;0.084;0.007;1.472
2025-05-11 16:45:00+00:00;70.842;23.578;4.869;0.711;1.295;0.431;0.089;0.013;1.8279999999999998
2025-05-11 17:00:00+00:00;73.639;22.21;4.152;0.0;3.246;0.979;0.183;0.0;4.408
2025-05-11 17:15:00+00:00;76.228;21.37;2.402;0.0;2.793;0.783;0.088;0.0;3.664
