startedAt;percentage_cons;percentage_cons;percentage_cons;percentage_cons;percentage_cons;percentage_cons;percentage_cons;percentage_cons;valuecons;valuecons;valuecons;valuecons;valuecons;valuecons;valuecons;valuecons;total_sum_cons;percentage_prod;percentage_prod;percentage_prod;percentage_prod;valueprod;valueprod;valueprod;valueprod;total_sum_prod;cons_vs_prod;cons_vs_prod_limit;max_possible_cons_tot;total_to_be_paid;community_power_used-Véronique;power_used_by_community;has_to_pay-Véronique;community_power_used-Christian;has_to_pay-Christian;community_power_used-Marc;has_to_pay-Marc;community_power_used-Reinhilde;has_to_pay-Reinhilde;community_power_used-Gaby_Haus;has_to_pay-Gaby_Haus;community_power_used-Gaby_Hall;has_to_pay-Gaby_Hall;community_power_used-Tina;has_to_pay-Tina;community_power_used-Pit;has_to_pay-Pit;power_sold_to_grid;has_to_receive-Véronique;has_to_receive-Marc;has_to_receive-Gaby;has_to_receive-Pit
2025-07-01 03:00:00+00:00;0.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;0.002;0.0;0.0;0.0;0.0;0.004;0.0;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.004;100.0;100.0;0.004;0.00011;0.0;0.004;0.0;0.0;0.0;0.002;5.5e-05;0.0;0.0;0.002;5.5e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011
2025-07-01 03:15:00+00:00;0.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;0.002;0.0;0.0;0.0;0.0;0.004;0.0;0.0;100.0;0.0;0.0;0.0;0.004;0.0;0.004;100.0;100.0;0.004;0.00011;0.0;0.004;0.0;0.0;0.0;0.002;5.5e-05;0.0;0.0;0.002;5.5e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011
2025-07-01 03:30:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-07-01 03:45:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-07-01 04:00:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-07-01 04:15:00+00:00;59.615;0.0;5.769;23.077;0.0;9.615;1.923;0.0;0.031;0.0;0.003;0.012;0.0;0.005;0.001;0.0;0.052;0.0;0.0;7.692;92.308;0.0;0.0;0.004;0.048;0.052000000000000005;100.0;100.0;0.052;0.0014299999999999998;0.0;0.05199948000000001;0.0;0.0309998;0.0008524945;0.012000040000000002;0.0003300011;0.0049997999999999996;0.00013749449999999998;0.00299988;8.249669999999999e-05;0.0;0.0;0.00099996;2.74989e-05;0.0;0.0;5.199999999969118e-07;0.0013200044;0.0;0.0;0.0001099956
2025-07-01 04:30:00+00:00;21.698;1.887;7.547;45.283;0.0;18.396;5.189;0.0;0.046;0.004;0.016;0.096;0.0;0.039;0.011;0.0;0.212;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.212;0.212;100.0;100.0;0.212;0.00583;0.0;0.21200000000000002;0.0;0.04599976;0.0012649934;0.09599996;0.0026399989;0.03899952;0.0010724868000000002;0.01599964;0.0004399901;0.00400044;0.00011001210000000001;0.011000679999999999;0.0003025187;0.0;0.0;-2.7755575615628914e-17;0.00583;0.0;0.0;0.0
2025-07-01 04:45:00+00:00;31.711;1.342;11.577;40.436;0.0;12.752;2.181;0.0;0.189;0.008;0.069;0.241;0.0;0.076;0.013;0.0;0.596;0.0;0.0;0.671;99.329;0.0;0.0;0.004;0.592;0.596;100.0;100.0;0.596;0.01639;0.0;0.5959940399999999;0.0;0.18899755999999998;0.005197432899999999;0.24099856;0.006627460399999999;0.07600191999999999;0.0020900527999999996;0.06899891999999999;0.0018974702999999997;0.00799832;0.0002199538;0.01299876;0.00035746589999999993;0.0;0.0;5.960000000082566e-06;0.016280023099999996;0.0;0.0;0.0001099769
2025-07-01 05:00:00+00:00;8.898;2.684;45.48;25.0;0.0;13.842;4.096;0.0;0.063;0.019;0.322;0.177;0.0;0.098;0.029;0.0;0.7080000000000001;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.708;0.708;100.0;100.0;0.7080000000000001;0.01947;0.0;0.7080000000000001;0.0;0.06299784000000001;0.0017324406000000002;0.17700000000000002;0.0048675;0.09800136000000002;0.0026950374000000005;0.3219984;0.008854956;0.019002720000000004;0.0005225748000000001;0.028999680000000007;0.0007974912000000001;0.0;0.0;-1.1102230246251565e-16;0.01947;0.0;0.0;0.0
2025-07-01 05:15:00+00:00;10.997;1.582;64.32;10.443;0.0;8.861;3.797;0.0;0.139;0.02;0.813;0.132;0.0;0.112;0.048;0.0;1.264;0.0;0.0;0.0;100.0;0.0;0.0;0.0;1.264;1.264;100.0;100.0;1.264;0.03476;0.0;1.264;0.0;0.13900208;0.0038225572;0.13199951999999998;0.0036299868;0.11200304000000001;0.0030800836;0.8130047999999999;0.022357631999999995;0.01999648;0.0005499032;0.04799408000000001;0.0013198372000000002;0.0;0.0;0.0;0.03476;0.0;0.0;0.0
2025-07-01 05:30:00+00:00;15.318;2.89;57.731;5.275;0.0;14.379;4.408;0.0;0.212;0.04;0.799;0.073;0.0;0.199;0.061;0.0;1.3840000000000001;0.0;0.0;0.0;100.0;0.0;0.0;0.0;1.384;1.384;100.0;100.0;1.3840000000000001;0.038060000000000004;0.0;1.38401384;0.0;0.21200112;0.0058300308;0.07300600000000002;0.0020076650000000005;0.19900536000000002;0.005472647400000001;0.79899704;0.0219724186;0.03999760000000001;0.0010999340000000001;0.06100672000000001;0.0016776848000000003;0.0;0.0;-1.3840000000042707e-05;0.038060000000000004;0.0;0.0;0.0
2025-07-01 05:45:00+00:00;23.923;0.837;6.818;4.306;0.0;47.847;16.268;0.0;0.2;0.007;0.057;0.036;0.0;0.4;0.136;0.0;0.8360000000000001;0.0;1.555;44.737;53.708;0.0;0.013;0.374;0.449;0.8360000000000001;100.0;100.0;0.8360000000000001;0.022990000000000003;0.0;0.83599164;0.0;0.19999628;0.0054998977;0.03599816;0.0009899494;0.40000092000000004;0.011000025300000002;0.05699848;0.0015674582;0.00699732;0.0001924263;0.13600048000000003;0.003740013200000001;0.0;0.0;8.360000000040557e-06;0.012347469200000002;0.00035749450000000004;0.0;0.010285036300000003
2025-07-01 06:00:00+00:00;23.474;1.056;5.986;5.164;0.0;34.742;29.577;0.0;0.2;0.009;0.051;0.044;0.0;0.296;0.252;0.0;0.852;0.0;0.352;59.742;39.906;0.0;0.003;0.509;0.34;0.8520000000000001;100.0;100.0;0.852;0.02343;0.0;0.8519914799999999;0.0;0.19999848;0.0054999582;0.04399728;0.0012099252;0.29600183999999996;0.008140050599999999;0.05100071999999999;0.0014025198;0.008997119999999999;0.0002474208;0.25199604000000003;0.006929891100000001;0.0;0.0;8.520000000178385e-06;0.009349975799999998;8.24736e-05;0.0;0.013997550599999999
2025-07-01 06:15:00+00:00;24.088;0.0;0.0;0.0;0.0;26.642;49.27;0.0;0.264;0.0;0.0;0.0;0.0;0.292;0.54;0.0;1.096;2.464;1.551;57.117;38.869;0.027;0.017;0.626;0.426;1.096;100.0;100.0;1.096;0.030140000000000004;0.0;1.096;0.0;0.26400448000000004;0.007260123200000001;0.0;0.0;0.29199632000000003;0.0080298988;0.0;0.0;0.0;0.0;0.5399992000000001;0.014849978000000003;0.0;0.0;0.0;0.0117151166;0.00046747140000000004;0.0007426496;0.0172150638
2025-07-01 06:30:00+00:00;24.727;0.0;0.0;0.0;0.0;26.182;49.091;0.0;0.272;0.0;0.0;0.0;0.0;0.288;0.54;0.0;1.1;9.0;1.182;52.273;37.545;0.099;0.013;0.575;0.413;1.1;100.0;100.0;1.1;0.030250000000000003;0.0;1.1;0.0;0.271997;0.007479917500000001;0.0;0.0;0.28800200000000004;0.007920055;0.0;0.0;0.0;0.0;0.5400010000000001;0.014850027500000001;0.0;0.0;0.0;0.0113573625;0.000357555;0.0027225;0.015812582500000002
2025-07-01 06:45:00+00:00;24.291;0.0;0.0;0.405;0.0;39.676;35.628;0.0;0.24;0.0;0.0;0.004;0.0;0.392;0.352;0.0;0.988;12.045;1.822;49.798;36.336;0.119;0.018;0.492;0.359;0.988;100.0;100.0;0.988;0.02717;0.0;0.988;0.0;0.23999508;0.0065998647;0.0040014000000000004;0.00011003850000000001;0.39199888;0.0107799692;0.0;0.0;0.0;0.0;0.35200464;0.0096801276;0.0;0.0;0.0;0.009872491199999998;0.0004950374;0.0032726265;0.013530116600000001
2025-07-01 07:00:00+00:00;18.023;0.0;0.0;11.628;0.0;27.616;42.733;0.0;0.248;0.0;0.0;0.16;0.0;0.38;0.588;0.0;1.376;15.77;1.235;47.747;35.247;0.217;0.017;0.657;0.485;1.376;100.0;100.0;1.376;0.03784;0.0;1.376;0.0;0.24799648;0.0068199032;0.16000127999999997;0.004400035199999999;0.37999615999999997;0.0104498944;0.0;0.0;0.0;0.0;0.58800608;0.0161701672;0.0;0.0;0.0;0.0133374648;0.00046732400000000003;0.005967368;0.0180674648
2025-07-01 07:15:00+00:00;37.209;0.0;0.0;0.0;0.0;32.558;30.233;0.0;0.32;0.0;0.0;0.0;0.0;0.28;0.26;0.0;0.8600000000000001;20.233;1.977;44.186;33.605;0.174;0.017;0.38;0.289;0.86;100.0;100.0;0.8600000000000001;0.023650000000000004;0.0;0.8600000000000001;0.0;0.31999740000000004;0.008799928500000002;0.0;0.0;0.2799988;0.007699967000000001;0.0;0.0;0.0;0.0;0.2600038;0.007150104500000001;0.0;0.0;-1.1102230246251565e-16;0.0079475825;0.00046756050000000006;0.004785104500000001;0.010449989000000002
2025-07-01 07:30:00+00:00;18.507;0.0;0.0;31.642;0.0;24.776;25.075;0.0;0.248;0.0;0.0;0.424;0.0;0.332;0.336;0.0;1.34;19.478;1.119;45.896;33.507;0.261;0.015;0.615;0.449;1.34;100.0;100.0;1.34;0.03685;0.0;1.3400000000000003;0.0;0.24799380000000004;0.006819829500000001;0.4240028;0.011660077;0.3319984;0.009129956;0.0;0.0;0.0;0.0;0.336005;0.009240137499999999;0.0;0.0;-2.220446049250313e-16;0.012347329499999999;0.00041235150000000004;0.007177643000000001;0.016912676
2025-07-01 07:45:00+00:00;21.168;0.0;0.0;11.314;0.0;26.642;40.876;0.0;0.232;0.0;0.0;0.124;0.0;0.292;0.448;0.0;1.096;22.81;0.456;42.883;33.85;0.25;0.005;0.47;0.371;1.096;100.0;100.0;1.096;0.030140000000000004;0.0;1.096;0.0;0.23200128;0.0063800352;0.12400144000000002;0.0034100396000000003;0.29199632000000003;0.0080298988;0.0;0.0;0.0;0.0;0.44800096;0.0123200264;0.0;0.0;0.0;0.010202390000000002;0.0001374384;0.006874934000000001;0.012924936200000002
2025-07-01 08:00:00+00:00;13.027;0.0;0.0;21.073;0.0;12.835;53.065;0.0;0.272;0.0;0.0;0.44;0.0;0.268;1.108;0.0;2.088;26.245;0.239;41.762;31.753;0.548;0.005;0.872;0.663;2.088;100.0;100.0;2.088;0.057420000000000006;0.0;2.088;0.0;0.27200376;0.0074801034;0.44000424;0.012100116600000002;0.26799480000000003;0.007369857000000002;0.0;0.0;0.0;0.0;1.1079972;0.030469923;0.0;0.0;0.0;0.0182325726;0.0001372338;0.015069879000000003;0.0239797404
2025-07-01 08:15:00+00:00;12.69;0.0;0.0;20.643;0.0;17.766;48.9;0.0;0.3;0.0;0.0;0.488;0.0;0.42;1.156;0.0;2.364;25.846;0.592;40.313;33.249;0.611;0.014;0.953;0.786;2.364;100.0;100.0;2.364;0.06501;0.0;2.3639763599999997;0.0;0.29999159999999997;0.008249768999999999;0.48800052;0.0134200143;0.41998823999999996;0.0115496766;0.0;0.0;0.0;0.0;1.155996;0.03178989;0.0;0.0;2.364000000021349e-05;0.0216151749;0.0003848592;0.0168024846;0.026207481300000002
2025-07-01 08:30:00+00:00;46.976;0.0;0.0;5.405;0.0;12.355;35.264;0.0;1.46;0.0;0.0;0.168;0.0;0.384;1.096;0.0;3.108;25.901;0.193;41.892;32.014;0.805;0.006;1.302;0.995;3.108;100.0;100.0;3.108;0.08547;0.0;3.108;0.0;1.46001408;0.040150387200000005;0.1679874;0.0046196535;0.38399340000000004;0.010559818500000002;0.0;0.0;0.0;0.0;1.09600512;0.030140140800000003;0.0;0.0;0.0;0.027362365800000003;0.0001649571;0.022137584700000004;0.0358050924
2025-07-01 08:45:00+00:00;56.888;0.0;0.0;0.0;0.0;8.789;34.323;0.0;1.916;0.0;0.0;0.0;0.0;0.296;1.156;0.0;3.368;27.019;0.119;40.647;32.215;0.91;0.004;1.369;1.085;3.368;100.0;100.0;3.368;0.09262;0.0;3.3679999999999994;0.0;1.9159878399999997;0.05268966559999999;0.0;0.0;0.29601352;0.008140371799999999;0.0;0.0;0.0;0.0;1.15599864;0.0317899626;0.0;0.0;4.440892098500626e-16;0.029837533000000003;0.00011021779999999998;0.025024997799999997;0.0376472514
2025-07-01 09:00:00+00:00;10.856;0.0;0.0;0.0;0.0;46.33;42.813;0.0;0.284;0.0;0.0;0.0;0.0;1.212;1.12;0.0;2.616;27.332;0.115;40.252;32.301;0.715;0.003;1.053;0.845;2.6159999999999997;100.0;100.0;2.616;0.07194;0.0;2.61597384;0.0;0.28399296;0.007809806400000001;0.0;0.0;1.2119928;0.033329802;0.0;0.0;0.0;0.0;1.1199880800000002;0.030799672200000003;0.0;0.0;2.6159999999553207e-05;0.0232373394;8.2731e-05;0.019662640800000002;0.028957288800000005
2025-07-01 09:15:00+00:00;10.059;0.0;0.0;0.0;0.0;47.633;42.308;0.0;0.272;0.0;0.0;0.0;0.0;1.288;1.144;0.0;2.7039999999999997;28.217;0.111;39.053;32.618;0.763;0.003;1.056;0.882;2.704;100.0;100.0;2.7039999999999997;0.07436;0.0;2.7039999999999997;0.0;0.27199535999999996;0.0074798723999999995;0.0;0.0;1.28799632;0.0354198988;0.0;0.0;0.0;0.0;1.14400832;0.0314602288;0.0;0.0;4.440892098500626e-16;0.024254744800000002;8.25396e-05;0.0209821612;0.029039810799999996
2025-07-01 09:30:00+00:00;9.105;0.0;0.0;0.0;0.0;46.154;44.741;0.0;0.232;0.0;0.0;0.0;0.0;1.176;1.14;0.0;2.548;27.041;0.118;41.013;31.829;0.689;0.003;1.045;0.811;2.548;100.0;100.0;2.548;0.07007000000000001;0.0;2.548;0.0;0.23199540000000002;0.006379873500000001;0.0;0.0;1.17600392;0.03234010780000001;0.0;0.0;0.0;0.0;1.14000068;0.0313500187;0.0;0.0;0.0;0.022302580300000003;8.26826e-05;0.0189476287;0.0287378091
2025-07-01 09:45:00+00:00;9.329;0.0;0.0;0.0;0.0;45.336;45.336;0.0;0.228;0.0;0.0;0.0;0.0;1.108;1.108;0.0;2.444;31.056;0.123;42.39;26.432;0.759;0.003;1.036;0.646;2.444;100.0;100.0;2.444;0.06721;0.0;2.4440244399999997;0.0;0.22800076000000002;0.006270020900000001;0.0;0.0;1.1080118399999999;0.0304703256;0.0;0.0;0.0;0.0;1.1080118399999999;0.0304703256;0.0;0.0;-2.4439999999792406e-05;0.017764947200000002;8.266830000000001e-05;0.020872737600000003;0.028490319000000004
2025-07-01 10:00:00+00:00;11.078;0.0;0.0;0.0;0.0;46.677;42.245;0.0;0.3;0.0;0.0;0.0;0.0;1.264;1.144;0.0;2.708;35.598;0.111;37.112;27.179;0.964;0.003;1.005;0.736;2.7079999999999997;100.0;100.0;2.708;0.07447000000000001;0.0;2.708;0.0;0.29999223999999997;0.0082497866;0.0;0.0;1.2640131600000002;0.03476036190000001;0.0;0.0;0.0;0.0;1.1439946;0.031459851500000004;0.0;0.0;-4.440892098500626e-16;0.0202402013;8.266170000000002e-05;0.0265098306;0.027637306400000002
2025-07-01 10:15:00+00:00;9.254;0.0;0.0;0.0;0.0;45.075;45.672;0.0;0.248;0.0;0.0;0.0;0.0;1.208;1.224;0.0;2.6799999999999997;37.5;0.112;36.754;25.634;1.005;0.003;0.985;0.687;2.6799999999999997;100.0;100.0;2.6799999999999997;0.07369999999999999;0.0;2.6800268;0.0;0.24800719999999996;0.006820197999999999;0.0;0.0;1.20801;0.033220275;0.0;0.0;0.0;0.0;1.2240095999999998;0.03366026399999999;0.0;0.0;-2.6800000000104518e-05;0.018892258;8.2544e-05;0.027637499999999995;0.027087697999999993
2025-07-01 10:30:00+00:00;2.714;0.0;0.0;12.723;0.0;23.664;60.899;0.0;0.128;0.0;0.0;0.6;0.0;1.116;2.872;0.0;4.716;36.98;0.085;34.69;28.244;1.744;0.004;1.636;1.332;4.716;100.0;100.0;4.716;0.12969;0.0;4.716000000000001;0.0;0.12799224;0.0035197866;0.6000166800000001;0.0165004587;1.11599424;0.030689841600000003;0.0;0.0;0.0;0.0;2.8719968400000004;0.07897991310000001;0.0;0.0;-8.881784197001252e-16;0.036629643600000004;0.00011023650000000001;0.047959362;0.044989461
2025-07-01 10:45:00+00:00;2.764;0.0;0.0;27.782;0.0;20.041;49.413;0.0;0.16;0.0;0.0;1.608;0.0;1.16;2.86;0.0;5.788;36.887;0.0;33.811;29.302;2.135;0.0;1.957;1.696;5.787999999999999;100.0;100.0;5.788;0.15917;0.0;5.788;0.0;0.15998031999999998;0.0043994588;1.6080221600000002;0.044220609400000006;1.15997308;0.0318992597;0.0;0.0;0.0;0.0;2.8600244399999997;0.0786506721;0.0;0.0;-8.881784197001252e-16;0.0466399934;0.0;0.05871303790000001;0.0538169687
2025-07-01 11:00:00+00:00;4.63;0.0;0.0;40.048;0.0;16.597;38.725;0.0;0.308;0.0;0.0;2.664;0.0;1.104;2.576;0.0;6.652;37.538;0.105;33.088;29.269;2.497;0.007;2.201;1.947;6.651999999999999;100.0;100.0;6.652;0.18293;0.0;6.652;0.0;0.30798760000000003;0.008469659000000001;2.66399296;0.0732598064;1.1040324400000001;0.030360892100000002;0.0;0.0;0.0;0.0;2.5759870000000005;0.07083964250000001;0.0;0.0;-8.881784197001252e-16;0.053541781700000006;0.0001920765;0.0686682634;0.060527878400000006
2025-07-01 11:15:00+00:00;4.224;0.0;0.0;48.58;0.0;21.049;26.147;0.0;0.232;0.0;0.0;2.668;0.0;1.156;1.436;0.0;5.492;39.33;0.255;34.414;26.001;2.16;0.014;1.89;1.428;5.492;100.0;100.0;5.492;0.15103;0.0;5.492;0.0;0.23198208;0.0063795072;2.6680136;0.073370374;1.1560110799999999;0.031790304699999994;0.0;0.0;0.0;0.0;1.43599324;0.0394898141;0.0;0.0;0.0;0.0392693103;0.0003851265;0.059400099;0.0519754642
2025-07-01 11:30:00+00:00;3.776;0.0;0.0;53.405;0.0;20.634;22.185;0.0;0.224;0.0;0.0;3.168;0.0;1.224;1.316;0.0;5.932;41.773;0.034;35.013;23.179;2.478;0.002;2.077;1.375;5.932;100.0;100.0;5.932;0.16313000000000002;0.0;5.932;0.0;0.22399232;0.0061597888000000005;3.1679846000000005;0.08711957650000002;1.22400888;0.0336602442;0.0;0.0;0.0;0.0;1.3160142000000001;0.0361903905;0.0;0.0;0.0;0.037811902700000004;5.546420000000001e-05;0.06814429490000001;0.05711670690000001
2025-07-01 11:45:00+00:00;5.556;0.0;0.0;50.0;0.0;21.449;22.996;0.0;0.316;0.0;0.0;2.844;0.0;1.22;1.308;0.0;5.688;38.625;0.299;32.489;28.586;2.197;0.017;1.848;1.626;5.688;100.0;100.0;5.688;0.15642;0.0;5.6880568799999995;0.0;0.31602527999999996;0.0086906952;2.844;0.07821;1.2200191200000001;0.0335505258;0.0;0.0;0.0;0.0;1.30801248;0.0359703432;0.0;0.0;-5.6879999999814856e-05;0.0447142212;0.0004676958;0.060417225;0.05081929379999999
2025-07-01 12:00:00+00:00;17.514;0.0;0.0;44.044;0.0;18.609;19.833;0.0;1.088;0.0;0.0;2.736;0.0;1.156;1.232;0.0;6.212;40.76;0.241;33.049;25.95;2.532;0.015;2.053;1.612;6.212;100.0;100.0;6.212;0.17082999999999998;0.0;6.211999999999999;0.0;1.0879696799999998;0.029919166199999996;2.7360132799999994;0.07524036519999998;1.15599108;0.0317897547;0.0;0.0;0.0;0.0;1.2320259599999999;0.03388071389999999;0.0;0.0;8.881784197001252e-16;0.044330385;0.0004117002999999999;0.06963030799999999;0.056457606699999996
2025-07-01 12:15:00+00:00;30.161;0.0;0.0;38.326;0.0;14.717;16.797;0.0;2.32;0.0;0.0;2.948;0.0;1.132;1.292;0.0;7.692;41.199;0.065;33.879;24.857;3.169;0.005;2.606;1.912;7.692;100.0;100.0;7.692;0.21153;0.0;7.69207692;0.0;2.31998412;0.0637995633;2.94803592;0.0810709878;1.13203164;0.0311308701;0.0;0.0;0.0;0.0;1.29202524;0.0355306941;0.0;0.0;-7.691999999970278e-05;0.0525800121;0.0001374945;0.08714824469999999;0.07166424869999999
2025-07-01 12:30:00+00:00;8.087;0.0;0.0;44.395;0.0;16.788;30.731;0.0;0.58;0.0;0.0;3.184;0.0;1.204;2.204;0.0;7.172000000000001;42.234;0.098;32.167;25.502;3.029;0.007;2.307;1.829;7.172;100.0;100.0;7.172000000000001;0.19723000000000002;0.0;7.17207172;0.0;0.57999964;0.015949990100000002;3.1840094000000003;0.08756025850000002;1.2040353600000002;0.0331109724;0.0;0.0;0.0;0.0;2.2040273200000002;0.06061075130000001;0.0;0.0;-7.172000000021939e-05;0.050297594599999995;0.00019328540000000002;0.08329811820000001;0.06344297410000001
2025-07-01 12:45:00+00:00;5.305;0.0;0.0;47.992;0.0;16.411;30.293;0.0;0.428;0.0;0.0;3.872;0.0;1.324;2.444;0.0;8.068;43.778;0.0;31.47;24.752;3.532;0.0;2.539;1.997;8.068;100.0;100.0;8.068;0.22186999999999998;0.0;8.068080679999998;0.0;0.4280074;0.0117702035;3.8719945599999996;0.10647985039999998;1.32403948;0.0364110857;0.0;0.0;0.0;0.0;2.4440392399999995;0.06721107909999999;0.0;0.0;-8.067999999816777e-05;0.05491726239999999;0.0;0.0971302486;0.06982248899999999
2025-07-01 13:00:00+00:00;5.441;0.0;0.0;53.446;0.0;20.314;20.798;0.0;0.36;0.0;0.0;3.536;0.0;1.344;1.376;0.0;6.616;43.213;0.0;32.21;24.577;2.859;0.0;2.131;1.626;6.616;100.0;100.0;6.616;0.18194;0.0;6.615933839999999;0.0;0.35997656;0.009899355399999999;3.5359873599999996;0.09723965239999999;1.3439742399999999;0.03695929159999999;0.0;0.0;0.0;0.0;1.3759956799999997;0.037839881199999995;0.0;0.0;6.616000000025934e-05;0.0447153938;0.0;0.0786217322;0.058602874
