startedAt;valueprodauto;source
2025-04-05 16:15:00+00:00;0.744;df-prod-Véronique
2025-04-05 16:30:00+00:00;0.428;df-prod-Véronique
2025-04-05 16:45:00+00:00;0.376;df-prod-Véronique
2025-04-05 17:00:00+00:00;0.376;df-prod-Véronique
2025-04-05 17:15:00+00:00;0.26;df-prod-Véronique
2025-04-05 17:30:00+00:00;0.196;df-prod-Véronique
2025-04-05 17:45:00+00:00;0.088;df-prod-Véronique
2025-04-05 18:00:00+00:00;0.02;df-prod-Véronique
2025-04-05 18:15:00+00:00;0.0;df-prod-Véronique
2025-04-05 18:30:00+00:00;0.0;df-prod-Véronique
2025-04-05 18:45:00+00:00;0.0;df-prod-Véronique
2025-04-05 19:00:00+00:00;0.0;df-prod-Véronique
2025-04-05 19:15:00+00:00;0.0;df-prod-Véronique
2025-04-05 19:30:00+00:00;0.0;df-prod-Véronique
2025-04-05 19:45:00+00:00;0.0;df-prod-Véronique
2025-04-05 20:00:00+00:00;0.0;df-prod-Véronique
2025-04-05 20:15:00+00:00;0.0;df-prod-Véronique
2025-04-05 20:30:00+00:00;0.0;df-prod-Véronique
2025-04-05 20:45:00+00:00;0.0;df-prod-Véronique
2025-04-05 21:00:00+00:00;0.0;df-prod-Véronique
2025-04-05 21:15:00+00:00;0.0;df-prod-Véronique
2025-04-05 21:30:00+00:00;0.0;df-prod-Véronique
2025-04-05 21:45:00+00:00;0.0;df-prod-Véronique
2025-04-05 22:00:00+00:00;0.0;df-prod-Véronique
2025-04-05 22:15:00+00:00;0.0;df-prod-Véronique
2025-04-05 22:30:00+00:00;0.0;df-prod-Véronique
2025-04-05 22:45:00+00:00;0.0;df-prod-Véronique
2025-04-05 23:00:00+00:00;0.0;df-prod-Véronique
2025-04-05 23:15:00+00:00;0.0;df-prod-Véronique
2025-04-05 23:30:00+00:00;0.0;df-prod-Véronique
2025-04-05 23:45:00+00:00;0.0;df-prod-Véronique
2025-04-06 00:00:00+00:00;0.0;df-prod-Véronique
2025-04-06 00:15:00+00:00;0.0;df-prod-Véronique
2025-04-06 00:30:00+00:00;0.0;df-prod-Véronique
2025-04-06 00:45:00+00:00;0.0;df-prod-Véronique
2025-04-06 01:00:00+00:00;0.0;df-prod-Véronique
2025-04-06 01:15:00+00:00;0.0;df-prod-Véronique
2025-04-06 01:30:00+00:00;0.0;df-prod-Véronique
2025-04-06 01:45:00+00:00;0.0;df-prod-Véronique
2025-04-06 02:00:00+00:00;0.0;df-prod-Véronique
2025-04-06 02:15:00+00:00;0.0;df-prod-Véronique
2025-04-06 02:30:00+00:00;0.0;df-prod-Véronique
2025-04-06 02:45:00+00:00;0.0;df-prod-Véronique
2025-04-06 03:00:00+00:00;0.0;df-prod-Véronique
2025-04-06 03:15:00+00:00;0.0;df-prod-Véronique
2025-04-06 03:30:00+00:00;0.0;df-prod-Véronique
2025-04-06 03:45:00+00:00;0.0;df-prod-Véronique
2025-04-06 04:00:00+00:00;0.0;df-prod-Véronique
2025-04-06 04:15:00+00:00;0.0;df-prod-Véronique
2025-04-06 04:30:00+00:00;0.0;df-prod-Véronique
2025-04-06 04:45:00+00:00;0.0;df-prod-Véronique
2025-04-06 05:00:00+00:00;0.1;df-prod-Véronique
2025-04-06 05:15:00+00:00;0.576;df-prod-Véronique
2025-04-06 05:30:00+00:00;1.156;df-prod-Véronique
2025-04-06 05:45:00+00:00;0.188;df-prod-Véronique
2025-04-06 06:00:00+00:00;2.32;df-prod-Véronique
2025-04-06 06:15:00+00:00;1.672;df-prod-Véronique
2025-04-06 06:30:00+00:00;2.568;df-prod-Véronique
2025-04-06 06:45:00+00:00;2.536;df-prod-Véronique
2025-04-06 07:00:00+00:00;2.696;df-prod-Véronique
2025-04-06 07:15:00+00:00;2.46;df-prod-Véronique
2025-04-06 07:30:00+00:00;5.472;df-prod-Véronique
2025-04-06 07:45:00+00:00;0.292;df-prod-Véronique
2025-04-06 08:00:00+00:00;0.248;df-prod-Véronique
2025-04-06 08:15:00+00:00;0.26;df-prod-Véronique
2025-04-06 08:30:00+00:00;0.3;df-prod-Véronique
2025-04-06 08:45:00+00:00;0.288;df-prod-Véronique
2025-04-06 09:00:00+00:00;0.264;df-prod-Véronique
2025-04-06 09:15:00+00:00;6.132;df-prod-Véronique
2025-04-06 09:30:00+00:00;1.488;df-prod-Véronique
2025-04-06 09:45:00+00:00;0.324;df-prod-Véronique
2025-04-06 10:00:00+00:00;0.436;df-prod-Véronique
2025-04-06 10:15:00+00:00;0.252;df-prod-Véronique
2025-04-06 10:30:00+00:00;0.256;df-prod-Véronique
2025-04-06 10:45:00+00:00;2.156;df-prod-Véronique
2025-04-06 11:00:00+00:00;5.948;df-prod-Véronique
2025-04-06 11:15:00+00:00;5.296;df-prod-Véronique
2025-04-06 11:30:00+00:00;5.332;df-prod-Véronique
2025-04-06 11:45:00+00:00;5.356;df-prod-Véronique
2025-04-06 12:00:00+00:00;5.404;df-prod-Véronique
2025-04-06 12:15:00+00:00;5.412;df-prod-Véronique
2025-04-06 12:30:00+00:00;5.34;df-prod-Véronique
2025-04-06 12:45:00+00:00;5.344;df-prod-Véronique
2025-04-06 13:00:00+00:00;5.384;df-prod-Véronique
2025-04-06 13:15:00+00:00;5.36;df-prod-Véronique
2025-04-06 13:30:00+00:00;5.312;df-prod-Véronique
2025-04-06 13:45:00+00:00;5.316;df-prod-Véronique
2025-04-06 14:00:00+00:00;4.912;df-prod-Véronique
2025-04-06 14:15:00+00:00;4.448;df-prod-Véronique
2025-04-06 14:30:00+00:00;4.008;df-prod-Véronique
2025-04-06 14:45:00+00:00;3.472;df-prod-Véronique
2025-04-06 15:00:00+00:00;2.64;df-prod-Véronique
2025-04-06 15:15:00+00:00;2.056;df-prod-Véronique
2025-04-06 15:30:00+00:00;1.236;df-prod-Véronique
2025-04-06 15:45:00+00:00;0.792;df-prod-Véronique
2025-04-06 16:00:00+00:00;0.48;df-prod-Véronique
2025-04-06 16:15:00+00:00;0.364;df-prod-Véronique
2025-04-06 16:30:00+00:00;0.32;df-prod-Véronique
2025-04-06 16:45:00+00:00;0.284;df-prod-Véronique
2025-04-06 17:00:00+00:00;0.244;df-prod-Véronique
2025-04-06 17:15:00+00:00;0.2;df-prod-Véronique
2025-04-06 17:30:00+00:00;0.144;df-prod-Véronique
2025-04-06 17:45:00+00:00;0.076;df-prod-Véronique
2025-04-06 18:00:00+00:00;0.012;df-prod-Véronique
2025-04-06 18:15:00+00:00;0.0;df-prod-Véronique
2025-04-06 18:30:00+00:00;0.0;df-prod-Véronique
2025-04-06 18:45:00+00:00;0.0;df-prod-Véronique
2025-04-06 19:00:00+00:00;0.0;df-prod-Véronique
2025-04-06 19:15:00+00:00;0.0;df-prod-Véronique
2025-04-06 19:30:00+00:00;0.0;df-prod-Véronique
2025-04-06 19:45:00+00:00;0.0;df-prod-Véronique
2025-04-06 20:00:00+00:00;0.0;df-prod-Véronique
2025-04-06 20:15:00+00:00;0.0;df-prod-Véronique
2025-04-06 20:30:00+00:00;0.0;df-prod-Véronique
2025-04-06 20:45:00+00:00;0.0;df-prod-Véronique
2025-04-06 21:00:00+00:00;0.0;df-prod-Véronique
2025-04-06 21:15:00+00:00;0.0;df-prod-Véronique
2025-04-06 21:30:00+00:00;0.0;df-prod-Véronique
2025-04-06 21:45:00+00:00;0.0;df-prod-Véronique
2025-04-06 22:00:00+00:00;0.0;df-prod-Véronique
2025-04-06 22:15:00+00:00;0.0;df-prod-Véronique
2025-04-06 22:30:00+00:00;0.0;df-prod-Véronique
2025-04-06 22:45:00+00:00;0.0;df-prod-Véronique
2025-04-06 23:00:00+00:00;0.0;df-prod-Véronique
2025-04-06 23:15:00+00:00;0.0;df-prod-Véronique
2025-04-06 23:30:00+00:00;0.0;df-prod-Véronique
2025-04-06 23:45:00+00:00;0.0;df-prod-Véronique
2025-04-07 00:00:00+00:00;0.0;df-prod-Véronique
2025-04-07 00:15:00+00:00;0.0;df-prod-Véronique
2025-04-07 00:30:00+00:00;0.0;df-prod-Véronique
2025-04-07 00:45:00+00:00;0.0;df-prod-Véronique
2025-04-07 01:00:00+00:00;0.0;df-prod-Véronique
2025-04-07 01:15:00+00:00;0.0;df-prod-Véronique
2025-04-07 01:30:00+00:00;0.0;df-prod-Véronique
2025-04-07 01:45:00+00:00;0.0;df-prod-Véronique
2025-04-07 02:00:00+00:00;0.0;df-prod-Véronique
2025-04-07 02:15:00+00:00;0.0;df-prod-Véronique
2025-04-07 02:30:00+00:00;0.0;df-prod-Véronique
2025-04-07 02:45:00+00:00;0.0;df-prod-Véronique
2025-04-07 03:00:00+00:00;0.0;df-prod-Véronique
2025-04-07 03:15:00+00:00;0.0;df-prod-Véronique
2025-04-07 03:30:00+00:00;0.0;df-prod-Véronique
2025-04-07 03:45:00+00:00;0.0;df-prod-Véronique
2025-04-07 04:00:00+00:00;0.0;df-prod-Véronique
2025-04-07 04:15:00+00:00;0.0;df-prod-Véronique
2025-04-07 04:30:00+00:00;0.0;df-prod-Véronique
2025-04-07 04:45:00+00:00;0.0;df-prod-Véronique
2025-04-07 05:00:00+00:00;0.144;df-prod-Véronique
2025-04-07 05:15:00+00:00;0.212;df-prod-Véronique
2025-04-07 05:30:00+00:00;0.184;df-prod-Véronique
2025-04-07 05:45:00+00:00;1.704;df-prod-Véronique
2025-04-07 06:00:00+00:00;2.288;df-prod-Véronique
2025-04-07 06:15:00+00:00;0.708;df-prod-Véronique
2025-04-07 06:30:00+00:00;3.428;df-prod-Véronique
2025-04-07 06:45:00+00:00;1.172;df-prod-Véronique
2025-04-07 07:00:00+00:00;3.348;df-prod-Véronique
2025-04-07 07:15:00+00:00;4.904;df-prod-Véronique
2025-04-07 07:30:00+00:00;0.272;df-prod-Véronique
2025-04-07 07:45:00+00:00;0.256;df-prod-Véronique
2025-04-07 08:00:00+00:00;0.256;df-prod-Véronique
2025-04-07 08:15:00+00:00;0.276;df-prod-Véronique
2025-04-07 08:30:00+00:00;3.748;df-prod-Véronique
2025-04-07 08:45:00+00:00;3.748;df-prod-Véronique
2025-04-07 09:00:00+00:00;0.26;df-prod-Véronique
2025-04-07 09:15:00+00:00;0.252;df-prod-Véronique
2025-04-07 09:30:00+00:00;0.26;df-prod-Véronique
2025-04-07 09:45:00+00:00;0.28;df-prod-Véronique
2025-04-07 10:00:00+00:00;0.256;df-prod-Véronique
2025-04-07 10:15:00+00:00;0.252;df-prod-Véronique
2025-04-07 10:30:00+00:00;0.248;df-prod-Véronique
2025-04-07 10:45:00+00:00;0.276;df-prod-Véronique
2025-04-07 11:00:00+00:00;0.268;df-prod-Véronique
2025-04-07 11:15:00+00:00;0.26;df-prod-Véronique
2025-04-07 11:30:00+00:00;0.236;df-prod-Véronique
2025-04-07 11:45:00+00:00;0.268;df-prod-Véronique
2025-04-07 12:00:00+00:00;0.28;df-prod-Véronique
2025-04-07 12:15:00+00:00;0.256;df-prod-Véronique
2025-04-07 12:30:00+00:00;0.236;df-prod-Véronique
2025-04-07 12:45:00+00:00;0.26;df-prod-Véronique
2025-04-07 13:00:00+00:00;0.288;df-prod-Véronique
2025-04-07 13:15:00+00:00;0.26;df-prod-Véronique
2025-04-07 13:30:00+00:00;0.24;df-prod-Véronique
2025-04-07 13:45:00+00:00;0.244;df-prod-Véronique
2025-04-07 14:00:00+00:00;0.288;df-prod-Véronique
2025-04-07 14:15:00+00:00;0.28;df-prod-Véronique
2025-04-07 14:30:00+00:00;0.26;df-prod-Véronique
2025-04-07 14:45:00+00:00;0.244;df-prod-Véronique
2025-04-07 15:00:00+00:00;0.26;df-prod-Véronique
2025-04-07 15:15:00+00:00;0.28;df-prod-Véronique
2025-04-07 15:30:00+00:00;0.26;df-prod-Véronique
2025-04-07 15:45:00+00:00;0.256;df-prod-Véronique
2025-04-07 16:00:00+00:00;0.26;df-prod-Véronique
2025-04-07 16:15:00+00:00;0.264;df-prod-Véronique
2025-04-07 16:30:00+00:00;0.28;df-prod-Véronique
2025-04-07 16:45:00+00:00;0.288;df-prod-Véronique
2025-04-07 17:00:00+00:00;0.244;df-prod-Véronique
2025-04-07 17:15:00+00:00;0.22;df-prod-Véronique
2025-04-07 17:30:00+00:00;0.152;df-prod-Véronique
2025-04-07 17:45:00+00:00;0.092;df-prod-Véronique
2025-04-07 18:00:00+00:00;0.024;df-prod-Véronique
2025-04-07 18:15:00+00:00;0.0;df-prod-Véronique
2025-04-07 18:30:00+00:00;0.0;df-prod-Véronique
2025-04-07 18:45:00+00:00;0.0;df-prod-Véronique
2025-04-07 19:00:00+00:00;0.0;df-prod-Véronique
2025-04-07 19:15:00+00:00;0.0;df-prod-Véronique
2025-04-07 19:30:00+00:00;0.0;df-prod-Véronique
2025-04-07 19:45:00+00:00;0.0;df-prod-Véronique
2025-04-07 20:00:00+00:00;0.0;df-prod-Véronique
2025-04-07 20:15:00+00:00;0.0;df-prod-Véronique
2025-04-07 20:30:00+00:00;0.0;df-prod-Véronique
2025-04-07 20:45:00+00:00;0.0;df-prod-Véronique
2025-04-07 21:00:00+00:00;0.0;df-prod-Véronique
2025-04-07 21:15:00+00:00;0.0;df-prod-Véronique
2025-04-07 21:30:00+00:00;0.0;df-prod-Véronique
2025-04-07 21:45:00+00:00;0.0;df-prod-Véronique
2025-04-07 22:00:00+00:00;0.0;df-prod-Véronique
2025-04-07 22:15:00+00:00;0.0;df-prod-Véronique
2025-04-07 22:30:00+00:00;0.0;df-prod-Véronique
2025-04-07 22:45:00+00:00;0.0;df-prod-Véronique
2025-04-07 23:00:00+00:00;0.0;df-prod-Véronique
2025-04-07 23:15:00+00:00;0.0;df-prod-Véronique
2025-04-07 23:30:00+00:00;0.0;df-prod-Véronique
2025-04-07 23:45:00+00:00;0.0;df-prod-Véronique
2025-04-08 00:00:00+00:00;0.0;df-prod-Véronique
2025-04-08 00:15:00+00:00;0.0;df-prod-Véronique
2025-04-08 00:30:00+00:00;0.0;df-prod-Véronique
2025-04-08 00:45:00+00:00;0.0;df-prod-Véronique
2025-04-08 01:00:00+00:00;0.0;df-prod-Véronique
2025-04-08 01:15:00+00:00;0.0;df-prod-Véronique
2025-04-08 01:30:00+00:00;0.0;df-prod-Véronique
2025-04-08 01:45:00+00:00;0.0;df-prod-Véronique
2025-04-08 02:00:00+00:00;0.0;df-prod-Véronique
2025-04-08 02:15:00+00:00;0.0;df-prod-Véronique
2025-04-08 02:30:00+00:00;0.0;df-prod-Véronique
2025-04-08 02:45:00+00:00;0.0;df-prod-Véronique
2025-04-08 03:00:00+00:00;0.0;df-prod-Véronique
2025-04-08 03:15:00+00:00;0.0;df-prod-Véronique
2025-04-08 03:30:00+00:00;0.0;df-prod-Véronique
2025-04-08 03:45:00+00:00;0.0;df-prod-Véronique
2025-04-08 04:00:00+00:00;0.0;df-prod-Véronique
2025-04-08 04:15:00+00:00;0.0;df-prod-Véronique
2025-04-08 04:30:00+00:00;0.0;df-prod-Véronique
2025-04-08 04:45:00+00:00;0.0;df-prod-Véronique
2025-04-08 05:00:00+00:00;0.136;df-prod-Véronique
2025-04-08 05:15:00+00:00;0.208;df-prod-Véronique
2025-04-08 05:30:00+00:00;1.212;df-prod-Véronique
2025-04-08 05:45:00+00:00;1.732;df-prod-Véronique
2025-04-08 06:00:00+00:00;2.38;df-prod-Véronique
2025-04-08 06:15:00+00:00;2.384;df-prod-Véronique
2025-04-08 06:30:00+00:00;3.504;df-prod-Véronique
2025-04-08 06:45:00+00:00;2.688;df-prod-Véronique
2025-04-08 07:00:00+00:00;0.64;df-prod-Véronique
2025-04-08 07:15:00+00:00;1.604;df-prod-Véronique
2025-04-08 07:30:00+00:00;0.304;df-prod-Véronique
2025-04-08 07:45:00+00:00;4.552;df-prod-Véronique
2025-04-08 08:00:00+00:00;3.008;df-prod-Véronique
2025-04-08 08:15:00+00:00;0.264;df-prod-Véronique
2025-04-08 08:30:00+00:00;0.268;df-prod-Véronique
2025-04-08 08:45:00+00:00;0.256;df-prod-Véronique
2025-04-08 09:00:00+00:00;0.244;df-prod-Véronique
2025-04-08 09:15:00+00:00;0.644;df-prod-Véronique
2025-04-08 09:30:00+00:00;6.248;df-prod-Véronique
2025-04-08 09:45:00+00:00;0.272;df-prod-Véronique
2025-04-08 10:00:00+00:00;0.256;df-prod-Véronique
2025-04-08 10:15:00+00:00;0.252;df-prod-Véronique
2025-04-08 10:30:00+00:00;0.26;df-prod-Véronique
2025-04-08 10:45:00+00:00;0.264;df-prod-Véronique
2025-04-08 11:00:00+00:00;0.256;df-prod-Véronique
2025-04-08 11:15:00+00:00;0.256;df-prod-Véronique
2025-04-08 11:30:00+00:00;0.36;df-prod-Véronique
2025-04-08 11:45:00+00:00;0.26;df-prod-Véronique
2025-04-08 12:00:00+00:00;0.256;df-prod-Véronique
2025-04-08 12:15:00+00:00;0.26;df-prod-Véronique
2025-04-08 12:30:00+00:00;0.26;df-prod-Véronique
2025-04-08 12:45:00+00:00;0.256;df-prod-Véronique
2025-04-08 13:00:00+00:00;0.26;df-prod-Véronique
2025-04-08 13:15:00+00:00;0.256;df-prod-Véronique
2025-04-08 13:30:00+00:00;0.256;df-prod-Véronique
2025-04-08 13:45:00+00:00;0.26;df-prod-Véronique
2025-04-08 14:00:00+00:00;0.26;df-prod-Véronique
2025-04-08 14:15:00+00:00;0.252;df-prod-Véronique
2025-04-08 14:30:00+00:00;0.26;df-prod-Véronique
2025-04-08 14:45:00+00:00;0.268;df-prod-Véronique
2025-04-08 15:00:00+00:00;0.256;df-prod-Véronique
2025-04-08 15:15:00+00:00;0.244;df-prod-Véronique
2025-04-08 15:30:00+00:00;0.256;df-prod-Véronique
2025-04-08 15:45:00+00:00;0.26;df-prod-Véronique
2025-04-08 16:00:00+00:00;0.272;df-prod-Véronique
2025-04-08 16:15:00+00:00;0.256;df-prod-Véronique
2025-04-08 16:30:00+00:00;0.24;df-prod-Véronique
2025-04-08 16:45:00+00:00;0.256;df-prod-Véronique
2025-04-08 17:00:00+00:00;0.272;df-prod-Véronique
2025-04-08 17:15:00+00:00;0.252;df-prod-Véronique
2025-04-08 17:30:00+00:00;0.184;df-prod-Véronique
2025-04-08 17:45:00+00:00;0.1;df-prod-Véronique
2025-04-08 18:00:00+00:00;0.024;df-prod-Véronique
2025-04-08 18:15:00+00:00;0.0;df-prod-Véronique
2025-04-08 18:30:00+00:00;0.0;df-prod-Véronique
2025-04-08 18:45:00+00:00;0.0;df-prod-Véronique
2025-04-08 19:00:00+00:00;0.0;df-prod-Véronique
2025-04-08 19:15:00+00:00;0.0;df-prod-Véronique
2025-04-08 19:30:00+00:00;0.0;df-prod-Véronique
2025-04-08 19:45:00+00:00;0.0;df-prod-Véronique
2025-04-08 20:00:00+00:00;0.0;df-prod-Véronique
2025-04-08 20:15:00+00:00;0.0;df-prod-Véronique
2025-04-08 20:30:00+00:00;0.0;df-prod-Véronique
2025-04-08 20:45:00+00:00;0.0;df-prod-Véronique
2025-04-08 21:00:00+00:00;0.0;df-prod-Véronique
2025-04-08 21:15:00+00:00;0.0;df-prod-Véronique
2025-04-08 21:30:00+00:00;0.0;df-prod-Véronique
2025-04-08 21:45:00+00:00;0.0;df-prod-Véronique
2025-04-08 22:00:00+00:00;0.0;df-prod-Véronique
2025-04-08 22:15:00+00:00;0.0;df-prod-Véronique
2025-04-08 22:30:00+00:00;0.0;df-prod-Véronique
2025-04-08 22:45:00+00:00;0.0;df-prod-Véronique
2025-04-08 23:00:00+00:00;0.0;df-prod-Véronique
2025-04-08 23:15:00+00:00;0.0;df-prod-Véronique
2025-04-08 23:30:00+00:00;0.0;df-prod-Véronique
2025-04-08 23:45:00+00:00;0.0;df-prod-Véronique
2025-04-09 00:00:00+00:00;0.0;df-prod-Véronique
2025-04-09 00:15:00+00:00;0.0;df-prod-Véronique
2025-04-09 00:30:00+00:00;0.0;df-prod-Véronique
2025-04-09 00:45:00+00:00;0.0;df-prod-Véronique
2025-04-09 01:00:00+00:00;0.0;df-prod-Véronique
2025-04-09 01:15:00+00:00;0.0;df-prod-Véronique
2025-04-09 01:30:00+00:00;0.0;df-prod-Véronique
2025-04-09 01:45:00+00:00;0.0;df-prod-Véronique
2025-04-09 02:00:00+00:00;0.0;df-prod-Véronique
2025-04-09 02:15:00+00:00;0.0;df-prod-Véronique
2025-04-09 02:30:00+00:00;0.0;df-prod-Véronique
2025-04-09 02:45:00+00:00;0.0;df-prod-Véronique
2025-04-09 03:00:00+00:00;0.0;df-prod-Véronique
2025-04-09 03:15:00+00:00;0.0;df-prod-Véronique
2025-04-09 03:30:00+00:00;0.0;df-prod-Véronique
2025-04-09 03:45:00+00:00;0.0;df-prod-Véronique
2025-04-09 04:00:00+00:00;0.0;df-prod-Véronique
2025-04-09 04:15:00+00:00;0.0;df-prod-Véronique
2025-04-09 04:30:00+00:00;0.0;df-prod-Véronique
2025-04-09 04:45:00+00:00;0.0;df-prod-Véronique
2025-04-09 05:00:00+00:00;0.096;df-prod-Véronique
2025-04-09 05:15:00+00:00;0.588;df-prod-Véronique
2025-04-09 05:30:00+00:00;0.904;df-prod-Véronique
2025-04-09 05:45:00+00:00;1.564;df-prod-Véronique
2025-04-09 06:00:00+00:00;0.712;df-prod-Véronique
2025-04-09 06:15:00+00:00;2.908;df-prod-Véronique
2025-04-09 06:30:00+00:00;0.348;df-prod-Véronique
2025-04-09 06:45:00+00:00;0.444;df-prod-Véronique
2025-04-09 07:00:00+00:00;2.58;df-prod-Véronique
2025-04-09 07:15:00+00:00;0.988;df-prod-Véronique
2025-04-09 07:30:00+00:00;0.284;df-prod-Véronique
2025-04-09 07:45:00+00:00;0.24;df-prod-Véronique
2025-04-09 08:00:00+00:00;0.228;df-prod-Véronique
2025-04-09 08:15:00+00:00;4.908;df-prod-Véronique
2025-04-09 08:30:00+00:00;2.568;df-prod-Véronique
2025-04-09 08:45:00+00:00;0.276;df-prod-Véronique
2025-04-09 09:00:00+00:00;0.232;df-prod-Véronique
2025-04-09 09:15:00+00:00;0.232;df-prod-Véronique
2025-04-09 09:30:00+00:00;0.272;df-prod-Véronique
2025-04-09 09:45:00+00:00;0.696;df-prod-Véronique
2025-04-09 10:00:00+00:00;5.972;df-prod-Véronique
2025-04-09 10:15:00+00:00;0.244;df-prod-Véronique
2025-04-09 10:30:00+00:00;0.244;df-prod-Véronique
2025-04-09 10:45:00+00:00;0.28;df-prod-Véronique
2025-04-09 11:00:00+00:00;0.284;df-prod-Véronique
2025-04-09 11:15:00+00:00;0.232;df-prod-Véronique
2025-04-09 11:30:00+00:00;0.232;df-prod-Véronique
2025-04-09 11:45:00+00:00;0.264;df-prod-Véronique
2025-04-09 12:00:00+00:00;0.288;df-prod-Véronique
2025-04-09 12:15:00+00:00;0.264;df-prod-Véronique
2025-04-09 12:30:00+00:00;0.232;df-prod-Véronique
2025-04-09 12:45:00+00:00;0.268;df-prod-Véronique
2025-04-09 13:00:00+00:00;0.272;df-prod-Véronique
2025-04-09 13:15:00+00:00;0.284;df-prod-Véronique
2025-04-09 13:30:00+00:00;0.244;df-prod-Véronique
2025-04-09 13:45:00+00:00;0.228;df-prod-Véronique
2025-04-09 14:00:00+00:00;0.252;df-prod-Véronique
2025-04-09 14:15:00+00:00;0.284;df-prod-Véronique
2025-04-09 14:30:00+00:00;0.28;df-prod-Véronique
2025-04-09 14:45:00+00:00;0.228;df-prod-Véronique
2025-04-09 15:00:00+00:00;0.228;df-prod-Véronique
2025-04-09 15:15:00+00:00;0.268;df-prod-Véronique
2025-04-09 15:30:00+00:00;0.288;df-prod-Véronique
2025-04-09 15:45:00+00:00;0.264;df-prod-Véronique
2025-04-09 16:00:00+00:00;0.24;df-prod-Véronique
2025-04-09 16:15:00+00:00;0.232;df-prod-Véronique
2025-04-09 16:30:00+00:00;0.372;df-prod-Véronique
2025-04-09 16:45:00+00:00;0.328;df-prod-Véronique
2025-04-09 17:00:00+00:00;0.28;df-prod-Véronique
2025-04-09 17:15:00+00:00;0.224;df-prod-Véronique
2025-04-09 17:30:00+00:00;0.164;df-prod-Véronique
2025-04-09 17:45:00+00:00;0.1;df-prod-Véronique
2025-04-09 18:00:00+00:00;0.032;df-prod-Véronique
2025-04-09 18:15:00+00:00;0.0;df-prod-Véronique
2025-04-09 18:30:00+00:00;0.0;df-prod-Véronique
2025-04-09 18:45:00+00:00;0.0;df-prod-Véronique
2025-04-09 19:00:00+00:00;0.0;df-prod-Véronique
2025-04-09 19:15:00+00:00;0.0;df-prod-Véronique
2025-04-09 19:30:00+00:00;0.0;df-prod-Véronique
2025-04-09 19:45:00+00:00;0.0;df-prod-Véronique
2025-04-09 20:00:00+00:00;0.0;df-prod-Véronique
2025-04-09 20:15:00+00:00;0.0;df-prod-Véronique
2025-04-09 20:30:00+00:00;0.0;df-prod-Véronique
2025-04-09 20:45:00+00:00;0.0;df-prod-Véronique
2025-04-09 21:00:00+00:00;0.0;df-prod-Véronique
2025-04-09 21:15:00+00:00;0.0;df-prod-Véronique
2025-04-09 21:30:00+00:00;0.0;df-prod-Véronique
2025-04-09 21:45:00+00:00;0.0;df-prod-Véronique
2025-04-09 22:00:00+00:00;0.0;df-prod-Véronique
2025-04-09 22:15:00+00:00;0.0;df-prod-Véronique
2025-04-09 22:30:00+00:00;0.0;df-prod-Véronique
2025-04-09 22:45:00+00:00;0.0;df-prod-Véronique
2025-04-09 23:00:00+00:00;0.0;df-prod-Véronique
2025-04-09 23:15:00+00:00;0.0;df-prod-Véronique
2025-04-09 23:30:00+00:00;0.0;df-prod-Véronique
2025-04-09 23:45:00+00:00;0.0;df-prod-Véronique
2025-04-10 00:00:00+00:00;0.0;df-prod-Véronique
2025-04-10 00:15:00+00:00;0.0;df-prod-Véronique
2025-04-10 00:30:00+00:00;0.0;df-prod-Véronique
2025-04-10 00:45:00+00:00;0.0;df-prod-Véronique
2025-04-10 01:00:00+00:00;0.0;df-prod-Véronique
2025-04-10 01:15:00+00:00;0.0;df-prod-Véronique
2025-04-10 01:30:00+00:00;0.0;df-prod-Véronique
2025-04-10 01:45:00+00:00;0.0;df-prod-Véronique
2025-04-10 02:00:00+00:00;0.0;df-prod-Véronique
2025-04-10 02:15:00+00:00;0.0;df-prod-Véronique
2025-04-10 02:30:00+00:00;0.0;df-prod-Véronique
2025-04-10 02:45:00+00:00;0.0;df-prod-Véronique
2025-04-10 03:00:00+00:00;0.0;df-prod-Véronique
2025-04-10 03:15:00+00:00;0.0;df-prod-Véronique
2025-04-10 03:30:00+00:00;0.0;df-prod-Véronique
2025-04-10 03:45:00+00:00;0.0;df-prod-Véronique
2025-04-10 04:00:00+00:00;0.0;df-prod-Véronique
2025-04-10 04:15:00+00:00;0.0;df-prod-Véronique
2025-04-10 04:30:00+00:00;0.0;df-prod-Véronique
2025-04-10 04:45:00+00:00;0.0;df-prod-Véronique
2025-04-10 05:00:00+00:00;0.012;df-prod-Véronique
2025-04-10 05:15:00+00:00;0.08;df-prod-Véronique
2025-04-10 05:30:00+00:00;0.248;df-prod-Véronique
2025-04-10 05:45:00+00:00;0.384;df-prod-Véronique
2025-04-10 06:00:00+00:00;0.228;df-prod-Véronique
2025-04-10 06:15:00+00:00;1.028;df-prod-Véronique
2025-04-10 06:30:00+00:00;1.156;df-prod-Véronique
2025-04-10 06:45:00+00:00;1.828;df-prod-Véronique
2025-04-10 07:00:00+00:00;1.376;df-prod-Véronique
2025-04-10 07:15:00+00:00;1.656;df-prod-Véronique
2025-04-10 07:30:00+00:00;1.488;df-prod-Véronique
2025-04-10 07:45:00+00:00;0.216;df-prod-Véronique
2025-04-10 08:00:00+00:00;0.22;df-prod-Véronique
2025-04-10 08:15:00+00:00;2.28;df-prod-Véronique
2025-04-10 08:30:00+00:00;2.384;df-prod-Véronique
2025-04-10 08:45:00+00:00;2.464;df-prod-Véronique
