startedAt;valueprodnet;valueprodnet;valueprodnet;valueprodauto;valueprodauto;valueprodshared;valueprodshared
;df-prod-Gaby_Prod;df-prod-MarcSud;df-prod-Véronique-Prod;df-prod-Gaby-Autocons;df-prod-Véronique-Autocons;df-prod-Gaby-Comm;df-prod-Véronique-Comm
2025-03-08 06:30:00+00:00;0.012;0.26;0.492;;0.492;;0.0
2025-03-08 06:45:00+00:00;0.192;0.896;1.292;;0.508;;0.784
2025-03-08 07:00:00+00:00;0.356;1.352;2.032;;2.032;;0.0
2025-03-08 07:15:00+00:00;0.528;1.744;2.548;;1.152;;1.396
2025-03-08 07:30:00+00:00;0.816;2.148;3.208;;1.068;;2.14
2025-03-08 07:45:00+00:00;1.184;2.484;3.084;;3.084;;0.0
2025-03-08 08:00:00+00:00;1.74;2.904;1.36;;1.36;;0.0
2025-03-08 08:15:00+00:00;2.412;3.32;2.544;;0.356;;2.188
2025-03-08 08:30:00+00:00;3.04;3.676;5.568;;0.36;;5.208
2025-03-08 08:45:00+00:00;3.628;3.984;4.648;;0.412;;4.236
2025-03-08 09:00:00+00:00;4.288;4.26;3.86;;3.86;;0.0
2025-03-08 09:15:00+00:00;4.84;4.46;1.912;;1.912;;0.0
2025-03-08 09:30:00+00:00;5.412;4.636;1.608;;0.432;;1.176
2025-03-08 09:45:00+00:00;6.056;4.868;1.152;;0.388;;0.764
2025-03-08 10:00:00+00:00;6.628;5.036;0.776;;0.348;;0.428
2025-03-08 10:15:00+00:00;7.104;5.168;0.616;;0.616;;0.0
2025-03-08 10:30:00+00:00;7.504;5.24;0.544;;0.544;;0.0
2025-03-08 10:45:00+00:00;7.916;5.308;1.068;;1.068;;0.0
2025-03-08 11:00:00+00:00;8.204;5.312;1.06;;0.384;;0.676
2025-03-08 11:15:00+00:00;8.488;5.316;0.928;;0.332;;0.596
2025-03-08 11:30:00+00:00;8.72;5.296;0.692;;0.372;;0.32
2025-03-08 11:45:00+00:00;8.88;5.232;1.372;;0.36;;1.012
2025-03-08 12:00:00+00:00;9.048;5.136;2.348;;0.312;;2.036
2025-03-08 12:15:00+00:00;9.24;5.028;0.916;;0.548;;0.368
2025-03-08 12:30:00+00:00;9.332;4.896;1.48;;0.604;;0.876
2025-03-08 12:45:00+00:00;9.452;4.756;1.576;;1.2;;0.376
2025-03-08 13:00:00+00:00;9.48;4.58;0.992;;0.992;;0.0
2025-03-08 13:15:00+00:00;9.308;4.312;3.768;;0.512;;3.256
2025-03-08 13:30:00+00:00;9.028;3.988;3.792;;0.372;;3.42
2025-03-08 13:45:00+00:00;8.64;3.652;2.744;;0.376;;2.368
2025-03-08 14:00:00+00:00;8.248;3.276;2.084;;0.388;;1.696
2025-03-08 14:15:00+00:00;7.824;2.928;1.428;;0.516;;0.912
2025-03-08 14:30:00+00:00;7.744;2.72;1.408;;0.356;;1.052
2025-03-08 14:45:00+00:00;6.964;2.272;1.556;;0.376;;1.18
2025-03-08 15:00:00+00:00;7.02;2.06;1.984;;0.404;;1.58
2025-03-08 15:15:00+00:00;6.356;1.636;1.084;;0.372;;0.712
2025-03-08 15:30:00+00:00;5.876;1.328;0.66;;0.304;;0.356
2025-03-08 15:45:00+00:00;4.3;0.856;0.7;;0.292;;0.408
2025-03-08 16:00:00+00:00;4.268;0.644;0.416;;0.268;;0.148
2025-03-08 16:15:00+00:00;3.464;0.4;0.344;;0.26;;0.084
2025-03-08 16:30:00+00:00;2.508;0.24;0.252;;0.252;;0.0
2025-03-08 16:45:00+00:00;1.492;0.136;0.124;;0.124;;0.0
2025-03-08 17:00:00+00:00;0.388;0.06;0.016;;0.016;;0.0
2025-03-08 17:15:00+00:00;0.004;0.004;0.0;;0.0;;0.0
2025-03-08 17:30:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 17:45:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 18:00:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 18:15:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 18:30:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 18:45:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 19:00:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 19:15:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 19:30:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 19:45:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 20:00:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 20:15:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 20:30:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 20:45:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 21:00:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 21:15:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 21:30:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 21:45:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 22:00:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 22:15:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 22:30:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 22:45:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 23:00:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 23:15:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 23:30:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-08 23:45:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 00:00:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 00:15:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 00:30:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 00:45:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 01:00:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 01:15:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 01:30:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 01:45:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 02:00:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 02:15:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 02:30:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 02:45:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 03:00:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 03:15:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 03:30:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 03:45:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 04:00:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 04:15:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 04:30:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 04:45:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 05:00:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 05:15:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 05:30:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 05:45:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 06:00:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 06:15:00+00:00;0.0;0.032;0.188;;0.188;;0.0
2025-03-09 06:30:00+00:00;0.024;0.408;1.064;;1.064;;0.0
2025-03-09 06:45:00+00:00;0.172;0.6;1.24;;1.24;;0.0
2025-03-09 07:00:00+00:00;0.328;1.144;2.204;;0.384;;1.82
2025-03-09 07:15:00+00:00;0.528;1.456;2.696;;0.528;;2.168
2025-03-09 07:30:00+00:00;0.856;1.932;3.472;;3.34;;0.132
2025-03-09 07:45:00+00:00;1.388;2.296;4.088;;3.02;;1.068
2025-03-09 08:00:00+00:00;1.888;2.304;4.008;;4.008;;0.0
2025-03-09 08:15:00+00:00;2.48;3.084;5.18;;0.412;;4.768
2025-03-09 08:30:00+00:00;3.056;2.956;4.852;;0.344;;4.508
2025-03-09 08:45:00+00:00;3.784;2.556;4.2;;0.42;;3.78
2025-03-09 09:00:00+00:00;3.128;3.984;6.348;;0.48;;5.868
2025-03-09 09:15:00+00:00;3.8;3.776;5.968;;5.968;;0.0
2025-03-09 09:30:00+00:00;3.988;3.808;5.876;;1.276;;4.6
2025-03-09 09:45:00+00:00;4.324;4.36;6.768;;0.364;;6.404
2025-03-09 10:00:00+00:00;4.84;4.684;7.208;;0.392;;6.816
2025-03-09 10:15:00+00:00;5.436;4.644;7.132;;0.328;;4.147
2025-03-09 10:30:00+00:00;7.54;4.764;7.268;;0.44;;5.917
2025-03-09 10:45:00+00:00;7.324;4.832;7.284;;6.24;;1.044
2025-03-09 11:00:00+00:00;7.432;4.632;6.976;;0.916;;6.06
2025-03-09 11:15:00+00:00;8.388;4.776;7.14;;0.296;;6.128
2025-03-09 11:30:00+00:00;9.036;4.808;7.164;;0.276;;4.607
2025-03-09 11:45:00+00:00;8.996;4.76;7.048;;0.244;;4.349
2025-03-09 12:00:00+00:00;8.948;4.632;6.86;;2.416;;4.444
2025-03-09 12:15:00+00:00;9.164;4.552;6.736;;5.352;;1.384
2025-03-09 12:30:00+00:00;8.896;4.372;6.444;;5.372;;1.072
2025-03-09 12:45:00+00:00;8.576;4.208;6.164;;5.344;;0.82
2025-03-09 13:00:00+00:00;8.752;4.032;5.852;;5.328;;0.524
2025-03-09 13:15:00+00:00;8.208;3.828;5.488;;5.328;;0.16
2025-03-09 13:30:00+00:00;6.408;3.58;5.116;;5.116;;0.0
2025-03-09 13:45:00+00:00;4.392;3.328;4.7;;4.7;;0.0
2025-03-09 14:00:00+00:00;7.236;3.044;4.04;;4.04;;0.0
2025-03-09 14:15:00+00:00;7.724;2.748;3.54;;3.54;;0.0
2025-03-09 14:30:00+00:00;7.404;2.436;3.008;;3.008;;0.0
2025-03-09 14:45:00+00:00;4.724;2.124;2.4;;2.4;;0.0
2025-03-09 15:00:00+00:00;4.432;1.784;1.788;;1.788;;0.0
2025-03-09 15:15:00+00:00;6.516;1.424;1.336;;1.336;;0.0
2025-03-09 15:30:00+00:00;5.608;1.096;0.912;;0.912;;0.0
2025-03-09 15:45:00+00:00;3.18;0.764;0.548;;0.548;;0.0
2025-03-09 16:00:00+00:00;2.632;0.48;0.328;;0.328;;0.0
2025-03-09 16:15:00+00:00;1.844;0.236;0.228;;0.228;;0.0
2025-03-09 16:30:00+00:00;0.488;0.1;0.176;;0.176;;0.0
2025-03-09 16:45:00+00:00;0.324;0.048;0.112;;0.112;;0.0
2025-03-09 17:00:00+00:00;0.028;0.016;0.04;;0.04;;0.0
2025-03-09 17:15:00+00:00;0.0;0.0;0.004;;0.004;;0.0
2025-03-09 17:30:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 17:45:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 18:00:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 18:15:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 18:30:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 18:45:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 19:00:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 19:15:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 19:30:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 19:45:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 20:00:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 20:15:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 20:30:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 20:45:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 21:00:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 21:15:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 21:30:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 21:45:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 22:00:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 22:15:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 22:30:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 22:45:00+00:00;0.0;0.0;0.0;;0.0;;0.0
2025-03-09 23:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-09 23:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-09 23:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-09 23:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 00:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 00:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 00:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 00:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 01:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 01:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 01:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 01:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 02:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 02:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 02:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 02:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 03:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 03:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 03:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 03:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 04:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 04:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 04:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 04:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 05:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 05:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 05:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 05:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 06:00:00+00:00;0.0;0.036;0.0;0.0;0.0;0.0;0.0
2025-03-10 06:15:00+00:00;0.0;0.132;0.332;0.0;0.332;0.0;0.0
2025-03-10 06:30:00+00:00;0.156;0.312;1.336;0.156;1.336;0.0;0.0
2025-03-10 06:45:00+00:00;0.464;0.972;2.1;0.464;0.24;0.0;1.86
2025-03-10 07:00:00+00:00;0.636;1.32;2.748;0.624;0.256;0.011;2.425
2025-03-10 07:15:00+00:00;0.752;1.752;3.356;0.528;2.064;0.224;1.292
2025-03-10 07:30:00+00:00;0.964;2.032;3.904;0.428;3.636;0.536;0.268
2025-03-10 07:45:00+00:00;1.448;2.052;4.408;0.42;4.408;1.028;0.0
2025-03-10 08:00:00+00:00;2.308;2.936;4.804;1.344;0.292;0.216;1.014
2025-03-10 08:15:00+00:00;2.976;3.32;5.24;2.976;0.304;0.0;1.745
2025-03-10 08:30:00+00:00;3.028;2.928;5.6;0.84;0.284;1.278;3.104
2025-03-10 08:45:00+00:00;2.876;2.516;5.98;0.58;0.556;0.611;1.443
2025-03-10 09:00:00+00:00;3.264;2.792;6.248;0.64;6.248;2.181;0.0
2025-03-10 09:15:00+00:00;3.652;3.04;6.48;0.896;0.8;0.586;1.208
2025-03-10 09:30:00+00:00;4.532;3.62;6.68;0.604;0.296;1.386;2.253
2025-03-10 09:45:00+00:00;5.872;4.468;6.84;1.284;0.276;1.028;1.47
2025-03-10 10:00:00+00:00;4.712;3.22;7.008;1.672;0.272;0.588;1.303
2025-03-10 10:15:00+00:00;2.876;1.86;7.096;1.492;4.512;1.383;2.581
2025-03-10 10:30:00+00:00;2.784;1.736;7.068;2.392;3.28;0.373;3.611
2025-03-10 10:45:00+00:00;3.372;2.092;7.088;2.056;0.228;0.345;1.797
2025-03-10 11:00:00+00:00;5.616;3.476;7.068;0.656;0.276;0.459;0.629
2025-03-10 11:15:00+00:00;5.42;3.228;7.02;0.76;0.272;0.4;0.579
2025-03-10 11:30:00+00:00;4.124;2.504;6.924;0.988;0.916;0.793;1.518
2025-03-10 11:45:00+00:00;3.964;2.3;6.864;0.856;6.532;1.886;0.201
2025-03-10 12:00:00+00:00;5.452;3.188;6.688;0.576;0.28;0.706;0.929
2025-03-10 12:15:00+00:00;5.98;3.312;6.468;0.696;0.264;0.432;0.507
2025-03-10 12:30:00+00:00;8.636;4.424;6.292;0.508;0.272;0.811;0.601
2025-03-10 12:45:00+00:00;7.94;4.064;6.028;0.448;0.264;0.271;0.209
2025-03-10 13:00:00+00:00;7.088;3.508;5.748;0.328;4.428;0.862;0.169
2025-03-10 13:15:00+00:00;4.124;2.132;5.456;0.584;2.768;1.564;1.188
2025-03-10 13:30:00+00:00;3.28;1.708;5.084;0.768;0.208;1.086;2.108
2025-03-10 13:45:00+00:00;3.516;1.856;4.648;0.82;0.264;0.42;0.683
2025-03-10 14:00:00+00:00;2.408;1.4;4.04;0.552;0.288;0.766;1.548
2025-03-10 14:15:00+00:00;1.892;1.152;3.56;0.464;0.304;0.818;1.865
2025-03-10 14:30:00+00:00;1.408;0.9;2.992;0.608;2.992;0.8;0.0
2025-03-10 14:45:00+00:00;1.168;0.76;2.4;0.66;2.048;0.508;0.352
2025-03-10 15:00:00+00:00;0.892;0.568;1.78;0.892;0.192;0.0;1.588
2025-03-10 15:15:00+00:00;0.536;0.368;1.328;0.536;0.264;0.0;1.064
2025-03-10 15:30:00+00:00;0.52;0.348;0.908;0.52;0.328;0.0;0.58
2025-03-10 15:45:00+00:00;0.512;0.352;0.556;0.512;0.556;0.0;0.0
2025-03-10 16:00:00+00:00;0.448;0.32;0.32;0.448;0.32;0.0;0.0
2025-03-10 16:15:00+00:00;0.28;0.228;0.228;0.28;0.228;0.0;0.0
2025-03-10 16:30:00+00:00;0.148;0.148;0.176;0.148;0.176;0.0;0.0
2025-03-10 16:45:00+00:00;0.04;0.076;0.12;0.04;0.12;0.0;0.0
2025-03-10 17:00:00+00:00;0.0;0.02;0.044;0.0;0.044;0.0;0.0
2025-03-10 17:15:00+00:00;0.0;0.0;0.004;0.0;0.004;0.0;0.0
2025-03-10 17:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 17:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 18:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 18:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 18:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 18:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 19:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 19:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 19:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 19:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 20:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 20:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 20:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 20:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 21:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 21:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 21:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 21:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 22:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 22:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 22:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 22:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 23:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 23:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 23:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-10 23:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 00:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 00:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 00:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 00:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 01:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 01:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 01:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 01:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 02:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 02:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 02:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 02:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 03:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 03:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 03:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 03:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 04:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 04:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 04:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 04:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 05:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 05:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 05:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 05:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 06:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 06:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 06:30:00+00:00;0.0;0.028;0.036;0.0;0.036;0.0;0.0
2025-03-11 06:45:00+00:00;0.0;0.08;0.12;0.0;0.12;0.0;0.0
2025-03-11 07:00:00+00:00;0.0;0.076;0.108;0.0;0.108;0.0;0.0
2025-03-11 07:15:00+00:00;0.012;0.088;0.136;0.012;0.136;0.0;0.0
2025-03-11 07:30:00+00:00;0.316;0.244;0.336;0.316;0.336;0.0;0.0
2025-03-11 07:45:00+00:00;0.46;0.32;0.412;0.46;0.412;0.0;0.0
2025-03-11 08:00:00+00:00;0.38;0.272;0.348;0.38;0.348;0.0;0.0
2025-03-11 08:15:00+00:00;0.516;0.332;0.432;0.516;0.24;0.0;0.192
2025-03-11 08:30:00+00:00;0.888;0.6;0.748;0.656;0.236;0.232;0.512
2025-03-11 08:45:00+00:00;0.92;0.608;0.748;0.764;0.192;0.156;0.556
2025-03-11 09:00:00+00:00;0.996;0.672;0.796;0.996;0.796;0.0;0.0
2025-03-11 09:15:00+00:00;1.256;0.756;0.908;0.928;0.908;0.328;0.0
2025-03-11 09:30:00+00:00;2.372;1.444;1.808;0.736;0.376;0.549;0.48
2025-03-11 09:45:00+00:00;2.656;1.788;2.196;0.768;0.964;0.379;0.248
2025-03-11 10:00:00+00:00;3.4;2.016;2.568;1.0;1.224;0.407;0.228
2025-03-11 10:15:00+00:00;3.408;2.236;2.792;1.08;2.584;0.708;0.063
2025-03-11 10:30:00+00:00;1.868;1.12;1.448;1.868;1.448;0.0;0.0
2025-03-11 10:45:00+00:00;4.216;2.532;3.124;4.216;3.124;0.0;0.0
2025-03-11 11:00:00+00:00;6.012;3.188;4.1;3.264;4.1;2.748;0.0
2025-03-11 11:15:00+00:00;4.52;2.88;3.32;1.408;3.32;3.112;0.0
2025-03-11 11:30:00+00:00;7.38;4.112;5.276;0.836;2.024;0.884;0.439
2025-03-11 11:45:00+00:00;8.36;4.72;5.868;1.136;0.236;0.274;0.214
2025-03-11 12:00:00+00:00;5.788;3.38;4.128;1.108;0.348;0.926;0.748
2025-03-11 12:15:00+00:00;6.368;3.616;4.312;0.768;3.376;2.418;0.404
2025-03-11 12:30:00+00:00;6.32;3.604;4.34;0.628;4.34;1.774;0.0
2025-03-11 12:45:00+00:00;4.948;2.544;3.384;0.94;0.264;0.411;0.32
2025-03-11 13:00:00+00:00;3.824;1.996;2.544;0.948;0.328;0.397;0.306
2025-03-11 13:15:00+00:00;3.352;2.052;2.544;1.492;0.312;0.757;0.908
2025-03-11 13:30:00+00:00;1.844;1.064;1.352;0.952;1.352;0.892;0.0
2025-03-11 13:45:00+00:00;6.928;3.084;3.684;0.992;3.684;4.594;0.0
2025-03-11 14:00:00+00:00;6.512;2.864;3.364;1.42;0.352;0.683;0.404
2025-03-11 14:15:00+00:00;6.336;2.572;2.936;0.732;0.308;3.327;1.56
2025-03-11 14:30:00+00:00;5.436;2.264;2.54;0.784;0.352;1.67;0.785
2025-03-11 14:45:00+00:00;4.416;1.88;2.1;0.972;0.476;1.004;0.474
2025-03-11 15:00:00+00:00;4.676;1.688;1.776;0.608;1.776;4.068;0.0
2025-03-11 15:15:00+00:00;3.96;1.348;1.416;0.632;1.416;3.328;0.0
2025-03-11 15:30:00+00:00;4.528;1.384;1.36;0.624;0.256;2.162;0.612
2025-03-11 15:45:00+00:00;3.056;1.12;1.144;0.916;0.416;2.14;0.728
2025-03-11 16:00:00+00:00;1.512;0.724;0.836;0.964;0.836;0.548;0.0
2025-03-11 16:15:00+00:00;0.392;0.296;0.384;0.392;0.384;0.0;0.0
2025-03-11 16:30:00+00:00;0.044;0.072;0.116;0.044;0.116;0.0;0.0
