startedAt,prod_Madalin_1-1:2.29.0,prod_Madalin_1-65:2.29.2,prod_Madalin_1-65:2.29.4,prod_Madalin_1-65:2.29.9,cons_Marie-Anne_1-1:1.29.0,cons_Johann_1-1:1.29.0,cons_Marie-Anne_1-65:1.29.2,cons_Johann_1-65:1.29.2,cons_Alain_1-65:1.29.2,cons_Marie-Anne_1-65:1.29.9,cons_Johann_1-65:1.29.9,sum_1-1:2.29.0,sum_1-65:2.29.2,sum_1-65:2.29.4,sum_1-65:2.29.9,sum_1-1:1.29.0,sum_1-65:1.29.2,sum_1-65:1.29.9
2025-06-07 02:00:00+00:00,0.0,0.0,,0.0,0.152,0.212,0.0,,,0.152,,0.0,0.0,0.0,0.0,0.364,0.0,0.152
2025-06-07 02:15:00+00:00,0.0,0.0,,0.0,0.152,0.196,0.0,,,0.152,,0.0,0.0,0.0,0.0,0.348,0.0,0.152
2025-06-07 02:30:00+00:00,0.0,0.0,,0.0,0.172,0.116,0.0,,,0.172,,0.0,0.0,0.0,0.0,0.288,0.0,0.172
2025-06-07 02:45:00+00:00,0.0,0.0,,0.0,0.144,0.132,0.0,,,0.144,,0.0,0.0,0.0,0.0,0.276,0.0,0.144
2025-06-07 03:00:00+00:00,0.0,0.0,,0.0,0.176,0.224,0.0,,,0.176,,0.0,0.0,0.0,0.0,0.4,0.0,0.176
2025-06-07 03:15:00+00:00,0.0,0.0,,0.0,0.144,0.228,0.0,,,0.144,,0.0,0.0,0.0,0.0,0.372,0.0,0.144
2025-06-07 03:30:00+00:00,0.0,0.0,,0.0,0.148,0.108,0.0,,,0.148,,0.0,0.0,0.0,0.0,0.256,0.0,0.148
2025-06-07 03:45:00+00:00,0.0,0.0,,0.0,0.164,0.1,0.0,,,0.164,,0.0,0.0,0.0,0.0,0.264,0.0,0.164
2025-06-07 04:00:00+00:00,0.092,0.092,,0.0,0.284,0.28,0.092,,,0.192,,0.092,0.092,0.0,0.0,0.5640000000000001,0.092,0.192
2025-06-07 04:15:00+00:00,0.072,0.072,,0.0,0.104,0.268,0.072,,,0.032,,0.072,0.072,0.0,0.0,0.372,0.072,0.032
2025-06-07 04:30:00+00:00,0.0,0.0,,0.0,0.14,0.168,0.0,,,0.14,,0.0,0.0,0.0,0.0,0.30800000000000005,0.0,0.14
2025-06-07 04:45:00+00:00,0.024,0.024,,0.0,0.18,0.168,0.024,,,0.156,,0.024,0.024,0.0,0.0,0.348,0.024,0.156
2025-06-07 05:00:00+00:00,0.232,0.152,,0.08,0.152,0.684,0.152,,,0.0,,0.232,0.152,0.0,0.08,0.8360000000000001,0.152,0.0
2025-06-07 05:15:00+00:00,0.352,0.148,,0.204,0.148,0.472,0.148,,,0.0,,0.352,0.148,0.0,0.204,0.62,0.148,0.0
2025-06-07 05:30:00+00:00,0.52,0.268,,0.252,0.268,0.26,0.268,,,0.0,,0.52,0.268,0.0,0.252,0.528,0.268,0.0
2025-06-07 05:45:00+00:00,0.42,0.16,,0.26,0.16,0.32,0.16,,,0.0,,0.42,0.16,0.0,0.26,0.48,0.16,0.0
2025-06-07 06:00:00+00:00,0.404,0.144,,0.26,0.144,0.428,0.144,,,0.0,,0.404,0.144,0.0,0.26,0.572,0.144,0.0
2025-06-07 06:15:00+00:00,0.196,0.196,,0.0,0.6,0.336,0.196,,,0.404,,0.196,0.196,0.0,0.0,0.9359999999999999,0.196,0.404
2025-06-07 06:30:00+00:00,1.084,1.084,,0.0,1.716,0.616,1.084,,,0.632,,1.084,1.084,0.0,0.0,2.332,1.084,0.632
2025-06-07 06:45:00+00:00,1.404,0.232,,1.172,0.232,1.708,0.232,,,0.0,,1.404,0.232,0.0,1.172,1.94,0.232,0.0
2025-06-07 07:00:00+00:00,0.928,0.928,,0.0,1.032,1.16,0.928,,,0.104,,0.928,0.928,0.0,0.0,2.192,0.928,0.104
2025-06-07 07:15:00+00:00,1.12,1.12,,0.0,1.164,0.876,1.12,,,0.044,,1.12,1.12,0.0,0.0,2.04,1.12,0.044
2025-06-07 07:30:00+00:00,1.716,0.376,,1.34,0.376,0.312,0.376,,,0.0,,1.716,0.376,0.0,1.34,0.688,0.376,0.0
2025-06-07 07:45:00+00:00,1.944,0.332,,1.612,0.332,0.444,0.332,,,0.0,,1.944,0.332,0.0,1.612,0.776,0.332,0.0
2025-06-07 08:00:00+00:00,2.184,0.276,,1.908,0.276,0.96,0.276,,,0.0,,2.184,0.276,0.0,1.908,1.236,0.276,0.0
2025-06-07 08:15:00+00:00,2.804,1.8,,1.004,1.8,0.868,1.8,,,0.0,,2.804,1.8,0.0,1.004,2.668,1.8,0.0
2025-06-07 08:30:00+00:00,1.2,0.876,,0.324,0.876,0.604,0.876,,,0.0,,1.2,0.876,0.0,0.324,1.48,0.876,0.0
2025-06-07 08:45:00+00:00,2.084,0.268,,1.816,0.268,0.248,0.268,,,0.0,,2.084,0.268,0.0,1.816,0.516,0.268,0.0
2025-06-07 09:00:00+00:00,2.0,0.316,,1.684,0.316,1.504,0.316,,,0.0,,2.0,0.316,0.0,1.684,1.82,0.316,0.0
2025-06-07 09:15:00+00:00,1.052,0.24,,0.812,0.24,2.364,0.24,,,0.0,,1.052,0.24,0.0,0.812,2.604,0.24,0.0
2025-06-07 09:30:00+00:00,0.76,0.224,,0.536,0.224,2.704,0.224,,,0.0,,0.76,0.224,0.0,0.536,2.9280000000000004,0.224,0.0
2025-06-07 09:45:00+00:00,1.516,0.256,,1.26,0.256,3.376,0.256,,,0.0,,1.516,0.256,0.0,1.26,3.6319999999999997,0.256,0.0
2025-06-07 10:00:00+00:00,2.72,0.22,,2.5,0.22,3.208,0.22,,,0.0,,2.72,0.22,0.0,2.5,3.4280000000000004,0.22,0.0
2025-06-07 10:15:00+00:00,0.124,0.124,,0.0,0.204,0.804,0.124,,,0.08,,0.124,0.124,0.0,0.0,1.008,0.124,0.08
2025-06-07 10:30:00+00:00,1.892,0.212,,1.68,0.212,0.784,0.212,,,0.0,,1.892,0.212,0.0,1.68,0.996,0.212,0.0
2025-06-07 10:45:00+00:00,3.944,0.328,,3.616,0.328,0.372,0.328,,,0.0,,3.944,0.328,0.0,3.616,0.7,0.328,0.0
2025-06-07 11:00:00+00:00,3.496,0.148,,3.348,0.148,0.34,0.148,,,0.0,,3.496,0.148,0.0,3.348,0.488,0.148,0.0
2025-06-07 11:15:00+00:00,0.176,0.176,,0.0,1.46,0.484,0.176,,,1.284,,0.176,0.176,0.0,0.0,1.944,0.176,1.284
2025-06-07 11:30:00+00:00,1.364,1.148,,0.216,1.148,0.356,1.148,,,0.0,,1.364,1.148,0.0,0.216,1.504,1.148,0.0
2025-06-07 11:45:00+00:00,4.092,1.296,,2.796,1.296,0.42,1.296,,,0.0,,4.092,1.296,0.0,2.796,1.716,1.296,0.0
2025-06-07 12:00:00+00:00,6.388,0.848,,5.54,0.848,0.252,0.848,,,0.0,,6.388,0.848,0.0,5.54,1.1,0.848,0.0
2025-06-07 12:15:00+00:00,4.888,0.148,,4.74,0.148,0.204,0.148,,,0.0,,4.888,0.148,0.0,4.74,0.352,0.148,0.0
2025-06-07 12:30:00+00:00,4.852,0.128,,4.724,0.128,0.208,0.128,,,0.0,,4.852,0.128,0.0,4.724,0.33599999999999997,0.128,0.0
2025-06-07 12:45:00+00:00,5.196,0.16,,5.036,0.16,1.084,0.16,,,0.0,,5.196,0.16,0.0,5.036,1.244,0.16,0.0
2025-06-07 13:00:00+00:00,4.108,0.22,,3.888,0.22,0.328,0.22,,,0.0,,4.108,0.22,0.0,3.888,0.548,0.22,0.0
2025-06-07 13:15:00+00:00,3.116,0.24,,2.876,0.24,0.248,0.24,,,0.0,,3.116,0.24,0.0,2.876,0.488,0.24,0.0
2025-06-07 13:30:00+00:00,0.972,0.188,,0.784,0.188,0.244,0.188,,,0.0,,0.972,0.188,0.0,0.784,0.432,0.188,0.0
2025-06-07 13:45:00+00:00,2.852,0.184,,2.668,0.184,0.268,0.184,,,0.0,,2.852,0.184,0.0,2.668,0.452,0.184,0.0
2025-06-07 14:00:00+00:00,3.6,0.284,,3.316,0.284,0.24,0.284,,,0.0,,3.6,0.284,0.0,3.316,0.524,0.284,0.0
2025-06-07 14:15:00+00:00,1.812,0.22,,1.592,0.22,0.276,0.22,,,0.0,,1.812,0.22,0.0,1.592,0.496,0.22,0.0
2025-06-07 14:30:00+00:00,0.644,0.2,,0.444,0.2,0.228,0.2,,,0.0,,0.644,0.2,0.0,0.444,0.42800000000000005,0.2,0.0
2025-06-07 14:45:00+00:00,0.56,0.2,,0.36,0.2,0.176,0.2,,,0.0,,0.56,0.2,0.0,0.36,0.376,0.2,0.0
2025-06-07 15:00:00+00:00,2.176,0.224,,1.952,0.224,0.148,0.224,,,0.0,,2.176,0.224,0.0,1.952,0.372,0.224,0.0
2025-06-07 15:15:00+00:00,1.692,0.176,,1.516,0.176,0.188,0.176,,,0.0,,1.692,0.176,0.0,1.516,0.364,0.176,0.0
2025-06-07 15:30:00+00:00,0.728,0.168,,0.56,0.168,0.204,0.168,,,0.0,,0.728,0.168,0.0,0.56,0.372,0.168,0.0
2025-06-07 15:45:00+00:00,0.144,0.14,,0.004,0.14,0.212,0.14,,,0.0,,0.144,0.14,0.0,0.004,0.352,0.14,0.0
2025-06-07 16:00:00+00:00,0.484,0.252,,0.232,0.252,0.216,0.252,,,0.0,,0.484,0.252,0.0,0.232,0.46799999999999997,0.252,0.0
2025-06-07 16:15:00+00:00,1.472,0.772,,0.7,0.772,0.164,0.772,,,0.0,,1.472,0.772,0.0,0.7,0.936,0.772,0.0
2025-06-07 16:30:00+00:00,1.28,0.404,,0.876,0.404,0.42,0.404,,,0.0,,1.28,0.404,0.0,0.876,0.8240000000000001,0.404,0.0
2025-06-07 16:45:00+00:00,1.14,0.184,,0.956,0.184,0.364,0.184,,,0.0,,1.14,0.184,0.0,0.956,0.548,0.184,0.0
2025-06-07 17:00:00+00:00,0.892,0.264,,0.628,0.264,0.296,0.264,,,0.0,,0.892,0.264,0.0,0.628,0.56,0.264,0.0
2025-06-07 17:15:00+00:00,0.62,0.204,,0.416,0.204,0.248,0.204,,,0.0,,0.62,0.204,0.0,0.416,0.45199999999999996,0.204,0.0
2025-06-07 17:30:00+00:00,0.592,0.212,,0.38,0.212,0.292,0.212,,,0.0,,0.592,0.212,0.0,0.38,0.504,0.212,0.0
2025-06-07 17:45:00+00:00,0.008,0.008,,0.0,1.512,0.364,0.008,,,1.504,,0.008,0.008,0.0,0.0,1.876,0.008,1.504
2025-06-07 18:00:00+00:00,0.228,0.228,,0.0,0.38,0.36,0.228,,,0.152,,0.228,0.228,0.0,0.0,0.74,0.228,0.152
2025-06-07 18:15:00+00:00,0.096,0.096,,0.0,0.924,0.308,0.096,,,0.828,,0.096,0.096,0.0,0.0,1.232,0.096,0.828
2025-06-07 18:30:00+00:00,0.012,0.012,,0.0,0.408,0.308,0.012,,,0.396,,0.012,0.012,0.0,0.0,0.716,0.012,0.396
2025-06-07 18:45:00+00:00,0.004,0.004,,0.0,0.376,0.28,0.004,,,0.372,,0.004,0.004,0.0,0.0,0.656,0.004,0.372
2025-06-07 19:00:00+00:00,0.0,0.0,,0.0,0.32,0.292,0.0,,,0.32,,0.0,0.0,0.0,0.0,0.612,0.0,0.32
2025-06-07 19:15:00+00:00,0.0,0.0,,0.0,1.544,0.26,0.0,,,1.544,,0.0,0.0,0.0,0.0,1.804,0.0,1.544
2025-06-07 19:30:00+00:00,0.0,0.0,,0.0,1.044,0.252,0.0,,,1.044,,0.0,0.0,0.0,0.0,1.296,0.0,1.044
2025-06-07 19:45:00+00:00,0.0,0.0,,0.0,0.24,0.352,0.0,,,0.24,,0.0,0.0,0.0,0.0,0.592,0.0,0.24
2025-06-07 20:00:00+00:00,0.0,0.0,,0.0,0.276,0.372,0.0,,,0.276,,0.0,0.0,0.0,0.0,0.648,0.0,0.276
2025-06-07 20:15:00+00:00,0.0,0.0,,0.0,0.148,0.276,0.0,,,0.148,,0.0,0.0,0.0,0.0,0.42400000000000004,0.0,0.148
2025-06-07 20:30:00+00:00,0.0,0.0,,0.0,0.132,0.256,0.0,,,0.132,,0.0,0.0,0.0,0.0,0.388,0.0,0.132
2025-06-07 20:45:00+00:00,0.0,0.0,,0.0,0.176,0.34,0.0,,,0.176,,0.0,0.0,0.0,0.0,0.516,0.0,0.176
2025-06-07 21:00:00+00:00,0.0,0.0,,0.0,0.188,0.272,0.0,,,0.188,,0.0,0.0,0.0,0.0,0.46,0.0,0.188
2025-06-07 21:15:00+00:00,0.0,0.0,,0.0,0.312,0.184,0.0,,,0.312,,0.0,0.0,0.0,0.0,0.496,0.0,0.312
2025-06-07 21:30:00+00:00,0.0,0.0,,0.0,0.26,0.348,0.0,,,0.26,,0.0,0.0,0.0,0.0,0.608,0.0,0.26
2025-06-07 21:45:00+00:00,0.0,0.0,,0.0,0.204,0.42,0.0,,,0.204,,0.0,0.0,0.0,0.0,0.624,0.0,0.204
2025-06-07 22:00:00+00:00,0.0,0.0,,0.0,0.208,0.404,0.0,,,0.208,,0.0,0.0,0.0,0.0,0.612,0.0,0.208
2025-06-07 22:15:00+00:00,0.0,0.0,,0.0,0.252,0.34,0.0,,,0.252,,0.0,0.0,0.0,0.0,0.5920000000000001,0.0,0.252
2025-06-07 22:30:00+00:00,0.0,0.0,,0.0,0.28,0.2,0.0,,,0.28,,0.0,0.0,0.0,0.0,0.48000000000000004,0.0,0.28
2025-06-07 22:45:00+00:00,0.0,0.0,,0.0,0.188,0.204,0.0,,,0.188,,0.0,0.0,0.0,0.0,0.392,0.0,0.188
2025-06-07 23:00:00+00:00,0.0,0.0,,0.0,0.188,0.224,0.0,,,0.188,,0.0,0.0,0.0,0.0,0.41200000000000003,0.0,0.188
2025-06-07 23:15:00+00:00,0.0,0.0,,0.0,0.232,0.208,0.0,,,0.232,,0.0,0.0,0.0,0.0,0.44,0.0,0.232
2025-06-07 23:30:00+00:00,0.0,0.0,,0.0,0.216,0.228,0.0,,,0.216,,0.0,0.0,0.0,0.0,0.444,0.0,0.216
2025-06-07 23:45:00+00:00,0.0,0.0,,0.0,0.204,0.244,0.0,,,0.204,,0.0,0.0,0.0,0.0,0.44799999999999995,0.0,0.204
2025-06-08 00:00:00+00:00,0.0,0.0,,0.0,0.184,0.184,0.0,,,0.184,,0.0,0.0,0.0,0.0,0.368,0.0,0.184
2025-06-08 00:15:00+00:00,0.0,0.0,,0.0,0.216,0.188,0.0,,,0.216,,0.0,0.0,0.0,0.0,0.404,0.0,0.216
2025-06-08 00:30:00+00:00,0.0,0.0,,0.0,0.24,0.244,0.0,,,0.24,,0.0,0.0,0.0,0.0,0.484,0.0,0.24
2025-06-08 00:45:00+00:00,0.0,0.0,,0.0,0.224,0.288,0.0,,,0.224,,0.0,0.0,0.0,0.0,0.512,0.0,0.224
2025-06-08 01:00:00+00:00,0.0,0.0,,0.0,0.188,0.12,0.0,,,0.188,,0.0,0.0,0.0,0.0,0.308,0.0,0.188
2025-06-08 01:15:00+00:00,0.0,0.0,,0.0,0.224,0.096,0.0,,,0.224,,0.0,0.0,0.0,0.0,0.32,0.0,0.224
2025-06-08 01:30:00+00:00,0.0,0.0,,0.0,0.212,0.228,0.0,,,0.212,,0.0,0.0,0.0,0.0,0.44,0.0,0.212
2025-06-08 01:45:00+00:00,0.0,0.0,,0.0,0.228,0.244,0.0,,,0.228,,0.0,0.0,0.0,0.0,0.472,0.0,0.228
2025-06-08 02:00:00+00:00,0.0,0.0,,0.0,0.296,0.124,0.0,,,0.296,,0.0,0.0,0.0,0.0,0.42,0.0,0.296
2025-06-08 02:15:00+00:00,0.0,0.0,,0.0,0.104,0.12,0.0,,,0.104,,0.0,0.0,0.0,0.0,0.22399999999999998,0.0,0.104
2025-06-08 02:30:00+00:00,0.0,0.0,,0.0,0.112,0.208,0.0,,,0.112,,0.0,0.0,0.0,0.0,0.32,0.0,0.112
2025-06-08 02:45:00+00:00,0.0,0.0,,0.0,0.28,0.208,0.0,,,0.28,,0.0,0.0,0.0,0.0,0.488,0.0,0.28
2025-06-08 03:00:00+00:00,0.0,0.0,,0.0,0.128,0.124,0.0,,,0.128,,0.0,0.0,0.0,0.0,0.252,0.0,0.128
2025-06-08 03:15:00+00:00,0.0,0.0,,0.0,0.108,0.116,0.0,,,0.108,,0.0,0.0,0.0,0.0,0.224,0.0,0.108
2025-06-08 03:30:00+00:00,0.0,0.0,,0.0,0.112,0.248,0.0,,,0.112,,0.0,0.0,0.0,0.0,0.36,0.0,0.112
2025-06-08 03:45:00+00:00,0.0,0.0,,0.0,0.112,0.4,0.0,,,0.112,,0.0,0.0,0.0,0.0,0.512,0.0,0.112
2025-06-08 04:00:00+00:00,0.0,0.0,,0.0,0.276,0.16,0.0,,,0.276,,0.0,0.0,0.0,0.0,0.43600000000000005,0.0,0.276
2025-06-08 04:15:00+00:00,0.0,0.0,,0.0,0.412,0.144,0.0,,,0.412,,0.0,0.0,0.0,0.0,0.5559999999999999,0.0,0.412
2025-06-08 04:30:00+00:00,0.008,0.008,,0.0,0.192,0.216,0.008,,,0.184,,0.008,0.008,0.0,0.0,0.40800000000000003,0.008,0.184
2025-06-08 04:45:00+00:00,0.16,0.152,,0.008,0.152,0.264,0.152,,,0.0,,0.16,0.152,0.0,0.008,0.41600000000000004,0.152,0.0
2025-06-08 05:00:00+00:00,0.024,0.024,,0.0,0.24,0.564,0.024,,,0.216,,0.024,0.024,0.0,0.0,0.8039999999999999,0.024,0.216
2025-06-08 05:15:00+00:00,0.5,0.144,,0.356,0.144,0.732,0.144,,,0.0,,0.5,0.144,0.0,0.356,0.876,0.144,0.0
2025-06-08 05:30:00+00:00,0.588,0.112,,0.476,0.112,0.496,0.112,,,0.0,,0.588,0.112,0.0,0.476,0.608,0.112,0.0
2025-06-08 05:45:00+00:00,0.596,0.096,,0.5,0.096,0.528,0.096,,,0.0,,0.596,0.096,0.0,0.5,0.624,0.096,0.0
2025-06-08 06:00:00+00:00,0.856,0.128,,0.728,0.128,1.724,0.128,,,0.0,,0.856,0.128,0.0,0.728,1.8519999999999999,0.128,0.0
2025-06-08 06:15:00+00:00,1.192,0.144,,1.048,0.144,1.424,0.144,,,0.0,,1.192,0.144,0.0,1.048,1.5679999999999998,0.144,0.0
2025-06-08 06:30:00+00:00,1.128,0.108,,1.02,0.108,1.316,0.108,,,0.0,,1.128,0.108,0.0,1.02,1.4240000000000002,0.108,0.0
2025-06-08 06:45:00+00:00,1.048,0.092,,0.956,0.092,0.124,0.092,,,0.0,,1.048,0.092,0.0,0.956,0.216,0.092,0.0
2025-06-08 07:00:00+00:00,1.924,1.084,,0.84,1.084,0.18,1.084,,,0.0,,1.924,1.084,0.0,0.84,1.264,1.084,0.0
2025-06-08 07:15:00+00:00,1.608,1.608,,0.0,2.224,0.332,1.608,,,0.616,,1.608,1.608,0.0,0.0,2.556,1.608,0.616
2025-06-08 07:30:00+00:00,1.256,0.484,,0.772,0.484,0.668,0.484,,,0.0,,1.256,0.484,0.0,0.772,1.1520000000000001,0.484,0.0
2025-06-08 07:45:00+00:00,0.96,0.272,,0.688,0.272,0.264,0.272,,,0.0,,0.96,0.272,0.0,0.688,0.536,0.272,0.0
2025-06-08 08:00:00+00:00,1.368,0.288,,1.08,0.288,0.168,0.288,,,0.0,,1.368,0.288,0.0,1.08,0.45599999999999996,0.288,0.0
2025-06-08 08:15:00+00:00,2.172,0.336,,1.836,0.336,0.208,0.336,,,0.0,,2.172,0.336,0.0,1.836,0.544,0.336,0.0
2025-06-08 08:30:00+00:00,1.512,0.204,,1.308,0.204,0.22,0.204,,,0.0,,1.512,0.204,0.0,1.308,0.424,0.204,0.0
2025-06-08 08:45:00+00:00,2.552,1.46,,1.092,1.46,0.22,1.46,,,0.0,,2.552,1.46,0.0,1.092,1.68,1.46,0.0
2025-06-08 09:00:00+00:00,3.244,2.692,,0.552,2.692,0.12,2.692,,,0.0,,3.244,2.692,0.0,0.552,2.8120000000000003,2.692,0.0
2025-06-08 09:15:00+00:00,0.96,0.96,,0.0,2.516,0.152,0.96,,,1.556,,0.96,0.96,0.0,0.0,2.668,0.96,1.556
2025-06-08 09:30:00+00:00,2.44,1.356,,1.084,1.356,0.208,1.356,,,0.0,,2.44,1.356,0.0,1.084,1.564,1.356,0.0
2025-06-08 09:45:00+00:00,0.416,0.248,,0.168,0.248,0.324,0.248,,,0.0,,0.416,0.248,0.0,0.168,0.5720000000000001,0.248,0.0
2025-06-08 10:00:00+00:00,1.676,0.236,,1.44,0.236,0.344,0.236,,,0.0,,1.676,0.236,0.0,1.44,0.58,0.236,0.0
2025-06-08 10:15:00+00:00,3.18,0.24,,2.94,0.24,0.336,0.24,,,0.0,,3.18,0.24,0.0,2.94,0.5760000000000001,0.24,0.0
2025-06-08 10:30:00+00:00,0.252,0.244,,0.008,0.244,0.424,0.244,,,0.0,,0.252,0.244,0.0,0.008,0.6679999999999999,0.244,0.0
2025-06-08 10:45:00+00:00,0.98,0.256,,0.724,0.256,0.212,0.256,,,0.0,,0.98,0.256,0.0,0.724,0.46799999999999997,0.256,0.0
2025-06-08 11:00:00+00:00,4.732,0.24,,4.492,0.24,0.16,0.24,,,0.0,,4.732,0.24,0.0,4.492,0.4,0.24,0.0
2025-06-08 11:15:00+00:00,5.488,0.24,,5.248,0.24,0.252,0.24,,,0.0,,5.488,0.24,0.0,5.248,0.492,0.24,0.0
2025-06-08 11:30:00+00:00,2.836,0.244,,2.592,0.244,0.3,0.244,,,0.0,,2.836,0.244,0.0,2.592,0.544,0.244,0.0
2025-06-08 11:45:00+00:00,5.892,0.28,,5.612,0.28,0.18,0.28,,,0.0,,5.892,0.28,0.0,5.612,0.46,0.28,0.0
2025-06-08 12:00:00+00:00,5.488,0.272,,5.216,0.272,0.152,0.272,,,0.0,,5.488,0.272,0.0,5.216,0.42400000000000004,0.272,0.0
2025-06-08 12:15:00+00:00,2.556,0.268,,2.288,0.268,0.26,0.268,,,0.0,,2.556,0.268,0.0,2.288,0.528,0.268,0.0
2025-06-08 12:30:00+00:00,6.136,0.604,,5.532,0.604,0.28,0.604,,,0.0,,6.136,0.604,0.0,5.532,0.884,0.604,0.0
2025-06-08 12:45:00+00:00,6.424,0.536,,5.888,0.536,0.228,0.536,,,0.0,,6.424,0.536,0.0,5.888,0.764,0.536,0.0
2025-06-08 13:00:00+00:00,5.824,0.196,,5.628,0.196,0.168,0.196,,,0.0,,5.824,0.196,0.0,5.628,0.364,0.196,0.0
2025-06-08 13:15:00+00:00,5.2,0.16,,5.04,0.16,0.296,0.16,,,0.0,,5.2,0.16,0.0,5.04,0.45599999999999996,0.16,0.0
2025-06-08 13:30:00+00:00,4.524,0.16,,4.364,0.16,0.268,0.16,,,0.0,,4.524,0.16,0.0,4.364,0.42800000000000005,0.16,0.0
2025-06-08 13:45:00+00:00,2.724,0.136,,2.588,0.136,0.184,0.136,,,0.0,,2.724,0.136,0.0,2.588,0.32,0.136,0.0
2025-06-08 14:00:00+00:00,2.616,0.112,,2.504,0.112,0.172,0.112,,,0.0,,2.616,0.112,0.0,2.504,0.284,0.112,0.0
2025-06-08 14:15:00+00:00,1.816,0.156,,1.66,0.156,0.18,0.156,,,0.0,,1.816,0.156,0.0,1.66,0.33599999999999997,0.156,0.0
2025-06-08 14:30:00+00:00,3.216,0.16,,3.056,0.16,0.2,0.16,,,0.0,,3.216,0.16,0.0,3.056,0.36,0.16,0.0
2025-06-08 14:45:00+00:00,2.628,0.268,,2.36,0.268,0.116,0.268,,,0.0,,2.628,0.268,0.0,2.36,0.384,0.268,0.0
2025-06-08 15:00:00+00:00,2.628,0.216,,2.412,0.216,0.092,0.216,,,0.0,,2.628,0.216,0.0,2.412,0.308,0.216,0.0
2025-06-08 15:15:00+00:00,1.428,0.164,,1.264,0.164,0.204,0.164,,,0.0,,1.428,0.164,0.0,1.264,0.368,0.164,0.0
2025-06-08 15:30:00+00:00,2.148,0.136,,2.012,0.136,0.196,0.136,,,0.0,,2.148,0.136,0.0,2.012,0.332,0.136,0.0
2025-06-08 15:45:00+00:00,1.784,0.1,,1.684,0.1,0.16,0.1,,,0.0,,1.784,0.1,0.0,1.684,0.26,0.1,0.0
2025-06-08 16:00:00+00:00,2.516,0.104,,2.412,0.104,0.272,0.104,,,0.0,,2.516,0.104,0.0,2.412,0.376,0.104,0.0
2025-06-08 16:15:00+00:00,1.48,0.176,,1.304,0.176,0.404,0.176,,,0.0,,1.48,0.176,0.0,1.304,0.5800000000000001,0.176,0.0
2025-06-08 16:30:00+00:00,1.376,0.26,,1.116,0.26,0.572,0.26,,,0.0,,1.376,0.26,0.0,1.116,0.832,0.26,0.0
2025-06-08 16:45:00+00:00,1.188,0.216,,0.972,0.216,0.472,0.216,,,0.0,,1.188,0.216,0.0,0.972,0.688,0.216,0.0
2025-06-08 17:00:00+00:00,0.988,0.18,,0.808,0.18,0.384,0.18,,,0.0,,0.988,0.18,0.0,0.808,0.5640000000000001,0.18,0.0
2025-06-08 17:15:00+00:00,1.068,0.208,,0.86,0.208,0.168,0.208,,,0.0,,1.068,0.208,0.0,0.86,0.376,0.208,0.0
2025-06-08 17:30:00+00:00,0.984,0.22,,0.764,0.22,0.228,0.22,,,0.0,,0.984,0.22,0.0,0.764,0.448,0.22,0.0
2025-06-08 17:45:00+00:00,0.056,0.056,,0.0,0.216,0.276,0.056,,,0.16,,0.056,0.056,0.0,0.0,0.492,0.056,0.16
2025-06-08 18:00:00+00:00,0.596,0.216,,0.38,0.216,0.296,0.216,,,0.0,,0.596,0.216,0.0,0.38,0.512,0.216,0.0
2025-06-08 18:15:00+00:00,0.548,0.2,,0.348,0.2,0.304,0.2,,,0.0,,0.548,0.2,0.0,0.348,0.504,0.2,0.0
2025-06-08 18:30:00+00:00,0.332,0.208,,0.124,0.208,0.34,0.208,,,0.0,,0.332,0.208,0.0,0.124,0.548,0.208,0.0
2025-06-08 18:45:00+00:00,0.108,0.108,,0.0,0.244,0.42,0.108,,,0.136,,0.108,0.108,0.0,0.0,0.6639999999999999,0.108,0.136
2025-06-08 19:00:00+00:00,0.0,0.0,,0.0,0.212,0.344,0.0,,,0.212,,0.0,0.0,0.0,0.0,0.5559999999999999,0.0,0.212
2025-06-08 19:15:00+00:00,0.0,0.0,,0.0,0.232,0.296,0.0,,,0.232,,0.0,0.0,0.0,0.0,0.528,0.0,0.232
2025-06-08 19:30:00+00:00,0.0,0.0,,0.0,0.116,0.332,0.0,,,0.116,,0.0,0.0,0.0,0.0,0.448,0.0,0.116
2025-06-08 19:45:00+00:00,0.0,0.0,,0.0,0.108,0.412,0.0,,,0.108,,0.0,0.0,0.0,0.0,0.52,0.0,0.108
2025-06-08 20:00:00+00:00,0.0,0.0,,0.0,0.128,0.428,0.0,,,0.128,,0.0,0.0,0.0,0.0,0.556,0.0,0.128
2025-06-08 20:15:00+00:00,0.0,0.0,,0.0,0.156,0.304,0.0,,,0.156,,0.0,0.0,0.0,0.0,0.45999999999999996,0.0,0.156
2025-06-08 20:30:00+00:00,0.0,0.0,,0.0,0.116,0.396,0.0,,,0.116,,0.0,0.0,0.0,0.0,0.512,0.0,0.116
2025-06-08 20:45:00+00:00,0.0,0.0,,0.0,0.104,0.448,0.0,,,0.104,,0.0,0.0,0.0,0.0,0.552,0.0,0.104
2025-06-08 21:00:00+00:00,0.0,0.0,,0.0,0.12,0.316,0.0,,,0.12,,0.0,0.0,0.0,0.0,0.436,0.0,0.12
2025-06-08 21:15:00+00:00,0.0,0.0,,0.0,0.192,0.32,0.0,,,0.192,,0.0,0.0,0.0,0.0,0.512,0.0,0.192
2025-06-08 21:30:00+00:00,0.0,0.0,,0.0,0.128,0.484,0.0,,,0.128,,0.0,0.0,0.0,0.0,0.612,0.0,0.128
