startedAt,prod_Véronique_1-1:2.29.0,prod_Marc_1-1:2.29.0,prod_Gaby_1-1:2.29.0,prod_Pit_1-1:2.29.0,prod_Madalin_1-1:2.29.0,prod_Véronique_1-65:2.29.1,prod_Véronique_1-65:2.29.2,prod_Marc_1-65:2.29.2,prod_Gaby_1-65:2.29.2,prod_Pit_1-65:2.29.2,prod_Madalin_1-65:2.29.2,prod_Gaby_1-65:2.29.3,prod_Véronique_1-65:2.29.4,prod_Marc_1-65:2.29.4,prod_Gaby_1-65:2.29.4,prod_Pit_1-65:2.29.4,prod_Madalin_1-65:2.29.4,prod_Véronique_1-65:2.29.9,prod_Marc_1-65:2.29.9,prod_Gaby_1-65:2.29.9,prod_Pit_1-65:2.29.9,prod_Madalin_1-65:2.29.9,cons_Sebastien_1-1:1.29.0,cons_Jessica_1-1:1.29.0,cons_Sebastien_1-65:1.29.4,cons_Jessica_1-65:1.29.4,cons_Sebastien_1-65:1.29.8,cons_Jessica_1-65:1.29.8,cons_Sebastien_1-65:1.29.9,cons_Jessica_1-65:1.29.9,sum_1-1:2.29.0,sum_1-65:2.29.1,sum_1-65:2.29.2,sum_1-65:2.29.3,sum_1-65:2.29.4,sum_1-65:2.29.9,sum_1-1:1.29.0,sum_1-65:1.29.4,sum_1-65:1.29.8,sum_1-65:1.29.9
2025-06-04 02:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.112,0.108,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0
2025-06-04 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.128,0.068,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.0,0.0,0.0
2025-06-04 02:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.12,0.072,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.0,0.0,0.0
2025-06-04 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.316,0.076,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0.0,0.0,0.0
2025-06-04 03:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.144,0.116,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0
2025-06-04 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.14,0.16,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0
2025-06-04 03:45:00+00:00,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.128,0.156,,,,,,,0.004,0.0,0.004,0.0,0.0,0.0,0.28400000000000003,0.0,0.0,0.0
2025-06-04 04:00:00+00:00,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.124,0.108,,,,,,,0.004,0.0,0.004,0.0,0.0,0.0,0.23199999999999998,0.0,0.0,0.0
2025-06-04 04:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.128,0.068,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.0,0.0,0.0
2025-06-04 04:30:00+00:00,0.016,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.128,0.068,,,,,,,0.016,0.016,0.0,0.0,0.0,0.0,0.196,0.0,0.0,0.0
2025-06-04 04:45:00+00:00,0.128,0.0,0.068,0.0,0.0,0.128,0.0,0.0,0.0,0.0,0.0,0.068,,,,,,0.0,0.0,,0.0,0.0,0.116,0.068,,,,,,,0.196,0.128,0.0,0.068,0.0,0.0,0.184,0.0,0.0,0.0
2025-06-04 05:00:00+00:00,0.268,0.0,0.24,0.0,0.008,0.268,0.0,0.0,0.0,0.0,0.008,0.24,,,,,,0.0,0.0,,0.0,0.0,0.052,0.132,,,,,,,0.516,0.268,0.008,0.24,0.0,0.0,0.184,0.0,0.0,0.0
2025-06-04 05:15:00+00:00,0.244,0.0,0.228,0.0,0.02,0.244,0.0,0.0,0.0,0.0,0.02,0.228,,,,,,0.0,0.0,,0.0,0.0,0.096,0.16,,,,,,,0.492,0.244,0.02,0.228,0.0,0.0,0.256,0.0,0.0,0.0
2025-06-04 05:30:00+00:00,0.324,0.0,0.324,0.0,0.0,0.324,0.0,0.0,0.0,0.0,0.0,0.324,,,,,,0.0,0.0,,0.0,0.0,0.136,0.156,,,,,,,0.648,0.324,0.0,0.324,0.0,0.0,0.29200000000000004,0.0,0.0,0.0
2025-06-04 05:45:00+00:00,0.472,0.0,0.528,0.004,0.0,0.292,0.18,0.0,0.0,0.004,0.0,0.528,,,,,,0.0,0.0,,0.0,0.0,0.14,0.108,,,,,,,1.004,0.292,0.184,0.528,0.0,0.0,0.248,0.0,0.0,0.0
2025-06-04 06:00:00+00:00,0.288,0.0,0.308,0.0,0.028,0.288,0.0,0.0,0.056,0.0,0.028,0.252,,,,,,0.0,0.0,,0.0,0.0,0.144,0.068,,,,,,,0.624,0.288,0.084,0.252,0.0,0.0,0.212,0.0,0.0,0.0
2025-06-04 06:15:00+00:00,0.448,0.0,0.52,0.0,0.24,0.448,0.0,0.0,0.0,0.0,0.22,0.52,,,,,,0.0,0.0,,0.0,0.02,0.132,0.184,,,,,,,1.208,0.448,0.22,0.52,0.0,0.02,0.316,0.0,0.0,0.0
2025-06-04 06:30:00+00:00,0.472,0.0,0.548,0.0,0.128,0.472,0.0,0.0,0.0,0.0,0.128,0.548,,,,,,0.0,0.0,,0.0,0.0,0.424,0.128,,,,,,,1.1480000000000001,0.472,0.128,0.548,0.0,0.0,0.552,0.0,0.0,0.0
2025-06-04 06:45:00+00:00,0.752,0.0,0.932,0.0,0.48,0.752,0.0,0.0,0.0,0.0,0.296,0.932,,,,,,0.0,0.0,,0.0,0.184,0.204,0.156,,,,,,,2.164,0.752,0.296,0.932,0.0,0.184,0.36,0.0,0.0,0.0
2025-06-04 07:00:00+00:00,0.692,0.0,0.844,0.0,0.472,0.692,0.0,0.0,0.0,0.0,0.216,0.844,,,,,,0.0,0.0,,0.0,0.256,0.436,0.156,,,,,,,2.008,0.692,0.216,0.844,0.0,0.256,0.592,0.0,0.0,0.0
2025-06-04 07:15:00+00:00,0.864,0.0,1.152,0.0,0.608,0.864,0.0,0.0,0.0,0.0,0.22,1.152,,,,,,0.0,0.0,,0.0,0.388,0.252,0.208,,,,,,,2.624,0.864,0.22,1.152,0.0,0.388,0.45999999999999996,0.0,0.0,0.0
2025-06-04 07:30:00+00:00,0.964,0.004,1.312,0.0,0.684,0.964,0.0,0.004,0.0,0.0,0.248,1.312,,,,,,0.0,0.0,,0.0,0.436,1.376,0.132,,,,,,,2.9640000000000004,0.964,0.252,1.312,0.0,0.436,1.508,0.0,0.0,0.0
2025-06-04 07:45:00+00:00,1.532,0.144,2.152,0.0,1.236,0.28,0.45,0.052,0.23,0.0,0.24,1.512,,,,,,0.802,0.092,,0.0,0.996,0.204,1.804,,,,,,,5.064,0.28,0.972,1.512,0.0,1.8900000000000001,2.008,0.0,0.0,0.0
2025-06-04 08:00:00+00:00,1.836,0.268,2.668,0.008,1.624,0.316,0.947,0.167,0.797,0.005,0.196,1.388,,,,,,0.573,0.101,,0.003,1.428,0.268,2.664,,,,,,,6.404,0.316,2.112,1.388,0.0,2.105,2.9320000000000004,0.0,0.0,0.0
2025-06-04 08:15:00+00:00,2.192,0.264,3.004,0.0,0.896,0.324,0.921,0.13,0.657,0.0,0.2,1.672,,,,,,0.947,0.134,,0.0,0.696,0.632,0.116,,,,,,,6.356000000000001,0.324,1.9080000000000001,1.672,0.0,1.777,0.748,0.0,0.0,0.0
2025-06-04 08:30:00+00:00,2.436,0.22,3.392,0.0,1.02,0.34,1.169,0.123,0.0,0.0,0.236,3.392,,,,,,0.927,0.097,,0.0,0.784,0.388,0.18,,,,,,,7.068,0.34,1.528,3.392,0.0,1.808,0.5680000000000001,0.0,0.0,0.0
2025-06-04 08:45:00+00:00,2.56,0.192,3.492,0.0,1.272,2.56,0.0,0.192,0.856,0.0,0.22,2.636,,,,,,0.0,0.0,,0.0,1.052,0.212,0.164,,,,,,,7.516,2.56,1.268,2.636,0.0,1.052,0.376,0.0,0.0,0.0
2025-06-04 09:00:00+00:00,3.632,0.02,4.668,0.56,1.704,1.88,0.328,0.004,0.46,0.104,0.216,2.208,,,,,,1.424,0.016,,0.456,1.488,0.228,0.236,,,,,,,10.584000000000001,1.88,1.112,2.208,0.0,3.384,0.46399999999999997,0.0,0.0,0.0
2025-06-04 09:15:00+00:00,3.58,0.036,4.688,0.612,2.688,0.344,0.345,0.004,0.454,0.065,0.264,0.424,,,,,,2.891,0.032,,0.547,2.424,0.328,0.24,,,,,,,11.604000000000001,0.344,1.132,0.424,0.0,5.894,0.5680000000000001,0.0,0.0,0.0
2025-06-04 09:30:00+00:00,3.744,0.036,4.912,0.896,3.1,0.352,0.802,0.009,1.057,0.212,0.216,0.44,,,,,,2.59,0.027,,0.684,2.884,0.312,0.204,,,,,,,12.688,0.352,2.2960000000000003,0.44,0.0,6.1850000000000005,0.516,0.0,0.0,0.0
2025-06-04 09:45:00+00:00,3.716,0.032,5.024,0.76,2.128,0.332,0.349,0.003,0.474,0.078,0.26,0.428,,,,,,3.035,0.029,,0.682,1.868,0.46,0.204,,,,,,,11.66,0.332,1.164,0.428,0.0,5.614,0.664,0.0,0.0,0.0
2025-06-04 10:00:00+00:00,4.336,0.04,5.552,3.856,2.628,4.128,0.021,0.004,0.496,0.395,0.244,0.712,,,,,,0.187,0.036,,3.461,2.384,0.136,0.204,,,,,,,16.412,4.128,1.1600000000000001,0.712,0.0,6.068,0.33999999999999997,0.0,0.0,0.0
2025-06-04 10:15:00+00:00,5.636,0.04,7.484,6.28,4.88,3.068,0.14,0.002,0.367,0.343,0.228,0.772,,,,,,2.428,0.038,,5.937,4.652,0.42,1.036,,,,,,,24.32,3.068,1.08,0.772,0.0,13.055,1.456,0.0,0.0,0.0
2025-06-04 10:30:00+00:00,5.08,0.024,6.812,5.648,4.412,0.372,0.244,0.001,0.319,0.292,0.232,0.656,,,,,,4.464,0.023,,5.356,4.18,0.18,1.48,,,,,,,21.976,0.372,1.088,0.656,0.0,14.023,1.66,0.0,0.0,0.0
2025-06-04 10:45:00+00:00,5.796,0.016,7.892,6.68,4.868,0.372,0.395,0.001,0.519,0.485,0.252,0.744,,,,,,5.029,0.015,,6.195,4.616,0.188,0.812,,,,,,,25.252000000000002,0.372,1.652,0.744,0.0,15.855,1.0,0.0,0.0,0.0
2025-06-04 11:00:00+00:00,5.78,0.024,8.28,6.756,5.064,0.336,1.01,0.004,1.434,1.252,0.268,0.544,,,,,,4.434,0.02,,5.504,4.796,0.184,0.164,,,,,,,25.904,0.336,3.968,0.544,0.0,14.753999999999998,0.348,0.0,0.0,0.0
2025-06-04 11:15:00+00:00,5.672,0.024,8.216,6.512,4.892,0.3,0.34,0.002,0.494,0.412,0.252,0.408,,,,,,5.032,0.022,,6.1,4.64,0.144,0.208,,,,,,,25.316,0.3,1.5,0.408,0.0,15.794,0.352,0.0,0.0,0.0
2025-06-04 11:30:00+00:00,7.0,0.02,10.356,8.072,5.844,3.408,0.105,0.001,0.224,0.234,0.248,2.676,,,,,,3.487,0.019,,7.838,5.596,0.16,0.264,,,,,,,31.291999999999998,3.408,0.812,2.676,0.0,16.94,0.42400000000000004,0.0,0.0,0.0
2025-06-04 11:45:00+00:00,6.22,0.02,9.312,7.292,5.168,2.784,0.082,0.0,0.177,0.173,0.268,1.848,,,,,,3.354,0.02,,7.119,4.9,0.192,0.26,,,,,,,28.012,2.784,0.7,1.848,0.0,15.393,0.452,0.0,0.0,0.0
2025-06-04 12:00:00+00:00,6.14,0.012,9.212,7.04,5.124,0.352,0.109,0.0,0.163,0.132,0.248,0.512,,,,,,5.679,0.012,,6.908,4.876,0.396,0.272,,,,,,,27.528,0.352,0.652,0.512,0.0,17.475,0.668,0.0,0.0,0.0
2025-06-04 12:15:00+00:00,5.764,0.028,8.924,6.604,4.672,0.364,0.102,0.001,0.154,0.123,0.244,0.764,,,,,,5.298,0.027,,6.481,4.428,0.252,0.284,,,,,,,25.992,0.364,0.624,0.764,0.0,16.234,0.536,0.0,0.0,0.0
2025-06-04 12:30:00+00:00,6.816,0.024,10.784,7.708,6.076,0.332,0.118,0.0,0.182,0.14,0.556,0.772,,,,,,6.366,0.024,,7.568,5.52,0.224,0.3,,,,,,,31.408,0.332,0.996,0.772,0.0,19.477999999999998,0.524,0.0,0.0,0.0
2025-06-04 12:45:00+00:00,6.244,0.024,10.348,6.736,5.848,0.336,0.121,0.0,0.194,0.137,2.064,0.816,,,,,,5.787,0.024,,6.599,3.784,0.16,0.2,,,,,,,29.2,0.336,2.516,0.816,0.0,16.194,0.36,0.0,0.0,0.0
2025-06-04 13:00:00+00:00,4.944,0.204,8.42,5.284,4.608,0.36,0.116,0.005,0.186,0.133,0.308,1.028,,,,,,4.468,0.199,,5.151,4.3,0.208,0.168,,,,,,,23.46,0.36,0.748,1.028,0.0,14.117999999999999,0.376,0.0,0.0,0.0
2025-06-04 13:15:00+00:00,5.3,2.796,9.492,5.48,5.14,0.348,0.134,0.076,0.238,0.148,1.056,0.676,,,,,,4.818,2.72,,5.332,4.084,0.22,0.22,,,,,,,28.208000000000002,0.348,1.6520000000000001,0.676,0.0,16.954,0.44,0.0,0.0,0.0
2025-06-04 13:30:00+00:00,5.804,4.752,10.824,6.032,5.604,0.38,0.337,0.296,0.636,0.375,1.232,0.596,,,,,,5.087,4.456,,5.657,4.372,0.212,0.292,,,,,,,33.016000000000005,0.38,2.8760000000000003,0.596,0.0,19.572,0.504,0.0,0.0,0.0
2025-06-04 13:45:00+00:00,4.804,3.632,8.768,5.204,4.38,0.516,0.472,0.4,0.907,0.573,0.348,0.524,,,,,,3.816,3.232,,4.631,4.032,0.208,0.3,,,,,,,26.788,0.516,2.6999999999999997,0.524,0.0,15.711,0.508,0.0,0.0,0.0
2025-06-04 14:00:00+00:00,3.112,2.132,5.096,3.296,2.804,0.448,0.318,0.254,0.539,0.393,0.304,0.576,,,,,,2.346,1.878,,2.903,2.5,0.32,0.316,,,,,,,16.439999999999998,0.448,1.8080000000000003,0.576,0.0,9.627,0.636,0.0,0.0,0.0
2025-06-04 14:15:00+00:00,3.096,2.448,5.888,3.216,2.1,0.352,0.295,0.263,0.589,0.345,0.216,0.404,,,,,,2.449,2.185,,2.871,1.884,0.3,1.036,,,,,,,16.748,0.352,1.708,0.404,0.0,9.389000000000001,1.336,0.0,0.0,0.0
2025-06-04 14:30:00+00:00,2.412,1.344,3.944,2.38,2.056,2.288,0.023,0.247,0.624,0.438,1.78,0.552,,,,,,0.101,1.097,,1.942,0.276,0.196,1.24,,,,,,,12.136,2.288,3.112,0.552,0.0,3.4159999999999995,1.436,0.0,0.0,0.0
2025-06-04 14:45:00+00:00,3.356,2.556,7.448,3.324,3.424,1.356,0.123,0.157,0.419,0.205,2.552,0.636,,,,,,1.877,2.399,,3.119,0.872,0.184,0.18,,,,,,,20.107999999999997,1.356,3.456,0.636,0.0,8.267,0.364,0.0,0.0,0.0
2025-06-04 15:00:00+00:00,2.868,2.26,7.808,2.876,3.292,0.916,0.089,0.103,0.328,0.132,1.96,0.656,,,,,,1.863,2.157,,2.744,1.332,0.144,1.632,,,,,,,19.104,0.916,2.612,0.656,0.0,8.096,1.7759999999999998,0.0,0.0,0.0
2025-06-04 15:15:00+00:00,2.32,2.24,7.572,2.46,3.192,0.528,0.209,0.262,0.79,0.287,0.352,0.804,,,,,,1.583,1.978,,2.173,2.84,0.124,1.032,,,,,,,17.784000000000002,0.528,1.9,0.804,0.0,8.574,1.1560000000000001,0.0,0.0,0.0
2025-06-04 15:30:00+00:00,2.336,2.496,8.26,2.276,3.436,0.408,0.417,0.54,1.611,0.492,0.316,0.808,,,,,,1.511,1.956,,1.784,3.12,0.132,0.196,,,,,,,18.804,0.408,3.376,0.808,0.0,8.370999999999999,0.328,0.0,0.0,0.0
2025-06-04 15:45:00+00:00,1.996,1.996,7.016,1.848,2.932,0.392,0.088,0.111,0.359,0.102,0.3,0.5,,,,,,1.516,1.885,,1.746,2.632,0.124,1.184,,,,,,,15.788,0.392,0.96,0.5,0.0,7.779,1.3079999999999998,0.0,0.0,0.0
2025-06-04 16:00:00+00:00,1.484,1.204,5.62,1.272,2.152,0.396,0.112,0.124,0.518,0.13,0.336,0.572,,,,,,0.976,1.08,,1.142,1.816,0.08,1.72,,,,,,,11.732,0.396,1.22,0.572,0.0,5.014,1.8,0.0,0.0,0.0
2025-06-04 16:15:00+00:00,1.288,0.936,6.088,1.176,2.144,0.348,0.229,0.228,1.325,0.286,0.436,0.64,,,,,,0.711,0.708,,0.89,1.708,0.088,0.564,,,,,,,11.632000000000001,0.348,2.504,0.64,0.0,4.017,0.6519999999999999,0.0,0.0,0.0
2025-06-04 16:30:00+00:00,0.848,0.16,1.968,0.628,0.924,0.336,0.512,0.16,1.244,0.628,0.196,0.724,,,,,,0.0,0.0,,0.0,0.728,0.188,0.372,,,,,,,4.5280000000000005,0.336,2.74,0.724,0.0,0.728,0.56,0.0,0.0,0.0
2025-06-04 16:45:00+00:00,0.864,0.024,2.06,0.612,0.764,0.584,0.28,0.024,1.552,0.612,0.26,0.508,,,,,,0.0,0.0,,0.0,0.504,0.188,0.328,,,,,,,4.324,0.584,2.7279999999999998,0.508,0.0,0.504,0.516,0.0,0.0,0.0
2025-06-04 17:00:00+00:00,0.788,0.024,1.772,0.588,0.712,0.788,0.0,0.024,1.196,0.576,0.252,0.552,,,,,,0.0,0.0,,0.012,0.46,0.184,0.304,,,,,,,3.8840000000000003,0.788,2.048,0.552,0.0,0.47200000000000003,0.488,0.0,0.0,0.0
2025-06-04 17:15:00+00:00,0.488,0.028,0.576,0.18,0.176,0.488,0.0,0.028,0.0,0.18,0.176,0.576,,,,,,0.0,0.0,,0.0,0.0,0.58,0.272,,,,,,,1.448,0.488,0.384,0.576,0.0,0.0,0.852,0.0,0.0,0.0
2025-06-04 17:30:00+00:00,0.432,0.02,0.444,0.06,0.148,0.344,0.088,0.02,0.0,0.06,0.148,0.444,,,,,,0.0,0.0,,0.0,0.0,0.344,0.184,,,,,,,1.1039999999999999,0.344,0.31599999999999995,0.444,0.0,0.0,0.528,0.0,0.0,0.0
2025-06-04 17:45:00+00:00,0.528,0.024,0.704,0.004,0.34,0.356,0.172,0.024,0.0,0.004,0.34,0.704,,,,,,0.0,0.0,,0.0,0.0,0.128,0.172,,,,,,,1.6,0.356,0.54,0.704,0.0,0.0,0.3,0.0,0.0,0.0
2025-06-04 18:00:00+00:00,0.484,0.016,0.592,0.008,0.216,0.308,0.176,0.016,0.0,0.008,0.216,0.592,,,,,,0.0,0.0,,0.0,0.0,0.296,0.22,,,,,,,1.316,0.308,0.41600000000000004,0.592,0.0,0.0,0.516,0.0,0.0,0.0
2025-06-04 18:15:00+00:00,0.304,0.028,0.296,0.008,0.024,0.304,0.0,0.028,0.0,0.008,0.024,0.296,,,,,,0.0,0.0,,0.0,0.0,0.304,0.2,,,,,,,0.66,0.304,0.060000000000000005,0.296,0.0,0.0,0.504,0.0,0.0,0.0
2025-06-04 18:30:00+00:00,0.18,0.024,0.116,0.0,0.0,0.18,0.0,0.024,0.0,0.0,0.0,0.116,,,,,,0.0,0.0,,0.0,0.0,0.332,0.172,,,,,,,0.32,0.18,0.024,0.116,0.0,0.0,0.504,0.0,0.0,0.0
2025-06-04 18:45:00+00:00,0.092,0.02,0.028,0.0,0.0,0.092,0.0,0.02,0.0,0.0,0.0,0.028,,,,,,0.0,0.0,,0.0,0.0,0.332,0.172,,,,,,,0.14,0.092,0.02,0.028,0.0,0.0,0.504,0.0,0.0,0.0
2025-06-04 19:00:00+00:00,0.052,0.02,0.008,0.0,0.0,0.052,0.0,0.02,0.0,0.0,0.0,0.008,,,,,,0.0,0.0,,0.0,0.0,0.324,0.108,,,,,,,0.07999999999999999,0.052,0.02,0.008,0.0,0.0,0.432,0.0,0.0,0.0
2025-06-04 19:15:00+00:00,0.012,0.02,0.0,0.0,0.0,0.012,0.0,0.02,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.344,0.112,,,,,,,0.032,0.012,0.02,0.0,0.0,0.0,0.45599999999999996,0.0,0.0,0.0
2025-06-04 19:30:00+00:00,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.556,0.888,,,,,,,0.02,0.0,0.02,0.0,0.0,0.0,1.444,0.0,0.0,0.0
2025-06-04 19:45:00+00:00,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.296,2.58,,,,,,,0.024,0.0,0.024,0.0,0.0,0.0,2.876,0.0,0.0,0.0
2025-06-04 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.26,3.98,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0
2025-06-04 20:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.292,2.092,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.384,0.0,0.0,0.0
2025-06-04 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.156,1.244,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0
2025-06-04 20:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.136,0.572,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.708,0.0,0.0,0.0
2025-06-04 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.108,0.308,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.416,0.0,0.0,0.0
2025-06-04 21:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.06,0.176,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.0,0.0,0.0
2025-06-04 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.128,0.092,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0
2025-06-04 21:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.12,0.08,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2025-06-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.12,0.08,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2025-06-04 22:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.104,0.156,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0
2025-06-04 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.068,0.156,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.0,0.0,0.0
2025-06-04 22:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.092,0.152,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.0,0.0,0.0
2025-06-04 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.116,0.072,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.0
2025-06-04 23:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.116,0.068,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0.0,0.0,0.0
2025-06-04 23:30:00+00:00,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.084,0.068,,,,,,,0.004,0.0,0.004,0.0,0.0,0.0,0.15200000000000002,0.0,0.0,0.0
2025-06-04 23:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.088,0.112,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2025-06-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.116,0.156,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.272,0.0,0.0,0.0
2025-06-05 00:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.336,0.156,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.492,0.0,0.0,0.0
2025-06-05 00:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.136,0.108,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.0,0.0,0.0
2025-06-05 00:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.148,0.076,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.22399999999999998,0.0,0.0,0.0
2025-06-05 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.128,0.068,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.0,0.0,0.0
