startedAt;percentage_cons;percentage_cons;percentage_cons;percentage_cons;percentage_cons;percentage_cons;percentage_cons;percentage_cons;valuecons;valuecons;valuecons;valuecons;valuecons;valuecons;valuecons;valuecons;total_sum_cons
2025-07-01 04:30:00+00:00;21.698;1.887;7.547;45.283;0.0;18.396;5.189;0.0;0.046;0.004;0.016;0.096;0.0;0.039;0.011;0.0;0.212
2025-07-01 04:45:00+00:00;31.711;1.342;11.577;40.436;0.0;12.752;2.181;0.0;0.189;0.008;0.069;0.241;0.0;0.076;0.013;0.0;0.596
2025-07-01 05:00:00+00:00;8.898;2.684;45.48;25.0;0.0;13.842;4.096;0.0;0.063;0.019;0.322;0.177;0.0;0.098;0.029;0.0;0.7080000000000001
2025-07-01 05:15:00+00:00;10.997;1.582;64.32;10.443;0.0;8.861;3.797;0.0;0.139;0.02;0.813;0.132;0.0;0.112;0.048;0.0;1.264
2025-07-01 05:30:00+00:00;15.318;2.89;57.731;5.275;0.0;14.379;4.408;0.0;0.212;0.04;0.799;0.073;0.0;0.199;0.061;0.0;1.3840000000000001
2025-07-01 05:45:00+00:00;23.923;0.837;6.818;4.306;0.0;47.847;16.268;0.0;0.2;0.007;0.057;0.036;0.0;0.4;0.136;0.0;0.8360000000000001
2025-07-01 06:00:00+00:00;23.474;1.056;5.986;5.164;0.0;34.742;29.577;0.0;0.2;0.009;0.051;0.044;0.0;0.296;0.252;0.0;0.852
2025-07-01 06:15:00+00:00;24.088;0.0;0.0;0.0;0.0;26.642;49.27;0.0;0.264;0.0;0.0;0.0;0.0;0.292;0.54;0.0;1.096
2025-07-01 06:30:00+00:00;24.727;0.0;0.0;0.0;0.0;26.182;49.091;0.0;0.272;0.0;0.0;0.0;0.0;0.288;0.54;0.0;1.1
2025-07-01 06:45:00+00:00;24.291;0.0;0.0;0.405;0.0;39.676;35.628;0.0;0.24;0.0;0.0;0.004;0.0;0.392;0.352;0.0;0.988
2025-07-01 07:00:00+00:00;18.023;0.0;0.0;11.628;0.0;27.616;42.733;0.0;0.248;0.0;0.0;0.16;0.0;0.38;0.588;0.0;1.376
2025-07-01 07:15:00+00:00;37.209;0.0;0.0;0.0;0.0;32.558;30.233;0.0;0.32;0.0;0.0;0.0;0.0;0.28;0.26;0.0;0.8600000000000001
2025-07-01 07:30:00+00:00;18.507;0.0;0.0;31.642;0.0;24.776;25.075;0.0;0.248;0.0;0.0;0.424;0.0;0.332;0.336;0.0;1.34
2025-07-01 07:45:00+00:00;21.168;0.0;0.0;11.314;0.0;26.642;40.876;0.0;0.232;0.0;0.0;0.124;0.0;0.292;0.448;0.0;1.096
2025-07-01 08:00:00+00:00;13.027;0.0;0.0;21.073;0.0;12.835;53.065;0.0;0.272;0.0;0.0;0.44;0.0;0.268;1.108;0.0;2.088
2025-07-01 08:15:00+00:00;12.69;0.0;0.0;20.643;0.0;17.766;48.9;0.0;0.3;0.0;0.0;0.488;0.0;0.42;1.156;0.0;2.364
2025-07-01 08:30:00+00:00;46.976;0.0;0.0;5.405;0.0;12.355;35.264;0.0;1.46;0.0;0.0;0.168;0.0;0.384;1.096;0.0;3.108
2025-07-01 08:45:00+00:00;56.888;0.0;0.0;0.0;0.0;8.789;34.323;0.0;1.916;0.0;0.0;0.0;0.0;0.296;1.156;0.0;3.368
2025-07-01 09:00:00+00:00;10.856;0.0;0.0;0.0;0.0;46.33;42.813;0.0;0.284;0.0;0.0;0.0;0.0;1.212;1.12;0.0;2.616
2025-07-01 09:15:00+00:00;10.059;0.0;0.0;0.0;0.0;47.633;42.308;0.0;0.272;0.0;0.0;0.0;0.0;1.288;1.144;0.0;2.7039999999999997
2025-07-01 09:30:00+00:00;9.105;0.0;0.0;0.0;0.0;46.154;44.741;0.0;0.232;0.0;0.0;0.0;0.0;1.176;1.14;0.0;2.548
2025-07-01 09:45:00+00:00;9.329;0.0;0.0;0.0;0.0;45.336;45.336;0.0;0.228;0.0;0.0;0.0;0.0;1.108;1.108;0.0;2.444
2025-07-01 10:00:00+00:00;11.078;0.0;0.0;0.0;0.0;46.677;42.245;0.0;0.3;0.0;0.0;0.0;0.0;1.264;1.144;0.0;2.708
2025-07-01 10:15:00+00:00;9.254;0.0;0.0;0.0;0.0;45.075;45.672;0.0;0.248;0.0;0.0;0.0;0.0;1.208;1.224;0.0;2.6799999999999997
2025-07-01 10:30:00+00:00;2.714;0.0;0.0;12.723;0.0;23.664;60.899;0.0;0.128;0.0;0.0;0.6;0.0;1.116;2.872;0.0;4.716
2025-07-01 10:45:00+00:00;2.764;0.0;0.0;27.782;0.0;20.041;49.413;0.0;0.16;0.0;0.0;1.608;0.0;1.16;2.86;0.0;5.788
2025-07-01 11:00:00+00:00;4.63;0.0;0.0;40.048;0.0;16.597;38.725;0.0;0.308;0.0;0.0;2.664;0.0;1.104;2.576;0.0;6.652
2025-07-01 11:15:00+00:00;4.224;0.0;0.0;48.58;0.0;21.049;26.147;0.0;0.232;0.0;0.0;2.668;0.0;1.156;1.436;0.0;5.492
2025-07-01 11:30:00+00:00;3.776;0.0;0.0;53.405;0.0;20.634;22.185;0.0;0.224;0.0;0.0;3.168;0.0;1.224;1.316;0.0;5.932
2025-07-01 11:45:00+00:00;5.556;0.0;0.0;50.0;0.0;21.449;22.996;0.0;0.316;0.0;0.0;2.844;0.0;1.22;1.308;0.0;5.688
2025-07-01 12:00:00+00:00;17.514;0.0;0.0;44.044;0.0;18.609;19.833;0.0;1.088;0.0;0.0;2.736;0.0;1.156;1.232;0.0;6.212
2025-07-01 12:15:00+00:00;30.161;0.0;0.0;38.326;0.0;14.717;16.797;0.0;2.32;0.0;0.0;2.948;0.0;1.132;1.292;0.0;7.692
2025-07-01 12:30:00+00:00;8.087;0.0;0.0;44.395;0.0;16.788;30.731;0.0;0.58;0.0;0.0;3.184;0.0;1.204;2.204;0.0;7.172000000000001
2025-07-01 12:45:00+00:00;5.305;0.0;0.0;47.992;0.0;16.411;30.293;0.0;0.428;0.0;0.0;3.872;0.0;1.324;2.444;0.0;8.068
2025-07-01 13:00:00+00:00;5.441;0.0;0.0;53.446;0.0;20.314;20.798;0.0;0.36;0.0;0.0;3.536;0.0;1.344;1.376;0.0;6.616
2025-07-01 13:15:00+00:00;6.763;0.0;0.0;40.274;0.0;27.508;25.456;0.0;0.356;0.0;0.0;2.12;0.0;1.448;1.34;0.0;5.264
2025-07-01 13:30:00+00:00;28.447;0.0;0.0;5.34;0.0;32.524;33.689;0.0;1.172;0.0;0.0;0.22;0.0;1.34;1.388;0.0;4.12
2025-07-01 13:45:00+00:00;14.213;0.0;0.0;0.0;0.0;42.254;43.534;0.0;0.444;0.0;0.0;0.0;0.0;1.32;1.36;0.0;3.124
2025-07-01 14:00:00+00:00;26.196;0.0;0.0;0.0;0.0;35.109;38.696;0.0;0.964;0.0;0.0;0.0;0.0;1.292;1.424;0.0;3.6799999999999997
2025-07-01 14:15:00+00:00;17.81;0.0;0.0;0.0;0.0;41.482;40.708;0.0;0.644;0.0;0.0;0.0;0.0;1.5;1.472;0.0;3.616
2025-07-01 14:30:00+00:00;12.963;0.0;0.0;0.093;0.0;32.5;54.444;0.0;0.56;0.0;0.0;0.004;0.0;1.404;2.352;0.0;4.32
2025-07-01 14:45:00+00:00;11.385;0.0;0.0;0.239;0.0;26.274;62.102;0.0;0.572;0.0;0.0;0.012;0.0;1.32;3.12;0.0;5.024
2025-07-01 15:00:00+00:00;19.333;0.0;0.0;0.095;0.0;31.143;49.429;0.0;0.812;0.0;0.0;0.004;0.0;1.308;2.076;0.0;4.2
2025-07-01 15:15:00+00:00;42.848;0.0;0.0;0.064;0.0;20.941;36.147;0.0;2.66;0.0;0.0;0.004;0.0;1.3;2.244;0.0;6.208
2025-07-01 15:30:00+00:00;33.443;0.0;0.0;0.0;0.0;26.376;40.181;0.0;1.628;0.0;0.0;0.0;0.0;1.284;1.956;0.0;4.868
2025-07-01 15:45:00+00:00;9.918;0.0;0.0;0.0;0.0;37.34;52.742;0.0;0.34;0.0;0.0;0.0;0.0;1.28;1.808;0.0;3.428
2025-07-01 16:00:00+00:00;11.879;0.0;0.0;0.084;0.0;28.475;59.562;0.0;0.564;0.0;0.0;0.004;0.0;1.352;2.828;0.0;4.747999999999999
2025-07-01 16:15:00+00:00;13.571;0.0;0.0;0.0;0.0;27.905;58.524;0.0;0.64;0.0;0.0;0.0;0.0;1.316;2.76;0.0;4.716
2025-07-01 16:30:00+00:00;15.359;0.0;0.0;0.0;0.0;34.586;50.055;0.0;0.556;0.0;0.0;0.0;0.0;1.252;1.812;0.0;3.62
2025-07-01 16:45:00+00:00;16.888;0.0;0.0;0.0;0.0;39.096;43.617;0.399;0.508;0.0;0.0;0.0;0.0;1.176;1.312;0.012;3.008
2025-07-01 17:00:00+00:00;27.159;0.0;0.0;0.0;0.0;16.641;51.648;4.553;0.692;0.0;0.0;0.0;0.0;0.424;1.316;0.116;2.548
2025-07-01 17:15:00+00:00;19.61;0.0;0.0;0.0;0.0;10.962;48.112;21.315;0.644;0.0;0.0;0.0;0.0;0.36;1.58;0.7;3.284
2025-07-01 17:30:00+00:00;8.24;0.0;0.0;0.0;0.0;9.263;35.037;47.46;0.266;0.0;0.0;0.0;0.0;0.299;1.131;1.532;3.2279999999999998
2025-07-01 17:45:00+00:00;10.103;0.0;0.0;0.0;0.0;14.298;42.509;33.091;0.236;0.0;0.0;0.0;0.0;0.334;0.993;0.773;2.3360000000000003
2025-07-01 18:00:00+00:00;15.169;0.0;0.0;0.0;0.0;13.146;46.404;25.281;0.27;0.0;0.0;0.0;0.0;0.234;0.826;0.45;1.78
2025-07-01 18:15:00+00:00;17.376;0.0;0.0;0.0;0.0;16.844;55.585;10.195;0.196;0.0;0.0;0.0;0.0;0.19;0.627;0.115;1.1280000000000001
2025-07-01 18:30:00+00:00;14.85;0.0;0.0;0.0;0.0;14.474;50.752;19.925;0.079;0.0;0.0;0.0;0.0;0.077;0.27;0.106;0.532
2025-07-01 18:45:00+00:00;25.0;0.0;0.0;0.0;0.0;8.333;45.833;20.833;0.006;0.0;0.0;0.0;0.0;0.002;0.011;0.005;0.024
2025-07-01 19:00:00+00:00;20.833;0.0;8.333;0.0;0.0;8.333;41.667;20.833;0.005;0.0;0.002;0.0;0.0;0.002;0.01;0.005;0.024
2025-07-01 19:15:00+00:00;10.714;0.0;21.429;0.0;0.0;14.286;32.143;21.429;0.003;0.0;0.006;0.0;0.0;0.004;0.009;0.006;0.028
2025-07-01 19:30:00+00:00;0.0;25.0;0.0;25.0;0.0;0.0;25.0;25.0;0.0;0.001;0.0;0.001;0.0;0.0;0.001;0.001;0.004
2025-07-01 19:45:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-01 20:00:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-01 20:15:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-01 20:30:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-01 20:45:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-01 21:00:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-01 21:15:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-01 21:30:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-01 21:45:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-01 22:00:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-01 22:15:00+00:00;0.0;0.0;0.0;50.0;0.0;25.0;25.0;0.0;0.0;0.0;0.0;0.002;0.0;0.001;0.001;0.0;0.004
2025-07-01 22:30:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-01 22:45:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-01 23:00:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-01 23:15:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-01 23:30:00+00:00;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004;0.0;0.0;0.0;0.0;0.004
2025-07-01 23:45:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-02 00:00:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-02 00:15:00+00:00;0.0;0.0;25.0;50.0;0.0;25.0;0.0;0.0;0.0;0.0;0.001;0.002;0.0;0.001;0.0;0.0;0.004
2025-07-02 00:30:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-02 00:45:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-02 01:00:00+00:00;0.0;0.0;25.0;50.0;0.0;0.0;25.0;0.0;0.0;0.0;0.001;0.002;0.0;0.0;0.001;0.0;0.004
2025-07-02 01:15:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-02 01:30:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-02 01:45:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-02 02:00:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-02 02:15:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-02 02:30:00+00:00;0.0;0.0;25.0;50.0;0.0;25.0;0.0;0.0;0.0;0.0;0.001;0.002;0.0;0.001;0.0;0.0;0.004
2025-07-02 02:45:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-02 03:00:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-02 03:15:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-02 03:30:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-02 03:45:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-02 04:00:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-02 04:15:00+00:00;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-07-02 04:30:00+00:00;5.147;0.0;36.765;26.471;0.0;9.559;22.059;0.0;0.007;0.0;0.05;0.036;0.0;0.013;0.03;0.0;0.136
2025-07-02 04:45:00+00:00;17.659;0.595;4.365;31.944;0.0;13.492;31.944;0.0;0.089;0.003;0.022;0.161;0.0;0.068;0.161;0.0;0.504
2025-07-02 05:00:00+00:00;10.455;0.0;5.909;27.273;0.0;15.0;41.364;0.0;0.023;0.0;0.013;0.06;0.0;0.033;0.091;0.0;0.22
2025-07-02 05:15:00+00:00;18.182;0.884;13.636;18.561;0.0;11.742;36.995;0.0;0.144;0.007;0.108;0.147;0.0;0.093;0.293;0.0;0.792
2025-07-02 05:30:00+00:00;16.473;0.0;2.132;12.597;0.0;16.182;52.616;0.0;0.17;0.0;0.022;0.13;0.0;0.167;0.543;0.0;1.032
2025-07-02 05:45:00+00:00;28.324;0.674;8.96;2.89;0.0;15.029;44.123;0.0;0.588;0.014;0.186;0.06;0.0;0.312;0.916;0.0;2.076
2025-07-02 06:00:00+00:00;61.315;0.0;0.0;6.19;0.0;8.607;23.888;0.0;2.536;0.0;0.0;0.256;0.0;0.356;0.988;0.0;4.136
2025-07-02 06:15:00+00:00;17.159;0.438;14.23;0.646;0.0;42.435;25.092;0.0;0.744;0.019;0.617;0.028;0.0;1.84;1.088;0.0;4.336
2025-07-02 06:30:00+00:00;4.075;0.121;24.948;0.0;0.0;40.055;30.801;0.0;0.236;0.007;1.445;0.0;0.0;2.32;1.784;0.0;5.792
2025-07-02 06:45:00+00:00;5.204;0.116;5.925;0.0;0.0;54.461;34.294;0.0;0.224;0.005;0.255;0.0;0.0;2.344;1.476;0.0;4.304
2025-07-02 07:00:00+00:00;6.15;0.0;0.0;20.91;0.0;34.686;38.253;0.0;0.2;0.0;0.0;0.68;0.0;1.128;1.244;0.0;3.252
2025-07-02 07:15:00+00:00;11.817;0.0;0.0;4.938;0.0;30.159;53.086;0.0;0.268;0.0;0.0;0.112;0.0;0.684;1.204;0.0;2.268
2025-07-02 07:30:00+00:00;11.377;0.0;0.0;2.994;0.0;22.954;62.675;0.0;0.228;0.0;0.0;0.06;0.0;0.46;1.256;0.0;2.004
2025-07-02 07:45:00+00:00;8.81;0.0;0.0;0.0;0.0;20.952;70.238;0.0;0.148;0.0;0.0;0.0;0.0;0.352;1.18;0.0;1.68
2025-07-02 08:00:00+00:00;15.121;0.0;0.0;0.0;0.0;18.952;65.927;0.0;0.3;0.0;0.0;0.0;0.0;0.376;1.308;0.0;1.984
2025-07-02 08:15:00+00:00;11.546;0.0;0.0;0.0;0.0;19.765;68.689;0.0;0.236;0.0;0.0;0.0;0.0;0.404;1.404;0.0;2.044
2025-07-02 08:30:00+00:00;3.747;0.0;0.0;0.0;0.0;12.955;83.298;0.0;0.14;0.0;0.0;0.0;0.0;0.484;3.112;0.0;3.736
2025-07-02 08:45:00+00:00;7.739;0.0;0.0;0.0;0.0;11.366;80.895;0.0;0.256;0.0;0.0;0.0;0.0;0.376;2.676;0.0;3.3080000000000003
2025-07-02 09:00:00+00:00;13.672;0.0;0.0;0.0;0.0;18.945;67.383;0.0;0.28;0.0;0.0;0.0;0.0;0.388;1.38;0.0;2.048
2025-07-02 09:15:00+00:00;10.275;0.0;0.0;0.0;0.0;31.193;58.532;0.0;0.224;0.0;0.0;0.0;0.0;0.68;1.276;0.0;2.1799999999999997
2025-07-02 09:30:00+00:00;5.357;0.0;0.0;0.0;0.0;38.75;55.893;0.0;0.12;0.0;0.0;0.0;0.0;0.868;1.252;0.0;2.24
2025-07-02 09:45:00+00:00;12.336;0.0;0.0;0.0;0.0;36.02;51.645;0.0;0.3;0.0;0.0;0.0;0.0;0.876;1.256;0.0;2.432
2025-07-02 10:00:00+00:00;9.783;0.0;0.0;0.155;0.0;42.236;47.826;0.0;0.252;0.0;0.0;0.004;0.0;1.088;1.232;0.0;2.576
2025-07-02 10:15:00+00:00;5.484;0.0;0.0;0.323;0.0;44.032;50.161;0.0;0.136;0.0;0.0;0.008;0.0;1.092;1.244;0.0;2.4800000000000004
2025-07-02 10:30:00+00:00;20.737;0.0;0.0;0.273;0.0;36.153;42.838;0.0;0.608;0.0;0.0;0.008;0.0;1.06;1.256;0.0;2.9320000000000004
2025-07-02 10:45:00+00:00;32.842;0.0;0.0;37.752;0.0;12.602;16.803;0.0;2.408;0.0;0.0;2.768;0.0;0.924;1.232;0.0;7.332
2025-07-02 11:00:00+00:00;11.041;0.0;0.0;53.932;0.0;9.929;25.099;0.0;0.556;0.0;0.0;2.716;0.0;0.5;1.264;0.0;5.0360000000000005
2025-07-02 11:15:00+00:00;3.951;0.0;0.0;58.436;0.0;11.934;25.679;0.0;0.192;0.0;0.0;2.84;0.0;0.58;1.248;0.0;4.859999999999999
2025-07-02 11:30:00+00:00;20.646;0.0;0.0;0.0;0.0;19.21;60.144;0.0;0.46;0.0;0.0;0.0;0.0;0.428;1.34;0.0;2.2279999999999998
2025-07-02 11:45:00+00:00;13.136;0.0;0.0;0.0;0.0;19.068;67.797;0.0;0.248;0.0;0.0;0.0;0.0;0.36;1.28;0.0;1.8880000000000001
2025-07-02 12:00:00+00:00;13.043;0.0;0.0;0.0;0.0;19.462;67.495;0.0;0.252;0.0;0.0;0.0;0.0;0.376;1.304;0.0;1.9320000000000002
2025-07-02 12:15:00+00:00;12.579;0.0;0.0;0.0;0.0;19.497;67.925;0.0;0.24;0.0;0.0;0.0;0.0;0.372;1.296;0.0;1.9080000000000001
2025-07-02 12:30:00+00:00;15.504;0.0;0.0;0.0;0.0;18.992;65.504;0.0;0.32;0.0;0.0;0.0;0.0;0.392;1.352;0.0;2.064
2025-07-02 12:45:00+00:00;11.765;0.0;0.0;0.0;0.0;20.404;67.831;0.0;0.256;0.0;0.0;0.0;0.0;0.444;1.476;0.0;2.176
2025-07-02 13:00:00+00:00;10.846;0.0;0.0;0.0;0.0;21.691;67.463;0.0;0.236;0.0;0.0;0.0;0.0;0.472;1.468;0.0;2.176
2025-07-02 13:15:00+00:00;10.385;0.0;0.0;0.0;0.0;17.885;71.731;0.0;0.216;0.0;0.0;0.0;0.0;0.372;1.492;0.0;2.08
2025-07-02 13:30:00+00:00;12.955;0.0;0.0;0.0;0.0;18.219;68.826;0.0;0.256;0.0;0.0;0.0;0.0;0.36;1.36;0.0;1.9760000000000002
2025-07-02 13:45:00+00:00;11.194;0.0;0.0;0.0;0.0;18.47;70.336;0.0;0.24;0.0;0.0;0.0;0.0;0.396;1.508;0.0;2.144
2025-07-02 14:00:00+00:00;6.178;0.0;0.0;0.0;0.0;10.471;83.351;0.0;0.236;0.0;0.0;0.0;0.0;0.4;3.184;0.0;3.8200000000000003
2025-07-02 14:15:00+00:00;10.811;0.0;0.0;0.0;0.0;20.36;68.829;0.0;0.24;0.0;0.0;0.0;0.0;0.452;1.528;0.0;2.2199999999999998
2025-07-02 14:30:00+00:00;13.153;0.0;0.0;0.0;0.0;26.306;60.542;0.0;0.272;0.0;0.0;0.0;0.0;0.544;1.252;0.0;2.068
2025-07-02 14:45:00+00:00;10.574;0.0;0.0;0.302;0.0;18.882;70.242;0.0;0.28;0.0;0.0;0.008;0.0;0.5;1.86;0.0;2.648
2025-07-02 15:00:00+00:00;5.701;0.0;0.0;0.0;0.0;8.947;47.902;37.451;0.288;0.0;0.0;0.0;0.0;0.452;2.42;1.892;5.052
2025-07-02 15:15:00+00:00;6.545;0.0;0.0;0.0;0.0;7.127;25.455;60.873;0.36;0.0;0.0;0.0;0.0;0.392;1.4;3.348;5.5
2025-07-02 15:30:00+00:00;13.882;0.0;0.0;0.0;0.0;6.818;22.42;56.88;0.904;0.0;0.0;0.0;0.0;0.444;1.46;3.704;6.5120000000000005
2025-07-02 15:45:00+00:00;15.139;0.0;0.0;0.0;0.0;5.57;17.87;61.421;1.136;0.0;0.0;0.0;0.0;0.418;1.341;4.609;7.504
2025-07-02 16:00:00+00:00;25.121;0.0;0.0;0.0;0.0;4.855;13.082;56.942;1.661;0.0;0.0;0.0;0.0;0.321;0.865;3.765;6.612
2025-07-02 16:15:00+00:00;14.198;0.0;0.0;0.0;0.0;5.006;21.04;59.755;0.882;0.0;0.0;0.0;0.0;0.311;1.307;3.712;6.212
2025-07-02 16:30:00+00:00;13.813;0.0;0.0;0.0;0.0;4.887;17.528;63.772;0.342;0.0;0.0;0.0;0.0;0.121;0.434;1.579;2.476
2025-07-02 16:45:00+00:00;9.47;0.0;10.606;0.0;0.0;4.167;13.258;62.5;0.025;0.0;0.028;0.0;0.0;0.011;0.035;0.165;0.264
2025-07-02 17:00:00+00:00;7.692;0.0;13.462;0.0;0.0;3.846;13.462;61.538;0.004;0.0;0.007;0.0;0.0;0.002;0.007;0.032;0.052000000000000005
2025-07-02 17:15:00+00:00;9.821;0.0;27.679;0.0;0.0;9.821;29.464;23.214;0.022;0.0;0.062;0.0;0.0;0.022;0.066;0.052;0.224
2025-07-02 17:30:00+00:00;20.37;0.926;17.593;0.0;0.0;12.963;17.593;30.556;0.044;0.002;0.038;0.0;0.0;0.028;0.038;0.066;0.216
2025-07-02 17:45:00+00:00;16.667;0.0;20.833;0.0;0.0;16.667;12.5;33.333;0.004;0.0;0.005;0.0;0.0;0.004;0.003;0.008;0.024
2025-07-02 18:00:00+00:00;6.25;0.0;6.25;0.0;0.0;9.375;9.375;68.75;0.002;0.0;0.002;0.0;0.0;0.003;0.003;0.022;0.032
2025-07-02 18:15:00+00:00;3.571;0.0;7.143;0.0;0.0;3.571;7.143;78.571;0.001;0.0;0.002;0.0;0.0;0.001;0.002;0.022;0.027999999999999997
