startedAt;percentage_cons;percentage_cons;valuecons;valuecons;total_sum_cons
;df-cons-Jessica;df-cons-Sebastien;df-cons-Jessica;df-cons-Sebastien;
2025-06-27 05:00:00+00:00;;;0.0;0.0;0.0
2025-06-27 05:15:00+00:00;;;0.0;0.0;0.0
2025-06-27 05:30:00+00:00;;;0.0;0.0;0.0
2025-06-27 05:45:00+00:00;;;0.0;0.0;0.0
2025-06-27 06:00:00+00:00;;;0.0;0.0;0.0
2025-06-27 06:15:00+00:00;;;0.0;0.0;0.0
2025-06-27 06:30:00+00:00;;;0.0;0.0;0.0
2025-06-27 06:45:00+00:00;60.714;39.286;0.034;0.022;0.056
2025-06-27 07:00:00+00:00;;;0.0;0.0;0.0
2025-06-27 07:15:00+00:00;;;0.0;0.0;0.0
2025-06-27 07:30:00+00:00;;;0.0;0.0;0.0
2025-06-27 07:45:00+00:00;;;0.0;0.0;0.0
2025-06-27 08:00:00+00:00;;;0.0;0.0;0.0
2025-06-27 08:15:00+00:00;;;0.0;0.0;0.0
2025-06-27 08:30:00+00:00;75.0;25.0;0.384;0.128;0.512
2025-06-27 08:45:00+00:00;40.0;60.0;0.08;0.12;0.2
2025-06-27 09:00:00+00:00;41.176;58.824;0.084;0.12;0.20400000000000001
2025-06-27 09:15:00+00:00;69.388;30.612;0.136;0.06;0.196
2025-06-27 09:30:00+00:00;;;0.0;0.0;0.0
2025-06-27 09:45:00+00:00;56.338;43.662;0.16;0.124;0.28400000000000003
2025-06-27 10:00:00+00:00;58.571;41.429;0.164;0.116;0.28
2025-06-27 10:15:00+00:00;57.353;42.647;0.156;0.116;0.272
2025-06-27 10:30:00+00:00;69.643;30.357;0.156;0.068;0.224
2025-06-27 10:45:00+00:00;;;0.0;0.0;0.0
2025-06-27 11:00:00+00:00;93.59;6.41;1.752;0.12;1.8719999999999999
2025-06-27 11:15:00+00:00;90.705;9.295;1.132;0.116;1.248
2025-06-27 11:30:00+00:00;88.652;11.348;1.0;0.128;1.1280000000000001
2025-06-27 11:45:00+00:00;93.365;6.635;1.576;0.112;1.6880000000000002
2025-06-27 12:00:00+00:00;95.406;4.594;1.08;0.052;1.1320000000000001
2025-06-27 12:15:00+00:00;83.636;16.364;0.552;0.108;0.66
2025-06-27 12:30:00+00:00;58.442;41.558;0.18;0.128;0.308
2025-06-27 12:45:00+00:00;59.74;40.26;0.184;0.124;0.308
2025-06-27 13:00:00+00:00;46.296;53.704;0.1;0.116;0.21600000000000003
2025-06-27 13:15:00+00:00;50.0;50.0;0.1;0.1;0.2
2025-06-27 13:30:00+00:00;66.667;33.333;0.128;0.064;0.192
2025-06-27 13:45:00+00:00;64.634;35.366;0.212;0.116;0.328
2025-06-27 14:00:00+00:00;59.155;40.845;0.168;0.116;0.28400000000000003
2025-06-27 14:15:00+00:00;59.722;40.278;0.172;0.116;0.288
2025-06-27 14:30:00+00:00;58.974;41.026;0.184;0.128;0.312
2025-06-27 14:45:00+00:00;55.385;44.615;0.144;0.116;0.26
2025-06-27 15:00:00+00:00;74.0;26.0;0.148;0.052;0.19999999999999998
2025-06-27 15:15:00+00:00;;;0.0;0.0;0.0
2025-06-27 15:30:00+00:00;;;0.0;0.0;0.0
2025-06-27 15:45:00+00:00;;;0.0;0.0;0.0
2025-06-27 16:00:00+00:00;;;0.0;0.0;0.0
2025-06-27 16:15:00+00:00;57.317;42.683;0.188;0.14;0.328
2025-06-27 16:30:00+00:00;;;0.0;0.0;0.0
2025-06-27 16:45:00+00:00;52.632;47.368;0.16;0.144;0.304
2025-06-27 17:00:00+00:00;42.268;57.732;0.164;0.224;0.388
2025-06-27 17:15:00+00:00;12.821;87.179;0.2;1.36;1.56
2025-06-27 17:30:00+00:00;39.167;60.833;0.188;0.292;0.48
2025-06-27 17:45:00+00:00;;;0.0;0.0;0.0
2025-06-27 18:00:00+00:00;;;0.0;0.0;0.0
2025-06-27 18:15:00+00:00;;;0.0;0.0;0.0
2025-06-27 18:30:00+00:00;;;0.0;0.0;0.0
2025-06-27 18:45:00+00:00;;;0.0;0.0;0.0
2025-06-27 19:00:00+00:00;;;0.0;0.0;0.0
2025-06-27 19:15:00+00:00;;;0.0;0.0;0.0
2025-06-27 19:30:00+00:00;;;0.0;0.0;0.0
2025-06-27 19:45:00+00:00;;;0.0;0.0;0.0
2025-06-27 20:00:00+00:00;;;0.0;0.0;0.0
2025-06-27 20:15:00+00:00;;;0.0;0.0;0.0
2025-06-27 20:30:00+00:00;;;0.0;0.0;0.0
2025-06-27 20:45:00+00:00;;;0.0;0.0;0.0
2025-06-27 21:00:00+00:00;;;0.0;0.0;0.0
2025-06-27 21:15:00+00:00;;;0.0;0.0;0.0
2025-06-27 21:30:00+00:00;;;0.0;0.0;0.0
2025-06-27 21:45:00+00:00;;;0.0;0.0;0.0
2025-06-27 22:00:00+00:00;;;0.0;0.0;0.0
2025-06-27 22:15:00+00:00;;;0.0;0.0;0.0
2025-06-27 22:30:00+00:00;;;0.0;0.0;0.0
2025-06-27 22:45:00+00:00;;;0.0;0.0;0.0
2025-06-27 23:00:00+00:00;;;0.0;0.0;0.0
2025-06-27 23:15:00+00:00;;;0.0;0.0;0.0
2025-06-27 23:30:00+00:00;;;0.0;0.0;0.0
2025-06-27 23:45:00+00:00;;;0.0;0.0;0.0
2025-06-28 00:00:00+00:00;;;0.0;0.0;0.0
2025-06-28 00:15:00+00:00;;;0.0;0.0;0.0
2025-06-28 00:30:00+00:00;;;0.0;0.0;0.0
2025-06-28 00:45:00+00:00;;;0.0;0.0;0.0
2025-06-28 01:00:00+00:00;;;0.0;0.0;0.0
2025-06-28 01:15:00+00:00;;;0.0;0.0;0.0
2025-06-28 01:30:00+00:00;;;0.0;0.0;0.0
2025-06-28 01:45:00+00:00;;;0.0;0.0;0.0
2025-06-28 02:00:00+00:00;;;0.0;0.0;0.0
2025-06-28 02:15:00+00:00;;;0.0;0.0;0.0
2025-06-28 02:30:00+00:00;;;0.0;0.0;0.0
2025-06-28 02:45:00+00:00;;;0.0;0.0;0.0
2025-06-28 03:00:00+00:00;;;0.0;0.0;0.0
2025-06-28 03:15:00+00:00;;;0.0;0.0;0.0
2025-06-28 03:30:00+00:00;;;0.0;0.0;0.0
2025-06-28 03:45:00+00:00;;;0.0;0.0;0.0
2025-06-28 04:00:00+00:00;;;0.0;0.0;0.0
2025-06-28 04:15:00+00:00;;;0.0;0.0;0.0
2025-06-28 04:30:00+00:00;;;0.0;0.0;0.0
2025-06-28 04:45:00+00:00;;;0.0;0.0;0.0
2025-06-28 05:00:00+00:00;;;0.0;0.0;0.0
2025-06-28 05:15:00+00:00;;;0.0;0.0;0.0
2025-06-28 05:30:00+00:00;;;0.0;0.0;0.0
2025-06-28 05:45:00+00:00;72.222;27.778;0.026;0.01;0.036
2025-06-28 06:00:00+00:00;66.146;33.854;0.127;0.065;0.192
2025-06-28 06:15:00+00:00;;;0.0;0.0;0.0
2025-06-28 06:30:00+00:00;;;0.0;0.0;0.0
2025-06-28 06:45:00+00:00;53.03;46.97;0.14;0.124;0.264
2025-06-28 07:00:00+00:00;44.643;55.357;0.1;0.124;0.224
2025-06-28 07:15:00+00:00;63.415;36.585;0.208;0.12;0.32799999999999996
2025-06-28 07:30:00+00:00;96.442;3.558;2.06;0.076;2.136
2025-06-28 07:45:00+00:00;84.118;15.882;0.572;0.108;0.6799999999999999
2025-06-28 08:00:00+00:00;38.532;61.468;0.168;0.268;0.43600000000000005
2025-06-28 08:15:00+00:00;43.878;56.122;0.172;0.22;0.392
2025-06-28 08:30:00+00:00;24.375;75.625;0.156;0.484;0.64
2025-06-28 08:45:00+00:00;39.394;60.606;0.156;0.24;0.396
2025-06-28 09:00:00+00:00;39.13;60.87;0.144;0.224;0.368
2025-06-28 09:15:00+00:00;36.0;64.0;0.072;0.128;0.2
2025-06-28 09:30:00+00:00;54.545;45.455;0.072;0.06;0.132
2025-06-28 09:45:00+00:00;42.5;57.5;0.068;0.092;0.16
2025-06-28 10:00:00+00:00;36.0;64.0;0.072;0.128;0.2
2025-06-28 10:15:00+00:00;47.368;52.632;0.108;0.12;0.22799999999999998
2025-06-28 10:30:00+00:00;51.724;48.276;0.18;0.168;0.348
2025-06-28 10:45:00+00:00;36.842;63.158;0.168;0.288;0.45599999999999996
2025-06-28 11:00:00+00:00;62.687;37.313;0.168;0.1;0.268
2025-06-28 11:15:00+00:00;52.778;47.222;0.152;0.136;0.28800000000000003
2025-06-28 11:30:00+00:00;53.521;46.479;0.152;0.132;0.28400000000000003
2025-06-28 11:45:00+00:00;38.462;61.538;0.08;0.128;0.20800000000000002
2025-06-28 12:00:00+00:00;32.075;67.925;0.068;0.144;0.212
2025-06-28 12:15:00+00:00;19.78;80.22;0.072;0.292;0.364
2025-06-28 12:30:00+00:00;28.049;71.951;0.092;0.236;0.32799999999999996
2025-06-28 12:45:00+00:00;91.623;8.377;1.4;0.128;1.528
2025-06-28 13:00:00+00:00;94.38;5.62;2.284;0.136;2.42
2025-06-28 13:15:00+00:00;65.625;34.375;0.252;0.132;0.384
2025-06-28 13:30:00+00:00;67.021;32.979;0.252;0.124;0.376
2025-06-28 13:45:00+00:00;80.198;19.802;0.324;0.08;0.404
2025-06-28 14:00:00+00:00;69.512;30.488;0.228;0.1;0.328
2025-06-28 14:15:00+00:00;65.591;34.409;0.244;0.128;0.372
2025-06-28 14:30:00+00:00;55.882;44.118;0.152;0.12;0.272
2025-06-28 14:45:00+00:00;55.882;44.118;0.152;0.12;0.272
2025-06-28 15:00:00+00:00;37.255;62.745;0.076;0.128;0.20400000000000001
2025-06-28 15:15:00+00:00;50.0;50.0;0.072;0.072;0.144
2025-06-28 15:30:00+00:00;42.5;57.5;0.068;0.092;0.16
2025-06-28 15:45:00+00:00;35.417;64.583;0.068;0.124;0.192
2025-06-28 16:00:00+00:00;40.741;59.259;0.088;0.128;0.216
2025-06-28 16:15:00+00:00;56.338;43.662;0.16;0.124;0.28400000000000003
2025-06-28 16:30:00+00:00;58.824;41.176;0.16;0.112;0.272
2025-06-28 16:45:00+00:00;73.077;26.923;0.152;0.056;0.208
2025-06-28 17:00:00+00:00;61.333;38.667;0.184;0.116;0.3
2025-06-28 17:15:00+00:00;59.494;40.506;0.188;0.128;0.316
2025-06-28 17:30:00+00:00;62.821;37.179;0.196;0.116;0.312
2025-06-28 17:45:00+00:00;64.706;35.294;0.22;0.12;0.33999999999999997
2025-06-28 18:00:00+00:00;65.357;34.643;0.183;0.097;0.28
2025-06-28 18:15:00+00:00;;;0.0;0.0;0.0
2025-06-28 18:30:00+00:00;;;0.0;0.0;0.0
2025-06-28 18:45:00+00:00;;;0.0;0.0;0.0
2025-06-28 19:00:00+00:00;;;0.0;0.0;0.0
2025-06-28 19:15:00+00:00;;;0.0;0.0;0.0
2025-06-28 19:30:00+00:00;;;0.0;0.0;0.0
2025-06-28 19:45:00+00:00;;;0.0;0.0;0.0
2025-06-28 20:00:00+00:00;;;0.0;0.0;0.0
2025-06-28 20:15:00+00:00;;;0.0;0.0;0.0
2025-06-28 20:30:00+00:00;;;0.0;0.0;0.0
2025-06-28 20:45:00+00:00;;;0.0;0.0;0.0
2025-06-28 21:00:00+00:00;;;0.0;0.0;0.0
2025-06-28 21:15:00+00:00;;;0.0;0.0;0.0
2025-06-28 21:30:00+00:00;;;0.0;0.0;0.0
2025-06-28 21:45:00+00:00;;;0.0;0.0;0.0
2025-06-28 22:00:00+00:00;;;0.0;0.0;0.0
2025-06-28 22:15:00+00:00;;;0.0;0.0;0.0
2025-06-28 22:30:00+00:00;;;0.0;0.0;0.0
2025-06-28 22:45:00+00:00;;;0.0;0.0;0.0
2025-06-28 23:00:00+00:00;;;0.0;0.0;0.0
2025-06-28 23:15:00+00:00;;;0.0;0.0;0.0
2025-06-28 23:30:00+00:00;;;0.0;0.0;0.0
2025-06-28 23:45:00+00:00;;;0.0;0.0;0.0
2025-06-29 00:00:00+00:00;;;0.0;0.0;0.0
2025-06-29 00:15:00+00:00;;;0.0;0.0;0.0
2025-06-29 00:30:00+00:00;;;0.0;0.0;0.0
2025-06-29 00:45:00+00:00;;;0.0;0.0;0.0
2025-06-29 01:00:00+00:00;;;0.0;0.0;0.0
2025-06-29 01:15:00+00:00;;;0.0;0.0;0.0
2025-06-29 01:30:00+00:00;;;0.0;0.0;0.0
2025-06-29 01:45:00+00:00;;;0.0;0.0;0.0
2025-06-29 02:00:00+00:00;;;0.0;0.0;0.0
2025-06-29 02:15:00+00:00;;;0.0;0.0;0.0
2025-06-29 02:30:00+00:00;;;0.0;0.0;0.0
2025-06-29 02:45:00+00:00;;;0.0;0.0;0.0
2025-06-29 03:00:00+00:00;;;0.0;0.0;0.0
2025-06-29 03:15:00+00:00;;;0.0;0.0;0.0
2025-06-29 03:30:00+00:00;;;0.0;0.0;0.0
2025-06-29 03:45:00+00:00;;;0.0;0.0;0.0
2025-06-29 04:00:00+00:00;;;0.0;0.0;0.0
2025-06-29 04:15:00+00:00;;;0.0;0.0;0.0
2025-06-29 04:30:00+00:00;;;0.0;0.0;0.0
2025-06-29 04:45:00+00:00;;;0.0;0.0;0.0
2025-06-29 05:00:00+00:00;;;0.0;0.0;0.0
2025-06-29 05:15:00+00:00;;;0.0;0.0;0.0
2025-06-29 05:30:00+00:00;;;0.0;0.0;0.0
2025-06-29 05:45:00+00:00;63.75;36.25;0.204;0.116;0.32
2025-06-29 06:00:00+00:00;63.281;36.719;0.162;0.094;0.256
2025-06-29 06:15:00+00:00;74.627;25.373;0.2;0.068;0.268
2025-06-29 06:30:00+00:00;63.636;36.364;0.196;0.112;0.308
2025-06-29 06:45:00+00:00;63.415;36.585;0.208;0.12;0.32799999999999996
2025-06-29 07:00:00+00:00;58.667;41.333;0.176;0.124;0.3
2025-06-29 07:15:00+00:00;44.828;55.172;0.104;0.128;0.23199999999999998
2025-06-29 07:30:00+00:00;47.273;52.727;0.104;0.116;0.22
2025-06-29 07:45:00+00:00;45.614;54.386;0.104;0.124;0.22799999999999998
2025-06-29 08:00:00+00:00;44.068;55.932;0.104;0.132;0.236
2025-06-29 08:15:00+00:00;52.174;47.826;0.144;0.132;0.276
2025-06-29 08:30:00+00:00;62.025;37.975;0.196;0.12;0.316
2025-06-29 08:45:00+00:00;25.888;74.112;0.204;0.584;0.7879999999999999
2025-06-29 09:00:00+00:00;37.903;62.097;0.188;0.308;0.496
2025-06-29 09:15:00+00:00;38.017;61.983;0.184;0.3;0.484
2025-06-29 09:30:00+00:00;69.388;30.612;0.68;0.3;0.98
2025-06-29 09:45:00+00:00;93.723;6.277;2.628;0.176;2.8040000000000003
2025-06-29 10:00:00+00:00;73.054;26.946;0.488;0.18;0.6679999999999999
2025-06-29 10:15:00+00:00;54.455;45.545;0.22;0.184;0.404
2025-06-29 10:30:00+00:00;71.622;28.378;0.424;0.168;0.592
2025-06-29 10:45:00+00:00;62.5;37.5;0.28;0.168;0.44800000000000006
2025-06-29 11:00:00+00:00;56.566;43.434;0.224;0.172;0.396
2025-06-29 11:15:00+00:00;50.575;49.425;0.176;0.172;0.348
2025-06-29 11:30:00+00:00;60.606;39.394;0.16;0.104;0.264
2025-06-29 11:45:00+00:00;62.903;37.097;0.156;0.092;0.248
2025-06-29 12:00:00+00:00;55.405;44.595;0.164;0.132;0.29600000000000004
2025-06-29 12:15:00+00:00;58.228;41.772;0.184;0.132;0.316
2025-06-29 12:30:00+00:00;50.769;49.231;0.132;0.128;0.26
2025-06-29 12:45:00+00:00;44.643;55.357;0.1;0.124;0.224
2025-06-29 13:00:00+00:00;40.625;59.375;0.104;0.152;0.256
2025-06-29 13:15:00+00:00;75.966;24.034;0.708;0.224;0.9319999999999999
2025-06-29 13:30:00+00:00;85.417;14.583;0.984;0.168;1.152
2025-06-29 13:45:00+00:00;94.981;5.019;3.028;0.16;3.188
2025-06-29 14:00:00+00:00;90.541;9.459;1.608;0.168;1.776
2025-06-29 14:15:00+00:00;93.786;6.214;2.596;0.172;2.7680000000000002
2025-06-29 14:30:00+00:00;95.57;4.43;3.452;0.16;3.612
2025-06-29 14:45:00+00:00;86.234;13.766;1.328;0.212;1.54
2025-06-29 15:00:00+00:00;86.667;13.333;1.144;0.176;1.3199999999999998
2025-06-29 15:15:00+00:00;93.614;6.386;2.58;0.176;2.7560000000000002
2025-06-29 15:30:00+00:00;89.673;10.327;1.424;0.164;1.5879999999999999
2025-06-29 15:45:00+00:00;61.947;38.053;0.28;0.172;0.452
2025-06-29 16:00:00+00:00;7.868;92.132;0.214;2.506;2.7199999999999998
2025-06-29 16:15:00+00:00;53.333;46.667;0.384;0.336;0.72
2025-06-29 16:30:00+00:00;92.195;7.805;2.268;0.192;2.46
2025-06-29 16:45:00+00:00;57.786;42.214;1.9;1.388;3.288
2025-06-29 17:00:00+00:00;58.654;41.346;0.305;0.215;0.52
2025-06-29 17:15:00+00:00;24.638;75.362;0.136;0.416;0.552
2025-06-29 17:30:00+00:00;31.395;68.605;0.162;0.354;0.516
2025-06-29 17:45:00+00:00;;;0.0;0.0;0.0
2025-06-29 18:00:00+00:00;;;0.0;0.0;0.0
2025-06-29 18:15:00+00:00;;;0.0;0.0;0.0
2025-06-29 18:30:00+00:00;;;0.0;0.0;0.0
2025-06-29 18:45:00+00:00;;;0.0;0.0;0.0
2025-06-29 19:00:00+00:00;;;0.0;0.0;0.0
2025-06-29 19:15:00+00:00;;;0.0;0.0;0.0
2025-06-29 19:30:00+00:00;;;0.0;0.0;0.0
2025-06-29 19:45:00+00:00;;;0.0;0.0;0.0
2025-06-29 20:00:00+00:00;;;0.0;0.0;0.0
2025-06-29 20:15:00+00:00;;;0.0;0.0;0.0
2025-06-29 20:30:00+00:00;;;0.0;0.0;0.0
2025-06-29 20:45:00+00:00;;;0.0;0.0;0.0
2025-06-29 21:00:00+00:00;;;0.0;0.0;0.0
2025-06-29 21:15:00+00:00;;;0.0;0.0;0.0
2025-06-29 21:30:00+00:00;;;0.0;0.0;0.0
2025-06-29 21:45:00+00:00;;;0.0;0.0;0.0
2025-06-29 22:00:00+00:00;;;0.0;0.0;0.0
2025-06-29 22:15:00+00:00;;;0.0;0.0;0.0
2025-06-29 22:30:00+00:00;;;0.0;0.0;0.0
2025-06-29 22:45:00+00:00;;;0.0;0.0;0.0
2025-06-29 23:00:00+00:00;;;0.0;0.0;0.0
2025-06-29 23:15:00+00:00;;;0.0;0.0;0.0
2025-06-29 23:30:00+00:00;;;0.0;0.0;0.0
2025-06-29 23:45:00+00:00;;;0.0;0.0;0.0
2025-06-30 00:00:00+00:00;;;0.0;0.0;0.0
2025-06-30 00:15:00+00:00;;;0.0;0.0;0.0
2025-06-30 00:30:00+00:00;;;0.0;0.0;0.0
2025-06-30 00:45:00+00:00;;;0.0;0.0;0.0
2025-06-30 01:00:00+00:00;;;0.0;0.0;0.0
2025-06-30 01:15:00+00:00;;;0.0;0.0;0.0
2025-06-30 01:30:00+00:00;;;0.0;0.0;0.0
2025-06-30 01:45:00+00:00;;;0.0;0.0;0.0
2025-06-30 02:00:00+00:00;;;0.0;0.0;0.0
2025-06-30 02:15:00+00:00;;;0.0;0.0;0.0
2025-06-30 02:30:00+00:00;;;0.0;0.0;0.0
2025-06-30 02:45:00+00:00;;;0.0;0.0;0.0
2025-06-30 03:00:00+00:00;;;0.0;0.0;0.0
2025-06-30 03:15:00+00:00;;;0.0;0.0;0.0
2025-06-30 03:30:00+00:00;;;0.0;0.0;0.0
2025-06-30 03:45:00+00:00;;;0.0;0.0;0.0
2025-06-30 04:00:00+00:00;;;0.0;0.0;0.0
2025-06-30 04:15:00+00:00;;;0.0;0.0;0.0
2025-06-30 04:30:00+00:00;;;0.0;0.0;0.0
2025-06-30 04:45:00+00:00;;;0.0;0.0;0.0
2025-06-30 05:00:00+00:00;;;0.0;0.0;0.0
2025-06-30 05:15:00+00:00;;;0.0;0.0;0.0
2025-06-30 05:30:00+00:00;;;0.0;0.0;0.0
2025-06-30 05:45:00+00:00;54.167;45.833;0.052;0.044;0.096
2025-06-30 06:00:00+00:00;57.143;42.857;0.16;0.12;0.28
2025-06-30 06:15:00+00:00;73.585;26.415;0.156;0.056;0.212
2025-06-30 06:30:00+00:00;63.529;36.471;0.216;0.124;0.33999999999999997
2025-06-30 06:45:00+00:00;92.466;7.534;1.62;0.132;1.7520000000000002
2025-06-30 07:00:00+00:00;58.108;41.892;0.172;0.124;0.296
2025-06-30 07:15:00+00:00;68.085;31.915;0.256;0.12;0.376
2025-06-30 07:30:00+00:00;71.963;28.037;0.308;0.12;0.428
2025-06-30 07:45:00+00:00;77.193;22.807;0.352;0.104;0.45599999999999996
2025-06-30 08:00:00+00:00;82.022;17.978;0.292;0.064;0.356
2025-06-30 08:15:00+00:00;74.359;25.641;0.348;0.12;0.46799999999999997
2025-06-30 08:30:00+00:00;42.254;57.746;0.24;0.328;0.5680000000000001
2025-06-30 08:45:00+00:00;61.798;38.202;0.22;0.136;0.356
2025-06-30 09:00:00+00:00;64.706;35.294;0.22;0.12;0.33999999999999997
2025-06-30 09:15:00+00:00;49.123;50.877;0.112;0.116;0.228
2025-06-30 09:30:00+00:00;71.429;28.571;0.2;0.08;0.28
2025-06-30 09:45:00+00:00;70.423;29.577;0.2;0.084;0.28400000000000003
2025-06-30 10:00:00+00:00;67.708;32.292;0.26;0.124;0.384
2025-06-30 10:15:00+00:00;70.408;29.592;0.276;0.116;0.392
2025-06-30 10:30:00+00:00;80.132;19.868;0.484;0.12;0.604
2025-06-30 10:45:00+00:00;96.026;3.974;2.9;0.12;3.02
2025-06-30 11:00:00+00:00;91.954;8.046;0.96;0.084;1.044
2025-06-30 11:15:00+00:00;65.236;34.764;0.608;0.324;0.9319999999999999
2025-06-30 11:30:00+00:00;90.238;9.762;1.516;0.164;1.68
2025-06-30 11:45:00+00:00;88.352;11.648;1.244;0.164;1.408
2025-06-30 12:00:00+00:00;68.421;31.579;0.624;0.288;0.9119999999999999
2025-06-30 12:15:00+00:00;91.892;8.108;2.448;0.216;2.664
2025-06-30 12:30:00+00:00;85.526;14.474;1.04;0.176;1.216
2025-06-30 12:45:00+00:00;71.333;28.667;0.428;0.172;0.6
2025-06-30 13:00:00+00:00;89.781;10.219;1.476;0.168;1.644
2025-06-30 13:15:00+00:00;81.545;18.455;0.76;0.172;0.9319999999999999
2025-06-30 13:30:00+00:00;56.311;43.689;0.232;0.18;0.41200000000000003
2025-06-30 13:45:00+00:00;55.319;44.681;0.208;0.168;0.376
2025-06-30 14:00:00+00:00;56.842;43.158;0.216;0.164;0.38
2025-06-30 14:15:00+00:00;62.162;37.838;0.276;0.168;0.44400000000000006
2025-06-30 14:30:00+00:00;65.217;34.783;0.3;0.16;0.45999999999999996
2025-06-30 14:45:00+00:00;64.22;35.78;0.28;0.156;0.43600000000000005
2025-06-30 15:00:00+00:00;60.0;40.0;0.204;0.136;0.33999999999999997
2025-06-30 15:15:00+00:00;56.044;43.956;0.204;0.16;0.364
2025-06-30 15:30:00+00:00;16.399;83.601;0.204;1.04;1.244
2025-06-30 15:45:00+00:00;36.269;63.731;0.28;0.492;0.772
2025-06-30 16:00:00+00:00;62.393;37.607;0.292;0.176;0.46799999999999997
2025-06-30 16:15:00+00:00;69.903;30.097;0.288;0.124;0.412
2025-06-30 16:30:00+00:00;59.167;40.833;0.284;0.196;0.48
2025-06-30 16:45:00+00:00;54.167;45.833;0.013;0.011;0.024
2025-06-30 17:00:00+00:00;;;0.0;0.0;0.0
2025-06-30 17:15:00+00:00;;;0.0;0.0;0.0
2025-06-30 17:30:00+00:00;46.61;53.39;0.22;0.252;0.472
2025-06-30 17:45:00+00:00;;;0.0;0.0;0.0
2025-06-30 18:00:00+00:00;;;0.0;0.0;0.0
2025-06-30 18:15:00+00:00;;;0.0;0.0;0.0
2025-06-30 18:30:00+00:00;;;0.0;0.0;0.0
2025-06-30 18:45:00+00:00;;;0.0;0.0;0.0
2025-06-30 19:00:00+00:00;;;0.0;0.0;0.0
2025-06-30 19:15:00+00:00;;;0.0;0.0;0.0
2025-06-30 19:30:00+00:00;;;0.0;0.0;0.0
2025-06-30 19:45:00+00:00;;;0.0;0.0;0.0
2025-06-30 20:00:00+00:00;;;0.0;0.0;0.0
2025-06-30 20:15:00+00:00;;;0.0;0.0;0.0
2025-06-30 20:30:00+00:00;;;0.0;0.0;0.0
2025-06-30 20:45:00+00:00;;;0.0;0.0;0.0
2025-06-30 21:00:00+00:00;;;0.0;0.0;0.0
2025-06-30 21:15:00+00:00;;;0.0;0.0;0.0
2025-06-30 21:30:00+00:00;;;0.0;0.0;0.0
2025-06-30 21:45:00+00:00;;;0.0;0.0;0.0
2025-06-30 22:00:00+00:00;;;0.0;0.0;0.0
2025-06-30 22:15:00+00:00;;;0.0;0.0;0.0
2025-06-30 22:30:00+00:00;;;0.0;0.0;0.0
2025-06-30 22:45:00+00:00;;;0.0;0.0;0.0
2025-06-30 23:00:00+00:00;;;0.0;0.0;0.0
2025-06-30 23:15:00+00:00;;;0.0;0.0;0.0
2025-06-30 23:30:00+00:00;;;0.0;0.0;0.0
2025-06-30 23:45:00+00:00;;;0.0;0.0;0.0
