startedAt,prod_Véronique_1-1:2.29.0,prod_Marc_1-1:2.29.0,prod_Gaby_1-1:2.29.0,prod_Pit_1-1:2.29.0,prod_Véronique_1-65:2.29.1,prod_Véronique_1-65:2.29.2,prod_Marc_1-65:2.29.2,prod_Gaby_1-65:2.29.2,prod_Pit_1-65:2.29.2,prod_Gaby_1-65:2.29.3,prod_Véronique_1-65:2.29.4,prod_Marc_1-65:2.29.4,prod_Gaby_1-65:2.29.4,prod_Pit_1-65:2.29.4,prod_Véronique_1-65:2.29.9,prod_Marc_1-65:2.29.9,prod_Gaby_1-65:2.29.9,prod_Pit_1-65:2.29.9,cons_Véronique_1-1:1.29.0,cons_Christian_1-1:1.29.0,cons_Marc_1-1:1.29.0,cons_Reinhilde_1-1:1.29.0,cons_Gaby_Haus_1-1:1.29.0,cons_Gaby_Hall_1-1:1.29.0,cons_Pit_1-1:1.29.0,cons_Véronique_1-65:1.29.1,cons_Véronique_1-65:1.29.2,cons_Christian_1-65:1.29.2,cons_Marc_1-65:1.29.2,cons_Reinhilde_1-65:1.29.2,cons_Gaby_Haus_1-65:1.29.2,cons_Gaby_Hall_1-65:1.29.2,cons_Tina_1-65:1.29.2,cons_Pit_1-65:1.29.2,cons_Gaby_Haus_1-65:1.29.3,cons_Gaby_Hall_1-65:1.29.3,cons_Véronique_1-65:1.29.9,cons_Christian_1-65:1.29.9,cons_Marc_1-65:1.29.9,cons_Reinhilde_1-65:1.29.9,cons_Pit_1-65:1.29.9,sum_1-1:2.29.0,sum_1-65:2.29.1,sum_1-65:2.29.2,sum_1-65:2.29.3,sum_1-65:2.29.4,sum_1-65:2.29.9,sum_1-1:1.29.0,sum_1-65:1.29.1,sum_1-65:1.29.2,sum_1-65:1.29.3,sum_1-65:1.29.9
2025-06-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.296,0.12,1.324,0.128,0.32,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.12,1.324,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2079999999999997,0.0,0.0,0.0,1.8679999999999999
2025-06-01 00:15:00+00:00,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.004,0.0,,,,,0.0,0.0,,0.0,0.284,0.188,1.3,0.176,0.172,0.048,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.188,1.296,0.176,0.0,0.004,0.0,0.004,0.0,0.0,0.0,2.168,0.0,0.004,0.0,1.944
2025-06-01 00:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.252,0.224,1.324,0.128,0.348,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252,0.224,1.324,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.296,0.0,0.0,0.0,1.928
2025-06-01 00:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.256,0.156,1.316,0.14,0.384,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.156,1.316,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2680000000000002,0.0,0.0,0.0,1.8680000000000003
2025-06-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.276,0.08,1.36,0.152,0.828,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.08,1.36,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.748,0.0,0.0,0.0,1.868
2025-06-01 01:15:00+00:00,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.004,0.0,,,,,0.0,0.0,,0.0,0.3,0.188,1.348,0.144,0.664,0.016,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.3,0.188,1.346,0.144,0.0,0.004,0.0,0.004,0.0,0.0,0.0,2.66,0.0,0.004,0.0,1.978
2025-06-01 01:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.268,0.252,1.26,0.236,0.636,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.252,1.26,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.672,0.0,0.0,0.0,2.016
2025-06-01 01:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.268,0.128,1.24,0.276,0.608,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.128,1.24,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.568,0.0,0.0,0.0,1.9120000000000001
2025-06-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.292,0.188,1.264,0.24,0.216,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292,0.188,1.264,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,1.984
2025-06-01 02:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.288,0.252,1.428,0.24,0.396,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288,0.252,1.428,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.624,0.0,0.0,0.0,2.208
2025-06-01 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.26,0.276,1.408,0.232,0.24,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.276,1.408,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4640000000000004,0.0,0.0,0.0,2.176
2025-06-01 02:45:00+00:00,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.004,0.0,,,,,0.0,0.0,,0.0,0.24,0.12,1.332,0.252,0.392,0.016,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.24,0.12,1.33,0.252,0.0,0.004,0.0,0.004,0.0,0.0,0.0,2.3520000000000003,0.0,0.004,0.0,1.942
2025-06-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.272,0.148,1.256,0.224,0.164,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272,0.148,1.256,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.084,0.0,0.0,0.0,1.9000000000000001
2025-06-01 03:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.3,0.292,1.312,0.228,0.628,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.292,1.312,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8080000000000003,0.0,0.0,0.0,2.132
2025-06-01 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.296,1.12,1.36,0.16,0.56,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296,1.12,1.36,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5160000000000005,0.0,0.0,0.0,2.9360000000000004
2025-06-01 03:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.276,2.536,1.164,0.136,0.576,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,2.536,1.164,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.712,0.0,0.0,0.0,4.112
2025-06-01 04:00:00+00:00,0.14,0.0,0.08,0.0,0.14,0.0,0.0,0.0,0.0,0.08,,,,,0.0,0.0,,0.0,0.256,0.356,1.048,0.132,0.44,0.044,0.02,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.007,0.116,0.356,1.048,0.132,0.02,0.22000000000000003,0.14,0.0,0.08,0.0,0.0,2.2960000000000003,0.14,0.0,0.08,1.6720000000000002
2025-06-01 04:15:00+00:00,0.032,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.256,0.256,1.324,0.16,0.4,0.016,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.256,1.324,0.16,0.0,0.032,0.032,0.0,0.0,0.0,0.0,2.412,0.032,0.0,0.0,1.964
2025-06-01 04:30:00+00:00,0.084,0.0,0.012,0.0,0.084,0.0,0.0,0.0,0.0,0.012,,,,,0.0,0.0,,0.0,0.524,0.148,1.288,0.132,0.204,0.032,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.44,0.148,1.288,0.132,0.0,0.096,0.084,0.0,0.012,0.0,0.0,2.3280000000000003,0.084,0.0,0.012,2.008
2025-06-01 04:45:00+00:00,0.308,0.0,0.308,0.0,0.308,0.0,0.0,0.016,0.0,0.292,,,,,0.0,0.0,,0.0,5.86,0.084,0.984,0.136,0.256,0.036,0.0,0.308,0.013,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.256,0.036,5.539,0.083,0.982,0.136,0.0,0.616,0.308,0.016,0.292,0.0,0.0,7.356,0.308,0.016,0.292,6.74
2025-06-01 05:00:00+00:00,0.428,0.0,0.392,0.0,0.428,0.0,0.0,0.012,0.0,0.38,,,,,0.0,0.0,,0.0,0.724,0.192,0.716,0.16,0.36,0.02,0.0,0.428,0.002,0.002,0.006,0.001,0.0,0.0,0.001,0.0,0.36,0.02,0.294,0.19,0.71,0.159,0.0,0.8200000000000001,0.428,0.012,0.38,0.0,0.0,2.1719999999999997,0.428,0.012,0.38,1.353
2025-06-01 05:15:00+00:00,0.428,0.0,0.44,0.0,0.268,0.16,0.0,0.0,0.0,0.44,,,,,0.0,0.0,,0.0,0.268,0.224,0.696,0.136,0.428,0.032,0.0,0.268,0.0,0.031,0.097,0.019,0.003,0.0,0.01,0.0,0.409,0.031,0.0,0.193,0.599,0.117,0.0,0.868,0.268,0.16,0.44,0.0,0.0,1.7839999999999998,0.268,0.16,0.43999999999999995,0.909
2025-06-01 05:30:00+00:00,0.544,0.0,0.608,0.0,0.292,0.252,0.0,0.0,0.0,0.608,,,,,0.0,0.0,,0.0,0.292,0.132,0.576,0.136,0.736,0.036,0.0,0.292,0.0,0.031,0.134,0.032,0.036,0.002,0.017,0.0,0.58,0.028,0.0,0.101,0.442,0.104,0.0,1.1520000000000001,0.292,0.252,0.608,0.0,0.0,1.9080000000000001,0.292,0.252,0.608,0.647
2025-06-01 05:45:00+00:00,0.972,0.028,1.092,0.0,0.504,0.301,0.018,0.361,0.0,0.532,,,,,0.167,0.01,,0.0,0.504,0.1,0.34,0.152,0.512,0.02,0.0,0.504,0.0,0.1,0.34,0.152,0.0,0.0,0.088,0.0,0.512,0.02,0.0,0.0,0.0,0.0,0.0,2.092,0.504,0.6799999999999999,0.532,0.0,0.17700000000000002,1.628,0.504,0.68,0.532,0.0
2025-06-01 06:00:00+00:00,1.888,0.128,1.984,0.0,1.888,0.0,0.128,1.068,0.0,0.916,,,,,0.0,0.0,,0.0,6.228,0.264,0.072,0.272,0.884,0.032,0.0,1.888,1.036,0.063,0.017,0.065,0.0,0.0,0.015,0.0,0.884,0.032,3.304,0.201,0.055,0.207,0.0,4.0,1.888,1.1960000000000002,0.916,0.0,0.0,7.752000000000001,1.888,1.1959999999999997,0.916,3.767
2025-06-01 06:15:00+00:00,1.856,0.152,1.772,0.0,1.476,0.38,0.152,0.0,0.0,1.772,,,,,0.0,0.0,,0.0,1.476,0.564,0.032,0.244,2.996,0.036,0.0,1.476,0.0,0.138,0.008,0.06,0.305,0.004,0.017,0.0,1.751,0.021,0.0,0.426,0.024,0.184,0.0,3.7800000000000002,1.476,0.532,1.772,0.0,0.0,5.347999999999999,1.476,0.532,1.7719999999999998,0.634
2025-06-01 06:30:00+00:00,2.036,0.204,2.048,0.012,0.328,0.235,0.028,0.207,0.002,0.54,,,,,1.473,0.176,,0.01,0.328,0.128,0.0,0.252,0.52,0.02,0.0,0.328,0.0,0.128,0.0,0.252,0.0,0.0,0.092,0.0,0.52,0.02,0.0,0.0,0.0,0.0,0.0,4.3,0.328,0.472,0.54,0.0,1.659,1.248,0.328,0.472,0.54,0.0
2025-06-01 06:45:00+00:00,1.44,0.1,1.86,0.004,0.38,0.192,0.018,0.241,0.001,0.532,,,,,0.868,0.082,,0.003,0.38,0.148,0.0,0.244,0.496,0.036,0.0,0.38,0.0,0.148,0.0,0.244,0.0,0.0,0.06,0.0,0.496,0.036,0.0,0.0,0.0,0.0,0.0,3.4040000000000004,0.38,0.45199999999999996,0.532,0.0,0.953,1.304,0.38,0.452,0.532,0.0
2025-06-01 07:00:00+00:00,1.236,0.04,1.52,0.052,1.236,0.0,0.04,1.168,0.052,0.352,,,,,0.0,0.0,,0.0,1.352,0.284,2.612,0.236,0.32,0.032,0.168,1.236,0.042,0.103,0.944,0.085,0.0,0.0,0.026,0.06,0.32,0.032,0.074,0.181,1.668,0.151,0.108,2.8480000000000003,1.236,1.26,0.352,0.0,0.0,5.0040000000000004,1.236,1.26,0.352,2.182
2025-06-01 07:15:00+00:00,0.808,0.0,1.164,0.048,0.808,0.0,0.0,0.0,0.048,1.164,,,,,0.0,0.0,,0.0,2.176,1.344,4.52,0.224,2.94,0.02,0.156,0.808,0.007,0.007,0.023,0.001,0.009,0.0,0.0,0.001,1.156,0.008,1.361,1.337,4.497,0.223,0.155,2.02,0.808,0.048,1.164,0.0,0.0,11.379999999999999,0.808,0.048,1.164,7.573
2025-06-01 07:30:00+00:00,0.892,0.0,1.248,0.012,0.892,0.0,0.0,0.0,0.012,1.248,,,,,0.0,0.0,,0.0,2.072,0.216,3.624,0.26,3.944,0.032,0.056,0.892,0.002,0.0,0.005,0.0,0.004,0.001,0.0,0.0,1.238,0.01,1.178,0.216,3.619,0.26,0.056,2.152,0.892,0.012,1.248,0.0,0.0,10.203999999999999,0.892,0.012,1.248,5.329
2025-06-01 07:45:00+00:00,1.012,0.0,1.42,0.0,1.012,0.0,0.0,0.0,0.0,1.42,,,,,0.0,0.0,,0.0,2.08,0.672,1.512,0.148,3.536,0.036,0.0,1.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.406,0.014,1.068,0.672,1.512,0.148,0.0,2.432,1.012,0.0,1.42,0.0,0.0,7.984,1.012,0.0,1.42,3.4000000000000004
2025-06-01 08:00:00+00:00,0.76,0.0,1.02,0.0,0.76,0.0,0.0,0.0,0.0,1.02,,,,,0.0,0.0,,0.0,4.228,1.78,1.052,0.144,1.212,0.016,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.007,0.013,3.468,1.78,1.052,0.144,0.0,1.78,0.76,0.0,1.02,0.0,0.0,8.432,0.76,0.0,1.0199999999999998,6.444000000000001
2025-06-01 08:15:00+00:00,1.024,0.0,1.336,0.0,1.024,0.0,0.0,0.636,0.0,0.7,,,,,0.0,0.0,,0.0,3.952,0.488,1.064,0.152,0.672,0.028,0.0,1.024,0.398,0.066,0.145,0.021,0.0,0.0,0.006,0.0,0.672,0.028,2.53,0.422,0.919,0.131,0.0,2.3600000000000003,1.024,0.636,0.7,0.0,0.0,6.355999999999999,1.024,0.636,0.7000000000000001,4.002
2025-06-01 08:30:00+00:00,1.636,0.136,2.364,0.0,0.308,0.386,0.04,0.478,0.0,0.72,,,,,0.942,0.096,,0.0,0.308,0.352,0.164,0.14,0.68,0.04,0.0,0.308,0.0,0.352,0.164,0.14,0.0,0.0,0.248,0.0,0.68,0.04,0.0,0.0,0.0,0.0,0.0,4.135999999999999,0.308,0.9039999999999999,0.72,0.0,1.038,1.6840000000000002,0.308,0.904,0.7200000000000001,0.0
2025-06-01 08:45:00+00:00,1.42,0.04,1.936,0.0,0.356,0.7,0.026,0.89,0.0,0.584,,,,,0.364,0.014,,0.0,0.356,0.78,0.412,0.128,0.564,0.02,0.0,0.356,0.0,0.78,0.412,0.128,0.0,0.0,0.296,0.0,0.564,0.02,0.0,0.0,0.0,0.0,0.0,3.396,0.356,1.616,0.584,0.0,0.378,2.2600000000000002,0.356,1.6159999999999999,0.584,0.0
2025-06-01 09:00:00+00:00,2.444,0.112,3.076,0.564,0.324,1.427,0.075,1.69,0.38,0.564,,,,,0.693,0.037,,0.184,0.324,2.788,0.364,0.168,0.544,0.02,0.008,0.324,0.0,2.788,0.364,0.168,0.0,0.0,0.244,0.008,0.544,0.02,0.0,0.0,0.0,0.0,0.0,6.196,0.324,3.572,0.564,0.0,0.9139999999999999,4.215999999999999,0.324,3.572,0.5640000000000001,0.0
2025-06-01 09:15:00+00:00,4.648,0.052,5.784,1.44,1.328,0.559,0.009,0.913,0.243,0.364,,,,,2.761,0.043,,1.197,1.328,1.144,0.0,0.124,0.316,0.048,0.0,1.328,0.0,1.144,0.0,0.124,0.0,0.0,0.456,0.0,0.316,0.048,0.0,0.0,0.0,0.0,0.0,11.923999999999998,1.328,1.7240000000000002,0.364,0.0,4.001,2.96,1.328,1.7239999999999998,0.364,0.0
2025-06-01 09:30:00+00:00,4.696,0.024,5.972,2.844,4.696,0.0,0.01,2.04,1.118,0.784,,,,,0.0,0.014,,1.726,5.72,1.74,0.0,0.144,0.396,0.388,0.0,4.696,1.024,1.74,0.0,0.144,0.0,0.0,0.26,0.0,0.396,0.388,0.0,0.0,0.0,0.0,0.0,13.536,4.696,3.168,0.784,0.0,1.74,8.388,4.696,3.168,0.784,0.0
2025-06-01 09:45:00+00:00,5.012,0.028,6.452,5.712,0.432,0.72,0.004,0.841,0.899,1.108,,,,,3.86,0.024,,4.813,0.432,2.084,0.004,0.148,0.232,0.876,0.0,0.432,0.0,2.084,0.004,0.148,0.0,0.0,0.228,0.0,0.232,0.876,0.0,0.0,0.0,0.0,0.0,17.204,0.432,2.464,1.108,0.0,8.697,3.7760000000000002,0.432,2.4640000000000004,1.108,0.0
2025-06-01 10:00:00+00:00,4.856,0.024,6.528,5.576,0.784,0.728,0.004,0.99,0.998,0.996,,,,,3.344,0.02,,4.578,0.784,2.076,0.004,0.148,0.408,0.588,0.0,0.784,0.0,2.076,0.004,0.148,0.0,0.0,0.492,0.0,0.408,0.588,0.0,0.0,0.0,0.0,0.0,16.983999999999998,0.784,2.7199999999999998,0.996,0.0,7.942,4.008,0.784,2.72,0.996,0.0
2025-06-01 10:15:00+00:00,2.64,0.028,3.54,2.916,0.744,0.572,0.008,0.964,0.88,0.344,,,,,1.324,0.02,,2.036,0.744,1.236,0.004,0.228,0.316,0.028,0.0,0.744,0.0,1.236,0.004,0.228,0.0,0.0,0.956,0.0,0.316,0.028,0.0,0.0,0.0,0.0,0.0,9.124,0.744,2.424,0.344,0.0,3.38,2.556,0.744,2.424,0.34400000000000003,0.0
2025-06-01 10:30:00+00:00,3.964,0.024,5.216,4.472,0.728,0.56,0.004,0.782,0.774,0.696,,,,,2.676,0.02,,3.698,0.728,0.564,0.004,0.272,0.66,0.036,0.0,0.728,0.0,0.564,0.004,0.272,0.0,0.0,1.28,0.0,0.66,0.036,0.0,0.0,0.0,0.0,0.0,13.676000000000002,0.728,2.12,0.696,0.0,6.394,2.264,0.728,2.12,0.6960000000000001,0.0
2025-06-01 10:45:00+00:00,6.208,0.024,8.712,7.276,3.776,0.15,0.001,0.464,0.449,1.204,,,,,2.282,0.023,,6.827,3.776,0.356,0.004,0.248,1.172,0.032,0.0,3.776,0.0,0.356,0.004,0.248,0.0,0.0,0.456,0.0,1.172,0.032,0.0,0.0,0.0,0.0,0.0,22.22,3.776,1.064,1.204,0.0,9.132,5.587999999999999,3.776,1.064,1.204,0.0
2025-06-01 11:00:00+00:00,5.784,0.024,8.332,6.756,3.348,0.244,0.002,0.742,0.676,0.912,,,,,2.192,0.022,,6.08,3.348,0.812,0.004,0.244,0.892,0.02,0.0,3.348,0.0,0.812,0.004,0.244,0.0,0.0,0.604,0.0,0.892,0.02,0.0,0.0,0.0,0.0,0.0,20.896,3.348,1.6640000000000001,0.912,0.0,8.294,5.319999999999999,3.348,1.6640000000000001,0.912,0.0
2025-06-01 11:15:00+00:00,6.576,0.032,9.472,7.708,0.736,0.25,0.001,0.371,0.33,0.808,,,,,5.59,0.031,,7.378,0.736,0.468,0.016,0.224,0.76,0.048,0.0,0.736,0.0,0.468,0.016,0.224,0.0,0.0,0.244,0.0,0.76,0.048,0.0,0.0,0.0,0.0,0.0,23.787999999999997,0.736,0.952,0.808,0.0,12.998999999999999,2.252,0.736,0.9520000000000001,0.808,0.0
2025-06-01 11:30:00+00:00,6.044,0.044,9.112,6.944,0.74,0.23,0.002,0.363,0.301,0.724,,,,,5.074,0.042,,6.643,0.74,0.356,0.012,0.264,0.704,0.02,0.0,0.74,0.0,0.356,0.012,0.264,0.0,0.0,0.264,0.0,0.704,0.02,0.0,0.0,0.0,0.0,0.0,22.144,0.74,0.8959999999999999,0.724,0.0,11.759,2.096,0.74,0.896,0.724,0.0
2025-06-01 11:45:00+00:00,6.32,0.032,9.376,7.268,1.372,0.199,0.001,0.356,0.292,0.52,,,,,4.749,0.031,,6.976,1.372,0.348,0.008,0.224,0.5,0.02,0.0,1.372,0.0,0.348,0.008,0.224,0.0,0.0,0.268,0.0,0.5,0.02,0.0,0.0,0.0,0.0,0.0,22.996,1.372,0.8480000000000001,0.52,0.0,11.756,2.472,1.372,0.848,0.52,0.0
2025-06-01 12:00:00+00:00,6.696,0.028,10.32,7.884,0.952,0.312,0.002,0.522,0.428,0.708,,,,,5.432,0.026,,7.456,0.952,0.264,0.004,0.196,0.656,0.052,0.0,0.952,0.0,0.264,0.004,0.196,0.0,0.0,0.8,0.0,0.656,0.052,0.0,0.0,0.0,0.0,0.0,24.928,0.952,1.264,0.708,0.0,12.914000000000001,2.124,0.952,1.264,0.7080000000000001,0.0
2025-06-01 12:15:00+00:00,6.68,0.028,10.688,7.788,0.792,0.225,0.001,0.389,0.297,0.492,,,,,5.663,0.027,,7.491,0.792,0.284,0.004,0.156,0.472,0.02,0.0,0.792,0.0,0.284,0.004,0.156,0.0,0.0,0.468,0.0,0.472,0.02,0.0,0.0,0.0,0.0,0.0,25.184,0.792,0.9119999999999999,0.492,0.0,13.181000000000001,1.728,0.792,0.9119999999999999,0.492,0.0
2025-06-01 12:30:00+00:00,6.624,0.028,10.82,7.632,0.776,0.23,0.001,0.4,0.301,0.66,,,,,5.618,0.027,,7.331,0.776,0.284,0.004,0.144,0.64,0.02,0.0,0.776,0.0,0.284,0.004,0.144,0.0,0.0,0.5,0.0,0.64,0.02,0.0,0.0,0.0,0.0,0.0,25.104,0.776,0.9319999999999999,0.66,0.0,12.976,1.8679999999999999,0.776,0.9319999999999999,0.66,0.0
2025-06-01 12:45:00+00:00,6.024,0.024,10.184,6.82,0.776,0.441,0.002,0.759,0.574,1.16,,,,,4.807,0.022,,6.246,0.776,1.232,0.0,0.124,1.112,0.048,0.0,0.776,0.0,1.232,0.0,0.124,0.0,0.0,0.42,0.0,1.112,0.048,0.0,0.0,0.0,0.0,0.0,23.052,0.776,1.7759999999999998,1.16,0.0,11.075000000000001,3.2920000000000003,0.776,1.7759999999999998,1.1600000000000001,0.0
2025-06-01 13:00:00+00:00,5.808,0.028,10.156,6.5,0.764,0.829,0.005,1.383,1.067,1.74,,,,,4.215,0.023,,5.433,0.764,2.608,0.004,0.172,1.72,0.02,0.0,0.764,0.0,2.608,0.004,0.172,0.0,0.0,0.5,0.0,1.72,0.02,0.0,0.0,0.0,0.0,0.0,22.492,0.764,3.284,1.74,0.0,9.671,5.287999999999999,0.764,3.2840000000000003,1.74,0.0
2025-06-01 13:15:00+00:00,5.544,0.028,10.076,5.992,0.744,0.403,0.002,0.788,0.503,0.684,,,,,4.397,0.026,,5.489,0.744,1.092,0.004,0.128,0.636,0.048,0.0,0.744,0.0,1.092,0.004,0.128,0.0,0.0,0.472,0.0,0.636,0.048,0.0,0.0,0.0,0.0,0.0,21.64,0.744,1.6960000000000002,0.684,0.0,9.911999999999999,2.652,0.744,1.6960000000000002,0.684,0.0
2025-06-01 13:30:00+00:00,5.248,1.612,9.896,5.164,0.788,0.28,0.101,0.574,0.325,0.764,,,,,4.18,1.511,,4.839,0.788,0.812,0.004,0.144,0.74,0.024,0.0,0.788,0.0,0.812,0.004,0.144,0.0,0.0,0.32,0.0,0.74,0.024,0.0,0.0,0.0,0.0,0.0,21.92,0.788,1.28,0.764,0.0,10.530000000000001,2.512,0.788,1.28,0.764,0.0
2025-06-01 13:45:00+00:00,5.2,3.788,10.108,4.892,0.924,0.417,0.369,0.926,0.476,0.608,,,,,3.859,3.419,,4.416,0.924,1.736,0.0,0.152,0.588,0.02,0.0,0.924,0.0,1.736,0.0,0.152,0.0,0.0,0.3,0.0,0.588,0.02,0.0,0.0,0.0,0.0,0.0,23.988,0.924,2.188,0.608,0.0,11.694,3.4200000000000004,0.924,2.1879999999999997,0.608,0.0
2025-06-01 14:00:00+00:00,4.404,3.352,8.992,1.916,0.816,0.328,0.306,0.715,0.175,1.176,,,,,3.26,3.046,,1.741,0.816,1.036,0.008,0.144,0.648,0.528,0.048,0.816,0.0,1.036,0.008,0.144,0.0,0.0,0.288,0.048,0.648,0.528,0.0,0.0,0.0,0.0,0.0,18.664,0.816,1.524,1.176,0.0,8.046999999999999,3.228,0.816,1.524,1.1760000000000002,0.0
2025-06-01 14:15:00+00:00,3.956,3.132,8.46,0.8,0.868,0.296,0.301,0.782,0.077,0.304,,,,,2.792,2.831,,0.723,0.868,0.952,0.0,0.128,0.252,0.052,0.132,0.868,0.0,0.952,0.0,0.128,0.0,0.0,0.244,0.132,0.252,0.052,0.0,0.0,0.0,0.0,0.0,16.348000000000003,0.868,1.456,0.304,0.0,6.345999999999999,2.3840000000000003,0.868,1.456,0.304,0.0
2025-06-01 14:30:00+00:00,3.672,2.936,8.364,2.584,0.784,0.217,0.221,0.596,0.194,0.428,,,,,2.671,2.715,,2.39,0.784,0.708,0.0,0.228,0.404,0.024,0.0,0.784,0.0,0.708,0.0,0.228,0.0,0.0,0.292,0.0,0.404,0.024,0.0,0.0,0.0,0.0,0.0,17.556,0.784,1.228,0.428,0.0,7.776,2.148,0.784,1.228,0.42800000000000005,0.0
2025-06-01 14:45:00+00:00,3.736,0.412,9.12,3.36,0.74,0.179,0.025,0.524,0.2,0.34,,,,,2.817,0.387,,3.16,0.74,0.376,0.012,0.256,0.296,0.044,0.0,0.74,0.0,0.376,0.012,0.256,0.0,0.0,0.284,0.0,0.296,0.044,0.0,0.0,0.0,0.0,0.0,16.628,0.74,0.9279999999999999,0.34,0.0,6.364000000000001,1.7240000000000002,0.74,0.9279999999999999,0.33999999999999997,0.0
